normalized_position	All_Reads.normalized_coverage
0	0.173718
1	0.255348
2	0.361543
3	0.446147
4	0.517807
5	0.583866
6	0.641426
7	0.696378
8	0.742152
9	0.789687
10	0.82942
11	0.867819
12	0.895285
13	0.918773
14	0.937686
15	0.949924
16	0.974395
17	0.995063
18	1.011714
19	1.026463
20	1.04347
21	1.061489
22	1.079349
23	1.086954
24	1.094536
25	1.101926
26	1.110177
27	1.109329
28	1.097524
29	1.097519
30	1.105085
31	1.107901
32	1.112188
33	1.11409
34	1.1145
35	1.114838
36	1.115405
37	1.118458
38	1.128481
39	1.135135
40	1.139218
41	1.138938
42	1.136765
43	1.141408
44	1.139483
45	1.148547
46	1.151847
47	1.155938
48	1.167726
49	1.175067
50	1.169845
51	1.16972
52	1.17899
53	1.187645
54	1.181287
55	1.172645
56	1.167864
57	1.176931
58	1.172077
59	1.16046
60	1.152644
61	1.15544
62	1.15739
63	1.153331
64	1.141719
65	1.144746
66	1.150204
67	1.154641
68	1.15263
69	1.137791
70	1.125462
71	1.111976
72	1.098639
73	1.088196
74	1.087315
75	1.085971
76	1.086134
77	1.085036
78	1.07267
79	1.063647
80	1.056189
81	1.04338
82	1.023772
83	1.014967
84	1.005011
85	0.996834
86	0.978864
87	0.960288
88	0.940383
89	0.920983
90	0.904062
91	0.885924
92	0.858891
93	0.834197
94	0.802932
95	0.767951
96	0.72083
97	0.667062
98	0.619097
99	0.561488
100	0.518822
