normalized_position	All_Reads.normalized_coverage
0	0.486622
1	0.548582
2	0.625183
3	0.692243
4	0.752316
5	0.797459
6	0.831905
7	0.864965
8	0.88795
9	0.911444
10	0.931731
11	0.95397
12	0.974383
13	0.987748
14	0.988296
15	0.985944
16	0.987427
17	0.989434
18	0.991948
19	0.997853
20	1.001896
21	1.006137
22	1.009421
23	1.010308
24	1.013373
25	1.014772
26	1.020912
27	1.024841
28	1.027374
29	1.026052
30	1.030488
31	1.032859
32	1.039397
33	1.044859
34	1.047508
35	1.056592
36	1.064735
37	1.067912
38	1.066767
39	1.064495
40	1.064321
41	1.066605
42	1.065333
43	1.062829
44	1.066191
45	1.063306
46	1.061351
47	1.058787
48	1.060115
49	1.064642
50	1.063357
51	1.063562
52	1.069597
53	1.075188
54	1.078446
55	1.080379
56	1.078496
57	1.078646
58	1.074066
59	1.066997
60	1.065299
61	1.062495
62	1.067246
63	1.06828
64	1.074221
65	1.079966
66	1.083066
67	1.085509
68	1.088166
69	1.08454
70	1.081216
71	1.073303
72	1.064507
73	1.055379
74	1.043289
75	1.035888
76	1.031191
77	1.028945
78	1.026828
79	1.028828
80	1.032997
81	1.032327
82	1.028273
83	1.029437
84	1.026948
85	1.021669
86	1.016304
87	1.011328
88	1.004063
89	0.999258
90	0.989652
91	0.978143
92	0.966061
93	0.953144
94	0.945294
95	0.924401
96	0.897514
97	0.879149
98	0.857911
99	0.821432
100	0.787866
