normalized_position	All_Reads.normalized_coverage
0	0.181756
1	0.258478
2	0.369404
3	0.465587
4	0.555516
5	0.628929
6	0.693611
7	0.755416
8	0.810936
9	0.857209
10	0.906132
11	0.94233
12	0.964879
13	0.988594
14	0.99558
15	1.000662
16	1.012699
17	1.024789
18	1.030999
19	1.043045
20	1.058082
21	1.064526
22	1.075096
23	1.083927
24	1.086967
25	1.086377
26	1.088567
27	1.090694
28	1.083037
29	1.072413
30	1.066103
31	1.078333
32	1.077656
33	1.071518
34	1.072951
35	1.069071
36	1.072524
37	1.081825
38	1.073229
39	1.067221
40	1.067774
41	1.071784
42	1.06874
43	1.065373
44	1.059228
45	1.058913
46	1.057779
47	1.076599
48	1.097761
49	1.111796
50	1.114639
51	1.107795
52	1.09791
53	1.092494
54	1.082062
55	1.08016
56	1.082579
57	1.093776
58	1.08837
59	1.078921
60	1.080233
61	1.08979
62	1.097832
63	1.106291
64	1.101901
65	1.104023
66	1.1061
67	1.110536
68	1.107827
69	1.096616
70	1.095668
71	1.089155
72	1.081111
73	1.075947
74	1.070274
75	1.070603
76	1.066659
77	1.068537
78	1.058723
79	1.05536
80	1.063827
81	1.072774
82	1.069598
83	1.068017
84	1.068151
85	1.060679
86	1.046348
87	1.031289
88	1.021291
89	1.003618
90	0.991777
91	0.9931
92	0.982839
93	0.964281
94	0.938259
95	0.910511
96	0.87673
97	0.817473
98	0.753055
99	0.679186
100	0.627976
