normalized_position	All_Reads.normalized_coverage
0	0.409462
1	0.469972
2	0.547865
3	0.609802
4	0.662129
5	0.713937
6	0.75304
7	0.792306
8	0.823726
9	0.84926
10	0.873382
11	0.899376
12	0.914734
13	0.927626
14	0.937673
15	0.948157
16	0.960172
17	0.970368
18	0.977452
19	0.989537
20	1.001621
21	1.010274
22	1.027053
23	1.033388
24	1.042611
25	1.048207
26	1.050901
27	1.053662
28	1.058129
29	1.061229
30	1.062041
31	1.06022
32	1.063094
33	1.059913
34	1.062792
35	1.072756
36	1.085148
37	1.095573
38	1.102028
39	1.104767
40	1.105206
41	1.101151
42	1.09409
43	1.0863
44	1.088175
45	1.083209
46	1.089355
47	1.094393
48	1.090608
49	1.098849
50	1.093202
51	1.092924
52	1.100926
53	1.10329
54	1.10632
55	1.108211
56	1.096358
57	1.088605
58	1.084641
59	1.078913
60	1.0797
61	1.080962
62	1.085175
63	1.083148
64	1.08183
65	1.081357
66	1.085639
67	1.090367
68	1.095011
69	1.095949
70	1.091615
71	1.080743
72	1.073867
73	1.066181
74	1.061948
75	1.049572
76	1.043467
77	1.038133
78	1.033522
79	1.035195
80	1.032609
81	1.033954
82	1.030833
83	1.030264
84	1.032196
85	1.026786
86	1.025436
87	1.021077
88	1.006776
89	0.993082
90	0.979327
91	0.962359
92	0.94639
93	0.939711
94	0.927097
95	0.906914
96	0.8862
97	0.874428
98	0.854369
99	0.819013
100	0.782445
