normalized_position	All_Reads.normalized_coverage
0	0.469218
1	0.536842
2	0.620256
3	0.675084
4	0.723987
5	0.764873
6	0.799866
7	0.849187
8	0.882105
9	0.895773
10	0.918603
11	0.941472
12	0.961514
13	0.975702
14	0.971643
15	0.974959
16	0.975492
17	0.977585
18	0.99018
19	1.018344
20	1.024192
21	1.022582
22	1.034663
23	1.048878
24	1.051092
25	1.061925
26	1.06819
27	1.067485
28	1.072572
29	1.074157
30	1.086796
31	1.094498
32	1.099181
33	1.09864
34	1.09982
35	1.101858
36	1.098873
37	1.098862
38	1.102547
39	1.089821
40	1.084801
41	1.07788
42	1.07267
43	1.069783
44	1.073094
45	1.071021
46	1.076597
47	1.07146
48	1.076455
49	1.084864
50	1.069409
51	1.059945
52	1.069836
53	1.074973
54	1.07641
55	1.081943
56	1.082923
57	1.089706
58	1.083446
59	1.077311
60	1.084376
61	1.08711
62	1.095468
63	1.098464
64	1.098198
65	1.102558
66	1.104504
67	1.105166
68	1.101971
69	1.079599
70	1.068489
71	1.063669
72	1.050908
73	1.036925
74	1.02802
75	1.023761
76	1.016662
77	1.013978
78	1.009067
79	1.007478
80	0.997246
81	1.000415
82	1.007469
83	1.010813
84	1.014143
85	1.011472
86	1.009705
87	0.998254
88	0.984849
89	0.970063
90	0.949494
91	0.935414
92	0.924307
93	0.907557
94	0.892801
95	0.873186
96	0.840264
97	0.817454
98	0.78416
99	0.7458
100	0.719964
