normalized_position	All_Reads.normalized_coverage
0	0.524791
1	0.572733
2	0.648989
3	0.706992
4	0.755849
5	0.80294
6	0.84522
7	0.884021
8	0.916038
9	0.945026
10	0.973352
11	1.001502
12	1.009621
13	1.015721
14	1.009955
15	0.997647
16	0.987497
17	0.982272
18	0.983788
19	0.994543
20	0.99634
21	1.005029
22	1.020641
23	1.025295
24	1.021906
25	1.026282
26	1.026299
27	1.023343
28	1.016976
29	1.002709
30	1.011116
31	1.023338
32	1.031459
33	1.021866
34	1.016022
35	1.021934
36	1.030206
37	1.038643
38	1.046896
39	1.043582
40	1.034465
41	1.021627
42	1.00777
43	0.996968
44	0.999165
45	0.995101
46	0.986662
47	0.983945
48	0.979346
49	0.982535
50	0.971929
51	0.966963
52	0.977163
53	0.986876
54	0.993688
55	1.015273
56	1.015533
57	1.014393
58	1.007969
59	1.000736
60	1.0005
61	1.000937
62	1.009626
63	1.02257
64	1.018826
65	1.012667
66	1.018756
67	1.02428
68	1.030004
69	1.029052
70	1.032641
71	1.024105
72	1.002928
73	0.989239
74	0.989401
75	0.989696
76	1.002939
77	1.006656
78	1.013333
79	1.015097
80	1.019798
81	1.013017
82	1.005314
83	1.004524
84	1.015705
85	1.042653
86	1.059772
87	1.065589
88	1.083342
89	1.09141
90	1.08263
91	1.085626
92	1.102649
93	1.125372
94	1.144379
95	1.14562
96	1.131622
97	1.128133
98	1.108597
99	1.086458
100	1.06811
