normalized_position	All_Reads.normalized_coverage
0	0.151283
1	0.210964
2	0.309973
3	0.39373
4	0.474856
5	0.55222
6	0.623718
7	0.683049
8	0.736143
9	0.789505
10	0.834402
11	0.872528
12	0.903579
13	0.933837
14	0.961346
15	0.987383
16	1.013791
17	1.037242
18	1.05493
19	1.063348
20	1.071247
21	1.076688
22	1.076803
23	1.076466
24	1.070872
25	1.073824
26	1.078117
27	1.071383
28	1.065504
29	1.070065
30	1.075592
31	1.070406
32	1.064257
33	1.062783
34	1.063258
35	1.064143
36	1.066235
37	1.069077
38	1.073547
39	1.075047
40	1.067361
41	1.065202
42	1.067695
43	1.072056
44	1.075734
45	1.08125
46	1.090966
47	1.097245
48	1.100903
49	1.107847
50	1.115249
51	1.107977
52	1.104968
53	1.111154
54	1.104198
55	1.099518
56	1.097751
57	1.111233
58	1.11572
59	1.10583
60	1.098059
61	1.098092
62	1.109915
63	1.113267
64	1.109553
65	1.112019
66	1.120416
67	1.12499
68	1.125507
69	1.121502
70	1.115093
71	1.109756
72	1.102117
73	1.099301
74	1.097853
75	1.10158
76	1.100559
77	1.099813
78	1.091559
79	1.085809
80	1.086225
81	1.079831
82	1.073429
83	1.071476
84	1.072381
85	1.073181
86	1.067487
87	1.053431
88	1.042627
89	1.037799
90	1.030901
91	1.019521
92	1.002233
93	0.975033
94	0.943947
95	0.919224
96	0.884354
97	0.828417
98	0.769279
99	0.705642
100	0.656472
