normalized_position	All_Reads.normalized_coverage
0	0.395766
1	0.457969
2	0.53513
3	0.598221
4	0.651825
5	0.700138
6	0.749502
7	0.786677
8	0.811901
9	0.843791
10	0.87259
11	0.893665
12	0.907939
13	0.920984
14	0.931573
15	0.934827
16	0.943522
17	0.956613
18	0.967984
19	0.972681
20	0.970255
21	0.971092
22	0.977384
23	0.983272
24	0.99319
25	1.007472
26	1.015137
27	1.015963
28	1.022551
29	1.029109
30	1.032968
31	1.032554
32	1.037103
33	1.038857
34	1.043953
35	1.059049
36	1.071558
37	1.075346
38	1.069817
39	1.064631
40	1.073005
41	1.07137
42	1.06614
43	1.069807
44	1.07434
45	1.065503
46	1.062483
47	1.055415
48	1.052058
49	1.060842
50	1.056683
51	1.0651
52	1.082905
53	1.09703
54	1.098543
55	1.099254
56	1.094724
57	1.093146
58	1.098464
59	1.091908
60	1.092582
61	1.090202
62	1.096059
63	1.088286
64	1.090584
65	1.088244
66	1.096681
67	1.100944
68	1.103528
69	1.095765
70	1.098308
71	1.096514
72	1.088506
73	1.079823
74	1.076327
75	1.07845
76	1.07599
77	1.087487
78	1.087333
79	1.087044
80	1.082306
81	1.068342
82	1.065293
83	1.078067
84	1.08345
85	1.078046
86	1.073281
87	1.058856
88	1.05214
89	1.048694
90	1.044519
91	1.035994
92	1.024812
93	1.017586
94	0.991411
95	0.950731
96	0.922158
97	0.888463
98	0.836666
99	0.779123
100	0.737951
