normalized_position	All_Reads.normalized_coverage
0	0.418656
1	0.474365
2	0.545422
3	0.604123
4	0.657156
5	0.699453
6	0.737562
7	0.77725
8	0.807589
9	0.835313
10	0.863506
11	0.892318
12	0.911946
13	0.930918
14	0.944505
15	0.952079
16	0.956034
17	0.959027
18	0.966008
19	0.978097
20	0.984751
21	0.992859
22	1.004236
23	1.011733
24	1.025188
25	1.03557
26	1.042795
27	1.044463
28	1.048299
29	1.048059
30	1.052774
31	1.056122
32	1.05945
33	1.060872
34	1.066111
35	1.07779
36	1.087004
37	1.086789
38	1.089383
39	1.086923
40	1.088803
41	1.094433
42	1.09744
43	1.094529
44	1.096769
45	1.097344
46	1.099893
47	1.101373
48	1.099147
49	1.105043
50	1.092143
51	1.084838
52	1.089132
53	1.094189
54	1.09267
55	1.090697
56	1.085984
57	1.084723
58	1.083025
59	1.078553
60	1.07735
61	1.075792
62	1.084112
63	1.086601
64	1.094641
65	1.099795
66	1.105444
67	1.107471
68	1.104604
69	1.099254
70	1.094142
71	1.090194
72	1.083553
73	1.074732
74	1.066934
75	1.061004
76	1.056715
77	1.055763
78	1.055974
79	1.056048
80	1.05983
81	1.061163
82	1.059422
83	1.061308
84	1.059005
85	1.052738
86	1.045325
87	1.031211
88	1.018425
89	1.007669
90	0.995849
91	0.97735
92	0.960394
93	0.946586
94	0.933692
95	0.912202
96	0.881166
97	0.854398
98	0.818424
99	0.772632
100	0.73449
