normalized_position	All_Reads.normalized_coverage
0	0.395151
1	0.446037
2	0.510806
3	0.570919
4	0.625496
5	0.675951
6	0.71607
7	0.752478
8	0.783233
9	0.816299
10	0.848704
11	0.877442
12	0.900035
13	0.920406
14	0.931053
15	0.932899
16	0.939538
17	0.947706
18	0.956971
19	0.96944
20	0.978574
21	0.986942
22	0.996516
23	1.007778
24	1.026523
25	1.027324
26	1.030836
27	1.035993
28	1.036739
29	1.037225
30	1.037179
31	1.035001
32	1.038184
33	1.044493
34	1.041292
35	1.042359
36	1.044028
37	1.043862
38	1.041271
39	1.034581
40	1.03625
41	1.032599
42	1.024605
43	1.025845
44	1.031613
45	1.033313
46	1.042466
47	1.045084
48	1.041886
49	1.045134
50	1.047652
51	1.051032
52	1.058545
53	1.063187
54	1.066193
55	1.076893
56	1.082392
57	1.083747
58	1.080347
59	1.074604
60	1.076181
61	1.078478
62	1.092338
63	1.10684
64	1.111104
65	1.112447
66	1.110002
67	1.109006
68	1.110891
69	1.113907
70	1.107073
71	1.097924
72	1.094361
73	1.088601
74	1.081859
75	1.076797
76	1.072361
77	1.075851
78	1.081495
79	1.087013
80	1.088278
81	1.086524
82	1.087187
83	1.093323
84	1.097828
85	1.095148
86	1.095104
87	1.094604
88	1.08939
89	1.079321
90	1.072901
91	1.066825
92	1.054514
93	1.035947
94	1.01263
95	0.98742
96	0.96039
97	0.937185
98	0.906294
99	0.853782
100	0.816897
