normalized_position	All_Reads.normalized_coverage
0	0.190538
1	0.27693
2	0.388741
3	0.479022
4	0.562529
5	0.629952
6	0.681994
7	0.734276
8	0.77732
9	0.819391
10	0.856028
11	0.885027
12	0.907156
13	0.932089
14	0.950516
15	0.968768
16	0.986662
17	1.00488
18	1.017024
19	1.029801
20	1.038906
21	1.050912
22	1.061001
23	1.065344
24	1.070531
25	1.078326
26	1.084316
27	1.084223
28	1.080653
29	1.086985
30	1.087477
31	1.084575
32	1.08618
33	1.084758
34	1.084946
35	1.082658
36	1.086736
37	1.094076
38	1.094169
39	1.096425
40	1.102789
41	1.101042
42	1.100053
43	1.100242
44	1.101446
45	1.103528
46	1.110281
47	1.114241
48	1.122935
49	1.129539
50	1.136821
51	1.139899
52	1.142477
53	1.149291
54	1.142657
55	1.131223
56	1.13106
57	1.141943
58	1.14543
59	1.143093
60	1.140358
61	1.142184
62	1.152546
63	1.158526
64	1.156541
65	1.155451
66	1.155691
67	1.154718
68	1.148781
69	1.128725
70	1.118248
71	1.105549
72	1.097314
73	1.090328
74	1.087907
75	1.082929
76	1.084027
77	1.082186
78	1.073349
79	1.06653
80	1.058972
81	1.047321
82	1.034451
83	1.023037
84	1.010649
85	0.998908
86	0.985243
87	0.971973
88	0.962907
89	0.953458
90	0.942267
91	0.927272
92	0.911673
93	0.890729
94	0.866903
95	0.836763
96	0.799461
97	0.748589
98	0.69353
99	0.634051
100	0.590744
