normalized_position	All_Reads.normalized_coverage
0	0.15159
1	0.214315
2	0.308913
3	0.390286
4	0.465762
5	0.535554
6	0.599744
7	0.657873
8	0.708637
9	0.760377
10	0.804894
11	0.847233
12	0.876979
13	0.909302
14	0.93596
15	0.962858
16	0.98725
17	1.009418
18	1.025698
19	1.043111
20	1.050754
21	1.056013
22	1.070907
23	1.076141
24	1.078187
25	1.08557
26	1.090072
27	1.082649
28	1.077617
29	1.078336
30	1.074388
31	1.072365
32	1.064893
33	1.061042
34	1.066615
35	1.068892
36	1.076405
37	1.084725
38	1.086293
39	1.090962
40	1.098139
41	1.096575
42	1.097502
43	1.09176
44	1.088151
45	1.091039
46	1.0958
47	1.099812
48	1.111889
49	1.120154
50	1.128367
51	1.136881
52	1.142928
53	1.152632
54	1.148811
55	1.152073
56	1.160541
57	1.172186
58	1.168169
59	1.165584
60	1.167119
61	1.166195
62	1.160028
63	1.160788
64	1.149699
65	1.148138
66	1.1504
67	1.145292
68	1.138648
69	1.126942
70	1.118909
71	1.107173
72	1.105207
73	1.096234
74	1.089507
75	1.083461
76	1.087507
77	1.093248
78	1.089509
79	1.09411
80	1.095374
81	1.09266
82	1.0847
83	1.085458
84	1.077158
85	1.066261
86	1.052516
87	1.031205
88	1.008641
89	0.98812
90	0.974804
91	0.960374
92	0.945309
93	0.925802
94	0.901436
95	0.87626
96	0.831129
97	0.777008
98	0.713488
99	0.640325
100	0.589375
