normalized_position	All_Reads.normalized_coverage
0	0.463462
1	0.522179
2	0.591848
3	0.656795
4	0.71545
5	0.758307
6	0.794596
7	0.828904
8	0.850805
9	0.870558
10	0.8903
11	0.913079
12	0.931555
13	0.951064
14	0.959436
15	0.966156
16	0.966645
17	0.968857
18	0.972708
19	0.971869
20	0.978569
21	0.988238
22	0.996984
23	0.998926
24	1.009428
25	1.017128
26	1.022975
27	1.027875
28	1.034153
29	1.033166
30	1.039689
31	1.040987
32	1.044336
33	1.041776
34	1.039718
35	1.046283
36	1.05273
37	1.053494
38	1.053377
39	1.051119
40	1.048834
41	1.050565
42	1.053669
43	1.050895
44	1.052107
45	1.054155
46	1.053252
47	1.04863
48	1.045177
49	1.050464
50	1.047466
51	1.042412
52	1.052497
53	1.056947
54	1.068426
55	1.078955
56	1.079234
57	1.08533
58	1.085093
59	1.081594
60	1.082304
61	1.082799
62	1.086358
63	1.086322
64	1.090967
65	1.096911
66	1.102639
67	1.104074
68	1.103172
69	1.103584
70	1.102388
71	1.096029
72	1.089639
73	1.081975
74	1.071812
75	1.065497
76	1.057862
77	1.056347
78	1.052429
79	1.054198
80	1.059442
81	1.057901
82	1.050961
83	1.055701
84	1.055139
85	1.048639
86	1.042141
87	1.040621
88	1.03465
89	1.031546
90	1.020501
91	1.007029
92	0.993952
93	0.984648
94	0.975152
95	0.952596
96	0.924778
97	0.894896
98	0.858341
99	0.806864
100	0.766271
