normalized_position	All_Reads.normalized_coverage
0	0.369096
1	0.416749
2	0.49346
3	0.561788
4	0.623906
5	0.679156
6	0.720381
7	0.75568
8	0.784178
9	0.812119
10	0.837321
11	0.856566
12	0.872829
13	0.893413
14	0.909078
15	0.919112
16	0.933575
17	0.951077
18	0.968598
19	0.982821
20	0.992627
21	1.001545
22	1.014181
23	1.021923
24	1.022948
25	1.027897
26	1.02715
27	1.032642
28	1.039578
29	1.033787
30	1.038191
31	1.046265
32	1.075066
33	1.082329
34	1.078228
35	1.086795
36	1.100428
37	1.094389
38	1.090753
39	1.091631
40	1.091597
41	1.10012
42	1.09761
43	1.093273
44	1.101716
45	1.119603
46	1.11904
47	1.113343
48	1.108681
49	1.128902
50	1.129704
51	1.130793
52	1.136001
53	1.128034
54	1.132694
55	1.130161
56	1.130011
57	1.131615
58	1.138781
59	1.144847
60	1.145426
61	1.14042
62	1.151323
63	1.153006
64	1.163773
65	1.173929
66	1.172779
67	1.179083
68	1.18478
69	1.174996
70	1.156882
71	1.14139
72	1.130723
73	1.131518
74	1.118088
75	1.098585
76	1.081732
77	1.078449
78	1.068104
79	1.062126
80	1.051313
81	1.039739
82	1.035223
83	1.034914
84	1.028799
85	1.01692
86	1.00581
87	0.995845
88	0.979949
89	0.965899
90	0.950454
91	0.931132
92	0.912804
93	0.889774
94	0.868808
95	0.827039
96	0.786653
97	0.751422
98	0.707621
99	0.664313
100	0.629714
