normalized_position	All_Reads.normalized_coverage
0	0.352912
1	0.418819
2	0.485654
3	0.559743
4	0.6284
5	0.662263
6	0.709635
7	0.740398
8	0.771771
9	0.784913
10	0.778567
11	0.785304
12	0.81181
13	0.841027
14	0.853585
15	0.851012
16	0.879149
17	0.916278
18	0.91198
19	0.902354
20	0.918376
21	0.94753
22	0.962143
23	0.962309
24	0.976567
25	0.993602
26	1.005168
27	0.99687
28	0.986656
29	1.010439
30	1.007557
31	0.994542
32	1.010962
33	1.00991
34	1.016352
35	1.046869
36	1.063384
37	1.074086
38	1.067227
39	1.059688
40	1.052584
41	1.052269
42	1.070024
43	1.052574
44	1.053413
45	1.046058
46	1.058462
47	1.07056
48	1.063369
49	1.071122
50	1.068135
51	1.073974
52	1.087473
53	1.107157
54	1.103771
55	1.09654
56	1.09121
57	1.081458
58	1.072782
59	1.043693
60	1.023769
61	1.040487
62	1.045366
63	1.03593
64	1.057013
65	1.061295
66	1.075247
67	1.087083
68	1.098936
69	1.116073
70	1.124214
71	1.11728
72	1.103544
73	1.08749
74	1.069681
75	1.065691
76	1.049298
77	1.074411
78	1.10321
79	1.111861
80	1.148048
81	1.162531
82	1.17011
83	1.160639
84	1.168486
85	1.16425
86	1.179752
87	1.16727
88	1.182351
89	1.188653
90	1.198967
91	1.185143
92	1.168025
93	1.150036
94	1.09249
95	1.030457
96	0.990337
97	0.936012
98	0.872972
99	0.80227
100	0.729
