normalized_position	All_Reads.normalized_coverage
0	0.386358
1	0.444774
2	0.506302
3	0.568632
4	0.636302
5	0.681348
6	0.726302
7	0.768355
8	0.815296
9	0.855128
10	0.887721
11	0.919594
12	0.937997
13	0.941879
14	0.942537
15	0.940871
16	0.943524
17	0.946512
18	0.94945
19	0.957901
20	0.97073
21	0.984068
22	0.987207
23	0.982362
24	0.988901
25	0.999647
26	0.997803
27	1.007224
28	1.010484
29	1.025413
30	1.037715
31	1.049892
32	1.050439
33	1.050701
34	1.061197
35	1.081356
36	1.093287
37	1.092464
38	1.098931
39	1.094837
40	1.087592
41	1.085274
42	1.08162
43	1.075077
44	1.074609
45	1.071946
46	1.072652
47	1.09013
48	1.103638
49	1.106269
50	1.098871
51	1.085447
52	1.088486
53	1.09226
54	1.10621
55	1.111334
56	1.108794
57	1.115297
58	1.123316
59	1.118008
60	1.100285
61	1.109983
62	1.116255
63	1.115979
64	1.119487
65	1.116969
66	1.125208
67	1.130204
68	1.130345
69	1.123214
70	1.110694
71	1.102911
72	1.091373
73	1.081382
74	1.068009
75	1.068371
76	1.064038
77	1.06303
78	1.075643
79	1.073552
80	1.068687
81	1.057671
82	1.059517
83	1.061885
84	1.051184
85	1.038441
86	1.034773
87	1.023783
88	1.016752
89	0.999187
90	0.989992
91	0.973657
92	0.955573
93	0.946281
94	0.941746
95	0.922004
96	0.891402
97	0.871673
98	0.834779
99	0.79247
100	0.751393
