normalized_position	All_Reads.normalized_coverage
0	0.173176
1	0.256721
2	0.366411
3	0.460134
4	0.544589
5	0.615729
6	0.678423
7	0.72928
8	0.777506
9	0.823933
10	0.858889
11	0.88682
12	0.912502
13	0.935836
14	0.954941
15	0.973236
16	0.994865
17	1.014077
18	1.024573
19	1.037956
20	1.047849
21	1.058411
22	1.066155
23	1.075283
24	1.077902
25	1.078848
26	1.078524
27	1.069864
28	1.063794
29	1.062182
30	1.062498
31	1.065659
32	1.067503
33	1.068997
34	1.071796
35	1.070052
36	1.076276
37	1.084907
38	1.085583
39	1.080485
40	1.078781
41	1.07967
42	1.073502
43	1.069232
44	1.069435
45	1.074361
46	1.082622
47	1.094176
48	1.110035
49	1.121749
50	1.127275
51	1.127474
52	1.123366
53	1.128939
54	1.123986
55	1.119624
56	1.118609
57	1.123112
58	1.128133
59	1.121507
60	1.120232
61	1.125605
62	1.139373
63	1.150632
64	1.149665
65	1.144943
66	1.144231
67	1.148604
68	1.142984
69	1.120701
70	1.104961
71	1.088173
72	1.082899
73	1.082935
74	1.084852
75	1.087804
76	1.090858
77	1.083828
78	1.07518
79	1.069662
80	1.060605
81	1.057078
82	1.054757
83	1.052381
84	1.049399
85	1.043433
86	1.032463
87	1.021207
88	1.008143
89	0.99589
90	0.983314
91	0.969672
92	0.954223
93	0.935107
94	0.91
95	0.880493
96	0.841113
97	0.79101
98	0.737281
99	0.668066
100	0.61283
