normalized_position	All_Reads.normalized_coverage
0	0.316465
1	0.358753
2	0.424423
3	0.490731
4	0.548314
5	0.591745
6	0.634642
7	0.677055
8	0.70145
9	0.733297
10	0.766139
11	0.79601
12	0.798025
13	0.790573
14	0.782465
15	0.809931
16	0.872326
17	0.899684
18	0.895203
19	0.908349
20	0.913085
21	0.936743
22	0.952551
23	0.948905
24	0.953375
25	0.980873
26	0.971618
27	0.959162
28	1.011648
29	1.01285
30	1.025756
31	1.029299
32	1.03081
33	1.044259
34	1.081716
35	1.099662
36	1.098668
37	1.087764
38	1.058229
39	1.055306
40	1.082224
41	1.094903
42	1.099663
43	1.101806
44	1.100526
45	1.100099
46	1.104213
47	1.059124
48	1.066005
49	1.095186
50	1.108289
51	1.11599
52	1.103687
53	1.115047
54	1.121227
55	1.119535
56	1.077228
57	1.092036
58	1.097804
59	1.10412
60	1.121339
61	1.137523
62	1.146512
63	1.166811
64	1.165327
65	1.16083
66	1.167594
67	1.163304
68	1.175208
69	1.222761
70	1.240375
71	1.225734
72	1.19651
73	1.200637
74	1.186257
75	1.180601
76	1.153212
77	1.132239
78	1.106951
79	1.091922
80	1.098497
81	1.109003
82	1.117162
83	1.143058
84	1.143732
85	1.142764
86	1.135208
87	1.125866
88	1.113772
89	1.101299
90	1.076223
91	1.047725
92	1.037979
93	1.00453
94	0.966395
95	0.915645
96	0.888158
97	0.849297
98	0.7801
99	0.711297
100	0.658606
