normalized_position	All_Reads.normalized_coverage
0	0.407672
1	0.464917
2	0.534696
3	0.594232
4	0.646542
5	0.691071
6	0.726866
7	0.763844
8	0.794187
9	0.819467
10	0.846573
11	0.868746
12	0.88665
13	0.90755
14	0.923151
15	0.930111
16	0.941041
17	0.950364
18	0.959884
19	0.970161
20	0.976148
21	0.983293
22	0.993276
23	1.000535
24	1.014085
25	1.026094
26	1.035259
27	1.034056
28	1.036107
29	1.036775
30	1.047375
31	1.056025
32	1.060039
33	1.0607
34	1.065234
35	1.076952
36	1.085758
37	1.084716
38	1.084792
39	1.077081
40	1.075966
41	1.085004
42	1.087243
43	1.084573
44	1.085862
45	1.089715
46	1.097228
47	1.096955
48	1.099068
49	1.103069
50	1.095005
51	1.08863
52	1.094918
53	1.097903
54	1.102368
55	1.107229
56	1.105366
57	1.106907
58	1.106199
59	1.104604
60	1.106028
61	1.100607
62	1.101096
63	1.099105
64	1.106028
65	1.114459
66	1.115895
67	1.118412
68	1.122817
69	1.118695
70	1.11388
71	1.107515
72	1.099751
73	1.092396
74	1.079162
75	1.070783
76	1.065758
77	1.062457
78	1.060332
79	1.061852
80	1.065769
81	1.069849
82	1.067263
83	1.069335
84	1.062856
85	1.051252
86	1.038878
87	1.030324
88	1.020128
89	1.013761
90	1.001829
91	0.983332
92	0.967348
93	0.95428
94	0.939712
95	0.911925
96	0.880914
97	0.853837
98	0.816457
99	0.767784
100	0.73034
