normalized_position	All_Reads.normalized_coverage
0	0.419527
1	0.475698
2	0.54251
3	0.597619
4	0.643426
5	0.683277
6	0.721765
7	0.759497
8	0.792757
9	0.821922
10	0.851602
11	0.885271
12	0.911364
13	0.932952
14	0.945675
15	0.948817
16	0.958784
17	0.97535
18	0.986997
19	0.992542
20	0.994935
21	1.000603
22	1.006681
23	1.013461
24	1.029054
25	1.037516
26	1.044482
27	1.047664
28	1.048685
29	1.042932
30	1.036963
31	1.038499
32	1.040967
33	1.046105
34	1.050987
35	1.060651
36	1.07247
37	1.077059
38	1.07889
39	1.075524
40	1.075531
41	1.080988
42	1.080784
43	1.070025
44	1.071164
45	1.067114
46	1.065267
47	1.062768
48	1.058404
49	1.059497
50	1.057196
51	1.059227
52	1.066539
53	1.072502
54	1.075311
55	1.077266
56	1.078482
57	1.08151
58	1.084347
59	1.083342
60	1.081658
61	1.082834
62	1.090367
63	1.098674
64	1.107104
65	1.113534
66	1.112178
67	1.113841
68	1.110753
69	1.102574
70	1.093377
71	1.08288
72	1.077277
73	1.074145
74	1.069498
75	1.064543
76	1.063001
77	1.060601
78	1.058841
79	1.059223
80	1.058202
81	1.057058
82	1.059006
83	1.061671
84	1.058941
85	1.054131
86	1.051775
87	1.049631
88	1.044056
89	1.035233
90	1.0237
91	1.012056
92	1.004573
93	0.993812
94	0.97748
95	0.957006
96	0.928594
97	0.899418
98	0.861593
99	0.813856
100	0.776108
