normalized_position	All_Reads.normalized_coverage
0	0.52272
1	0.604117
2	0.685885
3	0.743685
4	0.804901
5	0.846959
6	0.864837
7	0.911061
8	0.946213
9	0.97216
10	0.980561
11	0.99521
12	0.986647
13	0.994077
14	1.003343
15	1.010266
16	0.991924
17	0.977029
18	0.965279
19	0.957727
20	0.951029
21	0.945464
22	0.951382
23	0.931778
24	0.916924
25	0.918853
26	0.939399
27	0.958402
28	0.961499
29	0.981445
30	1.005468
31	1.010207
32	1.006288
33	1.007301
34	1.02532
35	1.058743
36	1.06544
37	1.067456
38	1.053017
39	1.035382
40	1.026105
41	1.001113
42	0.983439
43	0.996269
44	1.010513
45	1.028172
46	1.045281
47	1.06408
48	1.074486
49	1.087839
50	1.085254
51	1.078243
52	1.077028
53	1.0711
54	1.067763
55	1.039102
56	1.038732
57	1.036747
58	1.015107
59	1.019226
60	1.025892
61	1.016568
62	1.032341
63	1.040172
64	1.045408
65	1.056334
66	1.07423
67	1.089731
68	1.113025
69	1.118469
70	1.111886
71	1.121147
72	1.106335
73	1.089843
74	1.07556
75	1.040149
76	1.024643
77	1.035428
78	1.053648
79	1.069004
80	1.080273
81	1.091338
82	1.098348
83	1.093099
84	1.083376
85	1.072887
86	1.058551
87	1.026101
88	1.00543
89	0.982506
90	0.961505
91	0.956483
92	0.97608
93	0.977888
94	0.984278
95	0.972136
96	0.946213
97	0.9454
98	0.92064
99	0.876464
100	0.841354
