normalized_position	All_Reads.normalized_coverage
0	0.156262
1	0.227408
2	0.338657
3	0.436018
4	0.525318
5	0.598667
6	0.662967
7	0.724896
8	0.783552
9	0.832922
10	0.880642
11	0.923447
12	0.95216
13	0.978158
14	1.001452
15	1.014543
16	1.026428
17	1.039647
18	1.046029
19	1.049728
20	1.054315
21	1.058999
22	1.060459
23	1.064932
24	1.066127
25	1.067749
26	1.070122
27	1.062364
28	1.057268
29	1.063137
30	1.065859
31	1.063626
32	1.056813
33	1.051709
34	1.05054
35	1.049031
36	1.049145
37	1.051517
38	1.0492
39	1.043947
40	1.039392
41	1.032629
42	1.02383
43	1.022234
44	1.023806
45	1.030135
46	1.0403
47	1.049685
48	1.065002
49	1.082093
50	1.085059
51	1.081747
52	1.080664
53	1.083269
54	1.078573
55	1.077097
56	1.077196
57	1.080972
58	1.07765
59	1.073623
60	1.076129
61	1.084316
62	1.099651
63	1.111325
64	1.111633
65	1.115878
66	1.122737
67	1.12672
68	1.126792
69	1.120477
70	1.111903
71	1.100283
72	1.092983
73	1.090634
74	1.092909
75	1.092515
76	1.086547
77	1.081927
78	1.072919
79	1.079536
80	1.086855
81	1.097751
82	1.1034
83	1.106535
84	1.099409
85	1.091231
86	1.08112
87	1.071609
88	1.059372
89	1.049765
90	1.045564
91	1.04007
92	1.02863
93	1.009076
94	0.987143
95	0.958195
96	0.914578
97	0.863104
98	0.801561
99	0.722149
100	0.664653
