normalized_position	All_Reads.normalized_coverage
0	0.384734
1	0.440205
2	0.512868
3	0.580091
4	0.62623
5	0.66346
6	0.710089
7	0.755998
8	0.806892
9	0.8418
10	0.864623
11	0.884675
12	0.897629
13	0.909396
14	0.914225
15	0.92478
16	0.936654
17	0.955475
18	0.983566
19	0.990878
20	1.009244
21	1.018373
22	1.029364
23	1.025925
24	1.025767
25	1.030742
26	1.032419
27	1.02905
28	1.014668
29	1.01081
30	1.00639
31	1.017876
32	1.034595
33	1.033042
34	1.042379
35	1.04493
36	1.053533
37	1.06255
38	1.085215
39	1.091958
40	1.08399
41	1.078399
42	1.061068
43	1.023272
44	1.018536
45	1.019877
46	1.02634
47	1.035787
48	1.04354
49	1.050561
50	1.046478
51	1.048059
52	1.059505
53	1.078325
54	1.081971
55	1.085335
56	1.083518
57	1.096514
58	1.103743
59	1.098195
60	1.085342
61	1.088953
62	1.099287
63	1.117665
64	1.136241
65	1.149081
66	1.140398
67	1.137563
68	1.125711
69	1.121068
70	1.124112
71	1.111042
72	1.095389
73	1.084877
74	1.073518
75	1.065578
76	1.070637
77	1.056949
78	1.046254
79	1.038487
80	1.041719
81	1.049398
82	1.058506
83	1.069991
84	1.074888
85	1.083972
86	1.075581
87	1.079477
88	1.076217
89	1.05068
90	1.044513
91	1.048597
92	1.032275
93	1.020778
94	1.003553
95	0.98507
96	0.948282
97	0.90921
98	0.871502
99	0.822183
100	0.780263
