normalized_position	All_Reads.normalized_coverage
0	0.44343
1	0.503611
2	0.57511
3	0.635125
4	0.68729
5	0.729818
6	0.760652
7	0.795281
8	0.826855
9	0.857402
10	0.87889
11	0.907247
12	0.924366
13	0.93122
14	0.937828
15	0.945363
16	0.953964
17	0.957408
18	0.959875
19	0.970295
20	0.975081
21	0.973972
22	0.983996
23	0.988474
24	0.998659
25	1.002295
26	1.011099
27	1.013452
28	1.015139
29	1.020442
30	1.020723
31	1.013367
32	1.019142
33	1.029744
34	1.040174
35	1.057491
36	1.063241
37	1.064647
38	1.065467
39	1.064476
40	1.069558
41	1.083927
42	1.093034
43	1.085638
44	1.079655
45	1.079839
46	1.087053
47	1.087138
48	1.080098
49	1.081807
50	1.082079
51	1.095527
52	1.106798
53	1.105576
54	1.105143
55	1.108811
56	1.098299
57	1.097271
58	1.090699
59	1.089548
60	1.095113
61	1.102306
62	1.112634
63	1.112001
64	1.106877
65	1.110665
66	1.113437
67	1.115624
68	1.11007
69	1.104189
70	1.09489
71	1.077217
72	1.069751
73	1.060178
74	1.048711
75	1.040592
76	1.05246
77	1.05803
78	1.05579
79	1.057144
80	1.059001
81	1.061256
82	1.067792
83	1.064158
84	1.04857
85	1.040283
86	1.030482
87	1.024209
88	1.016863
89	1.008008
90	1.005406
91	0.994499
92	0.984282
93	0.971043
94	0.962294
95	0.938122
96	0.907691
97	0.892208
98	0.855027
99	0.811833
100	0.775296
