normalized_position	All_Reads.normalized_coverage
0	0.189149
1	0.267235
2	0.371968
3	0.460699
4	0.542752
5	0.611934
6	0.671578
7	0.723337
8	0.770892
9	0.814906
10	0.848735
11	0.880272
12	0.901331
13	0.925056
14	0.947402
15	0.962599
16	0.98383
17	1.001233
18	1.011932
19	1.026489
20	1.040705
21	1.051732
22	1.058865
23	1.063779
24	1.068415
25	1.075577
26	1.083482
27	1.081625
28	1.074072
29	1.076261
30	1.07814
31	1.078944
32	1.078828
33	1.07989
34	1.082519
35	1.081668
36	1.086129
37	1.094221
38	1.100323
39	1.099272
40	1.095492
41	1.093722
42	1.090441
43	1.089935
44	1.092647
45	1.099171
46	1.103597
47	1.110857
48	1.118721
49	1.122737
50	1.12614
51	1.120673
52	1.124028
53	1.132396
54	1.13376
55	1.129707
56	1.126167
57	1.131644
58	1.134101
59	1.129028
60	1.127105
61	1.129593
62	1.137007
63	1.140458
64	1.136259
65	1.134375
66	1.133478
67	1.134274
68	1.128662
69	1.111865
70	1.102873
71	1.09116
72	1.087251
73	1.087399
74	1.091871
75	1.09262
76	1.091382
77	1.085632
78	1.075037
79	1.069441
80	1.064076
81	1.058444
82	1.049042
83	1.042882
84	1.035448
85	1.029463
86	1.020007
87	1.007894
88	0.997771
89	0.989681
90	0.981548
91	0.967025
92	0.950127
93	0.92911
94	0.901286
95	0.86718
96	0.825491
97	0.77555
98	0.724155
99	0.661248
100	0.614141
