normalized_position	All_Reads.normalized_coverage
0	0.393183
1	0.444923
2	0.507404
3	0.565985
4	0.617661
5	0.656994
6	0.698912
7	0.739644
8	0.773004
9	0.806515
10	0.838656
11	0.872828
12	0.900451
13	0.922838
14	0.935161
15	0.942391
16	0.948341
17	0.961942
18	0.974747
19	0.985216
20	0.991954
21	0.997147
22	1.004974
23	1.017288
24	1.033025
25	1.041239
26	1.051537
27	1.054636
28	1.058765
29	1.063926
30	1.067353
31	1.070236
32	1.074815
33	1.077103
34	1.081155
35	1.089702
36	1.096359
37	1.095778
38	1.097106
39	1.09367
40	1.095031
41	1.100997
42	1.101228
43	1.095815
44	1.094506
45	1.093292
46	1.096281
47	1.099278
48	1.100545
49	1.107279
50	1.109616
51	1.110264
52	1.114631
53	1.11873
54	1.123304
55	1.126544
56	1.123134
57	1.127497
58	1.12543
59	1.118786
60	1.114632
61	1.115355
62	1.122636
63	1.126292
64	1.130705
65	1.131578
66	1.132
67	1.130639
68	1.131478
69	1.127603
70	1.11942
71	1.111463
72	1.104156
73	1.092301
74	1.081889
75	1.072942
76	1.060738
77	1.056047
78	1.050332
79	1.04736
80	1.044853
81	1.042797
82	1.038865
83	1.036277
84	1.03051
85	1.02247
86	1.015492
87	1.007802
88	0.99634
89	0.983667
90	0.967415
91	0.952069
92	0.936973
93	0.920625
94	0.906017
95	0.881839
96	0.85035
97	0.819404
98	0.786678
99	0.741011
100	0.703107
