normalized_position	All_Reads.normalized_coverage
0	0.427486
1	0.488621
2	0.563609
3	0.626248
4	0.682329
5	0.7305
6	0.768403
7	0.8057
8	0.834604
9	0.860844
10	0.886824
11	0.912991
12	0.930019
13	0.945011
14	0.948979
15	0.951009
16	0.951063
17	0.962741
18	0.973592
19	0.979074
20	0.986503
21	0.995389
22	1.000108
23	1.00902
24	1.025197
25	1.032534
26	1.038763
27	1.042933
28	1.05035
29	1.050927
30	1.048486
31	1.049778
32	1.054399
33	1.055527
34	1.056391
35	1.064822
36	1.070765
37	1.065867
38	1.064631
39	1.059765
40	1.058943
41	1.066724
42	1.068212
43	1.062932
44	1.065426
45	1.059794
46	1.06598
47	1.069764
48	1.066895
49	1.066825
50	1.059826
51	1.055952
52	1.063667
53	1.065123
54	1.069381
55	1.06877
56	1.067066
57	1.074662
58	1.071656
59	1.071343
60	1.078137
61	1.083944
62	1.093743
63	1.094562
64	1.096473
65	1.100821
66	1.106354
67	1.104785
68	1.1042
69	1.097759
70	1.090136
71	1.080096
72	1.071178
73	1.059805
74	1.050054
75	1.04956
76	1.049547
77	1.051031
78	1.051158
79	1.053983
80	1.054444
81	1.050815
82	1.046671
83	1.048978
84	1.048255
85	1.04327
86	1.044065
87	1.041842
88	1.035561
89	1.029414
90	1.017002
91	1.00429
92	0.999144
93	0.983536
94	0.973221
95	0.952736
96	0.923858
97	0.900564
98	0.870029
99	0.82549
100	0.791859
