normalized_position	All_Reads.normalized_coverage
0	0.38581
1	0.44011
2	0.511942
3	0.580012
4	0.641352
5	0.692592
6	0.736638
7	0.773272
8	0.801594
9	0.83445
10	0.864025
11	0.884582
12	0.907447
13	0.930039
14	0.942415
15	0.944413
16	0.947451
17	0.953948
18	0.960563
19	0.971984
20	0.98302
21	0.992925
22	0.998531
23	1.006053
24	1.017715
25	1.028426
26	1.038125
27	1.044196
28	1.048035
29	1.05007
30	1.055633
31	1.060864
32	1.06544
33	1.063157
34	1.06382
35	1.073819
36	1.080954
37	1.080344
38	1.080446
39	1.081257
40	1.081022
41	1.080492
42	1.079811
43	1.085928
44	1.091639
45	1.090214
46	1.091038
47	1.088077
48	1.085253
49	1.090513
50	1.091142
51	1.097596
52	1.105562
53	1.113484
54	1.118087
55	1.11329
56	1.107169
57	1.112981
58	1.115654
59	1.114414
60	1.115285
61	1.11329
62	1.120065
63	1.122391
64	1.12966
65	1.134663
66	1.135622
67	1.13816
68	1.141065
69	1.143615
70	1.139344
71	1.135529
72	1.126672
73	1.117889
74	1.108022
75	1.095654
76	1.087933
77	1.078613
78	1.076936
79	1.074263
80	1.071387
81	1.065151
82	1.057557
83	1.056162
84	1.049874
85	1.040893
86	1.028537
87	1.016833
88	1.002924
89	0.992591
90	0.977939
91	0.956873
92	0.941794
93	0.927691
94	0.902745
95	0.864451
96	0.825199
97	0.783342
98	0.741667
99	0.690196
100	0.648837
