normalized_position	All_Reads.normalized_coverage
0	0.443584
1	0.492047
2	0.540133
3	0.596678
4	0.646572
5	0.706635
6	0.775652
7	0.849684
8	0.865252
9	0.872374
10	0.87495
11	0.903481
12	0.919945
13	0.93665
14	0.956064
15	0.964581
16	0.96695
17	0.971503
18	0.977171
19	1.003864
20	0.962096
21	0.953961
22	0.962444
23	0.996312
24	0.994629
25	1.007006
26	1.029055
27	1.038233
28	1.017727
29	1.019762
30	1.039711
31	1.059956
32	1.073887
33	1.059729
34	1.045421
35	1.040522
36	1.041852
37	1.030732
38	1.030623
39	1.034527
40	1.015904
41	1.020645
42	1.047486
43	1.057909
44	1.076492
45	1.094985
46	1.117195
47	1.069966
48	1.063255
49	1.063589
50	1.052531
51	1.020255
52	1.010446
53	1.003655
54	0.993897
55	0.981302
56	0.983143
57	0.984106
58	0.968902
59	0.978896
60	0.995324
61	1.046632
62	1.065053
63	1.058727
64	1.0731
65	1.103961
66	1.128471
67	1.134163
68	1.120459
69	1.089954
70	1.06497
71	1.057004
72	1.071122
73	1.102759
74	1.103903
75	1.142598
76	1.172333
77	1.180463
78	1.173874
79	1.171311
80	1.193418
81	1.21458
82	1.222995
83	1.23411
84	1.237542
85	1.210663
86	1.174233
87	1.124357
88	1.080791
89	1.054828
90	1.025199
91	1.001959
92	0.974738
93	0.943176
94	0.919494
95	0.89757
96	0.827737
97	0.787781
98	0.747283
99	0.693159
100	0.646413
