normalized_position	All_Reads.normalized_coverage
0	0.196024
1	0.284738
2	0.403807
3	0.500978
4	0.582485
5	0.655416
6	0.711738
7	0.761293
8	0.805585
9	0.844394
10	0.87618
11	0.90506
12	0.922506
13	0.94078
14	0.958406
15	0.971199
16	0.987365
17	1.004856
18	1.014793
19	1.025718
20	1.032872
21	1.038242
22	1.042487
23	1.048449
24	1.051885
25	1.058938
26	1.067763
27	1.06231
28	1.058148
29	1.060584
30	1.065253
31	1.065046
32	1.065593
33	1.066047
34	1.069628
35	1.069195
36	1.070673
37	1.076295
38	1.077709
39	1.081945
40	1.081453
41	1.081812
42	1.085318
43	1.090906
44	1.095247
45	1.098545
46	1.103483
47	1.110195
48	1.121325
49	1.129235
50	1.140782
51	1.143061
52	1.148348
53	1.156853
54	1.149176
55	1.138895
56	1.135629
57	1.14099
58	1.142965
59	1.137295
60	1.135544
61	1.137902
62	1.143831
63	1.152415
64	1.147191
65	1.142019
66	1.141427
67	1.143144
68	1.140283
69	1.126405
70	1.114197
71	1.099785
72	1.092139
73	1.085996
74	1.083417
75	1.08117
76	1.080196
77	1.076805
78	1.067916
79	1.062432
80	1.055335
81	1.04622
82	1.033318
83	1.024807
84	1.017093
85	1.00747
86	0.996428
87	0.989306
88	0.983132
89	0.975782
90	0.966275
91	0.954724
92	0.939172
93	0.919548
94	0.888633
95	0.853648
96	0.813287
97	0.759833
98	0.702326
99	0.639006
100	0.593008
