bacteria_OG	read_count_sum	RPK_sum	TPM	LIBID
2ZEGZ	13	39.39393939393939	26.94612393979463	MBM166
2ZEVP	751	3546.9057365174194	2426.1437939276225	MBM166
2ZF77	7133	16511.574074074073	11294.197236581764	MBM166
2ZF85	3	5.88235294117647	4.023629366575669	MBM166
2ZFSE	15	55.55555555555555	38.000944017659094	MBM166
2ZGCS	85	0.32567049808429116	0.22276415458627746	MBM166
2ZGPQ	6	23.489103776890197	16.066946117710607	MBM166
2ZGS8	20	36.63003663003663	25.055567484170833	MBM166
2ZHGF	1	2.314814814814815	1.5833726674024624	MBM166
2ZI0B	2	9.950248756218905	6.80613922704342	MBM166
2ZI15	1	3.4013605442176873	2.326588409244435	MBM166
2ZIDX	2	0.028169014084507043	0.019268084290644052	MBM166
2ZJ01	2	11.904761904761903	8.14305943235552	MBM166
2ZJ7U	2	7.4074074074074066	5.066792535687879	MBM166
2ZJF8	2	0.023809523809523808	0.01628611886471104	MBM166
2ZKMW	27	67.66917293233082	46.28686414181033	MBM166
2ZKV4	24	32	21.88854375417164	MBM166
2ZKVJ	6	14.084507042253522	9.634042145322026	MBM166
2ZM32	1	3.115264797507788	2.130894057064996	MBM166
2ZMIN	51	41.262135922330096	28.224002110203116	MBM166
2ZMX3	190	122.7390180878553	83.95557399250266	MBM166
2ZMZD	36	41.666666666666664	28.50070801324432	MBM166
2ZN0W	44	69.51026856240127	47.546204837260674	MBM166
2ZN4X	18	32.551094434021266	22.265501711413982	MBM166
2ZP3V	2	3.5585992907801423	2.4341423837439162	MBM166
2ZPAE	2	4.504504504504505	3.0811576230534405	MBM166
2ZPD0	53	103.31384015594541	70.66842220827832	MBM166
2ZPNR	1	6.172839506172839	4.222327113073233	MBM166
2ZPPH	393	664.9746192893401	454.85393905401094	MBM166
2ZPQP	58	141.11922141119223	96.52794538792239	MBM166
2ZPSM	8	19.18465227817746	13.122628149982999	MBM166
2ZQ55	24	70.79646017699115	48.4259817570169	MBM166
2ZQ8E	2340	6057.39135040677	4143.358612797481	MBM166
2ZQA6	4	10.416666666666666	7.12517700331108	MBM166
2ZQN4	6	0.04838709677419355	0.03309759640247728	MBM166
2ZQRR	8	22.73756566882881	15.5528812814222	MBM166
2ZQUD	24	47.337278106508876	32.37950259492846	MBM166
2ZRFS	977	1963.6243386243386	1343.1524141479745	MBM166
2ZRI5	112	303.5230352303523	207.6149136574546	MBM166
2ZRSZ	2	4.357298474945534	2.9804661974634588	MBM166
2ZS6K	55	345.9119496855346	236.60965143070757	MBM166
2ZS8U	1	5.46448087431694	3.7377977722287636	MBM166
2ZSY3	82	200.98039215686276	137.47400335800205	MBM166
2ZT0R	19	42.474614575268504	29.05335811163566	MBM166
2ZTA0	273	466.5257819103973	319.11156218108965	MBM166
2ZTFW	11	0.2	0.13680339846357276	MBM166
2ZTVJ	2	6.666666666666667	4.560113282119092	MBM166
2ZU0W	8	30.3030303030303	20.72778764599587	MBM166
2ZU19	4	0.05	0.03420084961589319	MBM166
2ZVB7	14	29.166666666666668	19.950495609271027	MBM166
2ZVGM	5	10.482180293501049	7.16998943729417	MBM166
2ZVMS	1178	3403.607016764912	2328.125034639512	MBM166
2ZVP8	1	0.010869565217391304	0.007434967307802867	MBM166
2ZWBC	11	40.74074074074074	27.86735894628334	MBM166
2ZWKA	3	9.09090909090909	6.218336293798761	MBM166
2ZX6Q	15	22.026431718061673	15.066453575283342	MBM166
2ZY54	32	91.95402298850576	62.89811423612541	MBM166
2ZYT8	27	50	34.20084961589319	MBM166
2ZZUC	14	17.412935323383085	11.910743647325987	MBM166
2ZZXG	114	273.38129496402877	186.9974511372577	MBM166
301GQ	8	15.686274509803921	10.72967831086845	MBM166
302SM	16	36.529680365296805	24.986922093803244	MBM166
303KN	1	2.6246719160104988	1.795320189810666	MBM166
3041H	2	9.132420091324201	6.246730523450811	MBM166
3044Z	3	18.988872762457667	12.988711634482899	MBM166
304BM	4	8.385744234800839	5.735991549835336	MBM166
3056J	22	54.50647457336421	37.283354799522705	MBM166
3058J	9	20.09936766034327	13.748309014518941	MBM166
3059W	2	7.639252662825214	5.225378629981935	MBM166
305AA	2	9.523809523809524	6.514447545884416	MBM166
305AD	2	6.472491909385114	4.427294448659313	MBM166
305CA	2	7.837837837837839	5.361214264112987	MBM166
305CS	6	27.61574074074074	18.889635922111378	MBM166
305CW	1	4.166666666666667	2.8500708013244327	MBM166
305D3	5	24.87562189054726	17.01534806760855	MBM166
305DQ	8	24.977971880626747	17.085357199986483	MBM166
305FF	4	14.9812734082397	10.24744557779571	MBM166
305HJ	28	58.64019946298428	40.11089286559012	MBM166
3064I	23	0.11693519513068384	0.07998566046939287	MBM166
306CX	1	0.01020408163265306	0.006979765227733303	MBM166
306NR	1	0.01694915254237288	0.011593508344370573	MBM166
306PT	2	0.019417475728155338	0.013281883345977937	MBM166
306YE	39	52.84552845528455	36.14723943143182	MBM166
307Y7	14	23.217247097844112	15.88099152976798	MBM166
30AXB	2	7.017543859649123	4.800119244335886	MBM166
30D8W	97	248.7179487179487	170.12730321751994	MBM166
30DSN	12	12.508610001377601	8.556101791219456	MBM166
30EVW	7	15.478249076051943	10.587385379347804	MBM166
30F7S	17	19.744483159117305	13.505561985370132	MBM166
30GEI	1	5.128205128205128	3.5077794477839164	MBM166
30HJ3	1	2.873563218390805	1.965566069878919	MBM166
30HN7	58	53.259871441689626	36.430657074780626	MBM166
30IAT	696	1812.5	1239.780798576128	MBM166
30J21	4	0.037383177570093455	0.025570728684779952	MBM166
30JI8	31	26.909722222222225	18.406707258553627	MBM166
30JYF	74	88.41099163679809	60.474620587242434	MBM166
30M41	10	23.31002331002331	15.94445203538144	MBM166
30M66	12	26.845637583892618	18.36287227698963	MBM166
30MNF	3	6.0606060606060606	4.145557529199174	MBM166
30N0W	113	117.3416407061267	80.2636761494482	MBM166
30NM2	7	14.492753623188406	9.913289743737156	MBM166
30PC6	1	0.016129032258064516	0.011032532134159093	MBM166
30PDX	77	168.859649122807	115.50286931683226	MBM166
30PGV	2	6.172839506172839	4.222327113073233	MBM166
30RN1	54	37.65690376569038	25.757962053810772	MBM166
30RTJ	10	0.09433962264150944	0.06452990493564753	MBM166
30U67	2	1.6877637130801686	1.1544590587643269	MBM166
30UEK	13	47.61904761904761	32.57223772942208	MBM166
30USV	503	1728.5223367697595	1182.3386499514966	MBM166
30VQ4	172	1.0238095238095237	0.7003031111825747	MBM166
30W1H	27	123.28767123287672	84.33086206658595	MBM166
30W2E	33	134.14634146341464	91.75837701825003	MBM166
30W6A	10	0.11494252873563218	0.07862264279515675	MBM166
30W70	4	15.873015873015873	10.857412576474028	MBM166
30WDQ	12	56.33802816901409	38.5361685812881	MBM166
30WKI	4	0.05128205128205128	0.035077794477839166	MBM166
30WRN	87	71.07843137254902	48.618854846122666	MBM166
30XJB	1	3.3333333333333335	2.280056641059546	MBM166
30XQJ	4	14.184397163120568	9.70236868535977	MBM166
30YGV	2	0.047619047619047616	0.03257223772942208	MBM166
30ZPT	4	19.90049751243781	13.61227845408684	MBM166
30ZXQ	4	10.45767716535433	7.153228881276871	MBM166
310GM	53	77.48538011695906	53.00131665620874	MBM166
310R4	1	1.1614401858304297	0.7944448226688313	MBM166
311ZQ	8	20.671834625322997	14.139886146105711	MBM166
312IA	7	12.89134438305709	8.817898611832497	MBM166
312SQ	116	444.4444444444444	304.00755214127275	MBM166
313I2	6	12.738853503184714	8.71359225882629	MBM166
31474	13604	117.27586206896552	80.21868244389844	MBM166
31476	9	15.075376884422111	10.31181395454066	MBM166
31588	11	24.774774774774773	16.94636692679392	MBM166
315CD	8	28.070175438596493	19.200476977343545	MBM166
315PC	18	71.42857142857143	48.85835659413313	MBM166
315TU	6	15.873015873015873	10.857412576474028	MBM166
315V3	4	8.94854586129754	6.12095742566321	MBM166
315WD	16	48.731337002811024	33.33306256829102	MBM166
31641	7	20.114942528735632	13.758962489152433	MBM166
316V4	37	92.03980099502488	62.95678785015164	MBM166
317UP	256	2.84111823759063	1.9433731516961728	MBM166
31844	4	8.23045267489712	5.629769484097644	MBM166
318R1	28	38.56749311294766	26.380820640358383	MBM166
31D5W	55	151.5151515151515	103.63893822997935	MBM166
31EDH	6	13.698630136986301	9.370095785176217	MBM166
31EU6	4	11.019283746556475	7.537377325816681	MBM166
31FBS	525	1804.1237113402062	1234.0512748002698	MBM166
31FN8	8	28.082622030077964	19.20899065741331	MBM166
31GKZ	54	90.45226130653266	61.87088372724396	MBM166
31GYK	48	133.11965811965814	91.05610816539085	MBM166
31H1N	6	18.34862385321101	12.550770501245207	MBM166
31H55	10	40.65040650406504	27.805568793409094	MBM166
31IZZ	138	456.6205533596838	312.33621753960955	MBM166
31J0W	2	5.2493438320209975	3.590640379621332	MBM166
31J2V	161	327.4816904739936	224.0030409571907	MBM166
31JGK	116	169.5906432748538	116.00288173811724	MBM166
31JH9	26	35.230352303523034	24.09815962095455	MBM166
31JHY	9	19.736842105263158	13.500335374694679	MBM166
31JQ3	982	734.9949042731309	502.7490037898632	MBM166
31JRB	47	103.07017543859648	70.50175140118331	MBM166
31KKX	24	27.68166089965398	18.934726430944327	MBM166
31KTR	2	0.023809523809523808	0.01628611886471104	MBM166
31KUQ	9	0.13710407239819006	0.09378151523634061	MBM166
31KVD	5	21.929824561403507	15.000372638549642	MBM166
31KX7	1	6.5359477124183005	4.470699296195188	MBM166
31KXT	8	22.22222222222222	15.200377607063638	MBM166
31MN2	245	661.915377513567	452.76136569577346	MBM166
31N2J	27	111.11111111111111	76.0018880353182	MBM166
31NM5	1	2.6881720430107525	1.8387553556931822	MBM166
31NS0	4	18.51851851851852	12.6669813392197	MBM166
31NU0	7	4.880917874396135	3.3386307641949453	MBM166
31P80	4	10.840108401084011	7.414818344909093	MBM166
31Q07	5	20.080321285140563	13.735280970238229	MBM166
31Q0K	2	8.658008658008658	5.922225041713106	MBM166
31Q26	7	17.28395061728395	11.822515916605052	MBM166
31QYG	19	68.84057971014492	47.08812628275149	MBM166
31R6J	27	173.07692307692307	118.38755636270719	MBM166
31T0C	2	4.1928721174004195	2.867995774917668	MBM166
31T7I	2	8.032128514056225	5.494112388095291	MBM166
31TKA	12	20.304568527918782	13.88866989477896	MBM166
31UDJ	12	34.48275862068966	23.58679283854703	MBM166
31VID	28	81.87134502923976	56.00139118391867	MBM166
31VVV	2	7.575757575757575	5.181946911498968	MBM166
31XBN	25	61.72839506172839	42.22327113073233	MBM166
31Y28	95	277.77777777777777	190.0047200882955	MBM166
31ZQZ	14	34.5679012345679	23.645031833210105	MBM166
320SA	28	56.22489959839358	38.45878671666704	MBM166
321UV	14	16.84717208182912	11.523751976474239	MBM166
322EP	25	49.6031746031746	33.92941430148134	MBM166
32380	2	5.797101449275363	3.965315897494863	MBM166
3257K	6	27.027027027027025	18.486945738320642	MBM166
328KF	30	66.15418405446958	45.25058600618067	MBM166
328S9	1	4.273504273504273	2.9231495398199305	MBM166
328T1	2	6.172839506172839	4.222327113073233	MBM166
32979	2	10.92896174863388	7.475595544457527	MBM166
329A7	62	132.47863247863248	90.61763573441785	MBM166
329BY	4	0.04819277108433735	0.03296467432857175	MBM166
329GN	4	14.035087719298247	9.600238488671772	MBM166
32B64	2	4.694835680751174	3.2113473817740084	MBM166
32BS0	103	176.97594501718214	121.05455362326455	MBM166
32CCV	389	483.83084577114425	330.9485199149863	MBM166
32CJ2	8	19.607843137254903	13.412097888585565	MBM166
32CMP	2	0.015267175572519083	0.010443007516303263	MBM166
32E8R	11	33.03303303303303	22.595155902391895	MBM166
32F36	1	0.010638297872340425	0.007276776514019827	MBM166
32FUR	18	50.20408163265306	34.34044492044785	MBM166
32H1P	2	9.389671361502348	6.422694763548017	MBM166
32IEP	3	5.524861878453038	3.77909940507107	MBM166
32IEU	8	0.08395604395604396	0.057427360673719556	MBM166
32KT0	4	0.06153846153846154	0.04209335337340701	MBM166
32MZ8	2	3.8535645472061657	2.635903631282712	MBM166
32PII	66	102.32558139534883	69.99243642322327	MBM166
32QJR	15	40.65040650406504	27.805568793409094	MBM166
32QWQ	1168	1.8747993579454254	1.282394618021292	MBM166
32R10	24	0.19702373631779607	0.13476758353132673	MBM166
32R1E	6	14.184397163120568	9.70236868535977	MBM166
32R55	32	77.6028721347694	53.08168319285272	MBM166
32R9M	130	221.08843537414967	151.22824660088824	MBM166
32RGP	8	0.025089094796863866	0.017161367162928588	MBM166
32RH8	6	7.8125	5.343882752483311	MBM166
32RJ4	8	0.08695652173913043	0.05947973846242294	MBM166
32RKK	6	20.227774944756078	13.836141778994696	MBM166
32RQH	8	10.973936899862826	7.506359312130193	MBM166
32RWC	10	33.333333333333336	22.80056641059546	MBM166
32RWR	2	0.030303030303030304	0.020727787645995872	MBM166
32RXB	47	129.47658402203857	88.56418357834599	MBM166
32RYJ	18	50	34.20084961589319	MBM166
32RYQ	52	124.70023980815348	85.29708297488949	MBM166
32RZ4	379	831.140350877193	568.5141230010315	MBM166
32RZ6	10	41.42300194931774	28.334037206149326	MBM166
32S26	2	7.575757575757575	5.181946911498968	MBM166
32S2R	252	863.841075806192	590.8819745135792	MBM166
32S3K	63	248.3207221558476	169.8555934992428	MBM166
32S3N	5	13.550135501355014	9.268522931136365	MBM166
32S3P	169	235.51963916557037	161.099435213822	MBM166
32S43	2676	8920	6101.431571475345	MBM166
32S46	5	26.455026455026456	18.095687627456712	MBM166
32S6F	831	2717.2815533980583	1858.6667554361527	MBM166
32SAI	14	47.30460302749459	32.357152285657364	MBM166
32SAV	29	103.9426523297491	71.09854042013637	MBM166
32SB1	2	3.7037037037037033	2.5333962678439397	MBM166
32SB4	577	767.4409887332391	524.9426768947578	MBM166
32SB7	17	21.963824289405686	15.023629030237318	MBM166
32SBA	28	111.11111111111111	76.0018880353182	MBM166
32SD8	47	0.08274647887323944	0.0565999976037669	MBM166
32SFP	26	112.55411255411255	76.98892554227038	MBM166
32SGA	7	22.108843537414963	15.122824660088822	MBM166
32SGE	14	0.06763285024154589	0.04626201880410673	MBM166
32SI8	4	10.416666666666666	7.12517700331108	MBM166
32SJR	66	73.57859531772576	50.32900946820403	MBM166
32SKC	17	37.77777777777778	25.840641932008186	MBM166
32SMQ	103	230.42505592841164	157.61465371082767	MBM166
32SN7	11	44.71544715447155	30.586125672750008	MBM166
32SSJ	16	47.61904761904761	32.57223772942208	MBM166
32STK	95	372.0368497921582	254.4795270262449	MBM166
32SZ7	15	11.286681715575622	7.720282080337063	MBM166
32T3T	13	44.26741643236489	30.27966504574861	MBM166
32T57	16	20.576164123204205	14.074445896992874	MBM166
32T5P	71	207.1179600073381	141.672204059231	MBM166
32T80	2	4.938271604938271	3.3778616904585865	MBM166
32T8Y	6	25.641025641025642	17.538897238919585	MBM166
32T9B	13	71.03825136612022	48.59137103897393	MBM166
32THA	11	23.060796645702307	15.773976762047173	MBM166
32THM	2	9.523809523809524	6.514447545884416	MBM166
32TKP	849	3288.8117995432067	2249.6031554230453	MBM166
32TNY	5	13.550135501355015	9.268522931136367	MBM166
32TV0	24	26.31578947368421	18.000447166259573	MBM166
32TWR	407	1425.8069097092614	975.276154005357	MBM166
32TX0	27	74.3801652892562	50.87729694926259	MBM166
32TXR	30	78.125	53.43882752483311	MBM166
32UHI	5	0.03571428571428571	0.02442917829706656	MBM166
32UHS	14	37.48939779474131	25.643385123366905	MBM166
32UIM	1	4.11522633744856	2.814884742048822	MBM166
32UIZ	47	82.02443280977313	56.10610582711972	MBM166
32UJQ	1	1.3280212483399734	0.9083891000237234	MBM166
32UM3	49	61.23959688250161	41.88892487032717	MBM166
32UUW	6	25.97402597402597	17.766675125139315	MBM166
32UXM	19	58.103975535168196	39.74410658727649	MBM166
32UZ2	9	15	10.260254884767956	MBM166
32UZ4	40	193.11445508435935	132.0935687399067	MBM166
32V4Y	11	44.17670682730924	30.217618134524102	MBM166
32VJW	38	133.5698797555687	91.36406741466283	MBM166
32VSV	6	9.66183574879227	6.608859829158104	MBM166
32VUX	56	0.5917374080362195	0.4047584420869034	MBM166
32W2C	62	87.20112517580873	59.647051369490235	MBM166
32W92	3	12.987012987012987	8.88333756256966	MBM166
32W9M	62	126.78936605316974	86.72608082557782	MBM166
32WEW	10	10.893246187363834	7.451165493658647	MBM166
32WP6	5	14.88095238095238	10.1788242904444	MBM166
32WRF	3	12.5	8.550212403973298	MBM166
32WT4	22	32.738095238095234	22.39341343897768	MBM166
32X7X	88	248.58757062146893	170.03812238410174	MBM166
32XC3	22	21.890547263681594	14.973506299495526	MBM166
32XKH	56	166.66666666666666	114.00283205297728	MBM166
32XW6	425	823.6434108527131	563.3860886338994	MBM166
32Y4G	5	16.025641025641026	10.96181077432474	MBM166
32Y7R	7	0.0603448275862069	0.0412768874674573	MBM166
32Y7W	13	49.24242424242424	33.68265492474329	MBM166
32YBB	5	23.14814814814815	15.833726674024625	MBM166
32YBK	24	130.13871374527113	89.01709156015579	MBM166
32YCF	20	62.893081761006286	43.01993662376501	MBM166
32YCK	8	26.666666666666668	18.240453128476368	MBM166
32YE7	7	28.45528455284553	19.463898155386367	MBM166
32YF6	4	0.05405405405405406	0.036973891476641284	MBM166
32YG3	5	13.227513227513228	9.047843813728356	MBM166
32YI2	1	4.444444444444445	3.040075521412728	MBM166
32YIX	5	16.33986928104575	11.176748240487969	MBM166
32YJI	5	17.921146953405017	12.258369037954548	MBM166
32YQ9	4	18.51851851851852	12.6669813392197	MBM166
32YQQ	356	1112.9879449125037	761.302666565091	MBM166
32YU3	1	4.901960784313726	3.3530244721463913	MBM166
32YWB	9	33.70786516853932	23.056752550040347	MBM166
32Z1J	21	65.0870517698605	44.520649390457066	MBM166
32Z3X	274	1141.6666666666667	780.9193995628946	MBM166
32Z66	12	20.833333333333336	14.250354006622164	MBM166
32Z73	8	29.304029304029303	20.044453987336667	MBM166
32Z93	12	54.55614344503233	37.317329151732956	MBM166
32ZBU	26	69.76098430915707	47.717698668283305	MBM166
32ZD3	58	154.34723816813369	105.57613362433578	MBM166
32ZDU	25	74.2615484710475	50.79616103003317	MBM166
32ZJK	107	302.2598870056497	206.75089880794187	MBM166
32ZKT	3	15.625	10.687765504966622	MBM166
32ZMD	4	0.049360475589983785	0.03376340405244004	MBM166
32ZPJ	14	25.500910746812384	17.443056270400895	MBM166
32ZQX	72	357.550482879719	244.57060590118525	MBM166
32ZVT	114	354.5625749015579	242.52682607264094	MBM166
32ZVW	9	0.06293706293706294	0.04305002049552989	MBM166
32ZXC	266	2.2242762469480293	1.521442748521457	MBM166
32ZZF	33	112.19679257949049	76.7445126079343	MBM166
3301A	9	33.33333333333333	22.800566410595454	MBM166
33021	4	15.15151515151515	10.363893822997936	MBM166
3303D	10	27.77777777777778	19.00047200882955	MBM166
330D0	42	134.6153846153846	92.07921050432782	MBM166
330JD	1	2.710027100271003	1.8537045862272732	MBM166
330JG	17	69.95884773662551	47.85304061482998	MBM166
330M9	38	76.76767676767678	52.51039536985621	MBM166
330MY	8	36.03603603603604	24.649260984427524	MBM166
330UM	49	0.4844961240310077	0.33140358154935257	MBM166
330WV	6	27.397260273972602	18.740191570352433	MBM166
330XE	1	3.584229390681003	2.4516738075909092	MBM166
3312X	183	132.32104121475052	90.50984063208175	MBM166
331AV	6	25.31645569620253	17.316885881464906	MBM166
331AY	45	156.25	106.87765504966622	MBM166
331B4	9	28.571428571428573	19.54334263765325	MBM166
331J8	3	14.492753623188406	9.913289743737156	MBM166
331M0	1	0.02	0.013680339846357276	MBM166
331NI	3	8.849557522123893	6.053247719627112	MBM166
331V9	2	5.602240896358544	3.832027968167304	MBM166
331VC	18	21.746409375275356	14.874913534588844	MBM166
331YY	35	80.45977011494253	55.03584995660973	MBM166
3329B	69	133.72093023255815	91.46738850762132	MBM166
332D4	2	4.975124378109452	3.40306961352171	MBM166
332NN	13	15.757575757575758	10.778449575917854	MBM166
332PH	8	29.427541131395085	20.128938176007093	MBM166
332RI	11	45.26748971193416	30.963732162537045	MBM166
332RS	14	0.2083015024191495	0.14248176718003885	MBM166
332SD	32	19.975031210986266	13.663260770394281	MBM166
33304	1	3.144654088050314	2.150996831188251	MBM166
3333M	7	14.314928425357873	9.791654286758787	MBM166
33360	83	333.3659420289855	228.027969007878	MBM166
3336V	2	4.662004662004662	3.188890407076288	MBM166
333DH	14	49.12280701754386	33.60083471035121	MBM166
333DY	225	755.6531166603125	516.8795720936068	MBM166
333HI	10	47.61904761904762	32.572237729422085	MBM166
333JI	18	75	51.301274423839786	MBM166
333JS	2	8.23045267489712	5.629769484097644	MBM166
333U0	3	12.82051282051282	8.76944861945979	MBM166
333WW	1123	2793.5323383084574	1910.82358799244	MBM166
333X4	273	409.9099099099099	280.38534369786305	MBM166
3343C	9	11.278195488721805	7.714477356968389	MBM166
334E0	266	2.030534351145038	1.3889199996683341	MBM166
334EH	1	5.208333333333333	3.56258850165554	MBM166
334IP	2	0.03508771929824561	0.024000596221679427	MBM166
334KG	4	12.944983818770227	8.854588897318626	MBM166
334KJ	10	28.985507246376812	19.826579487474312	MBM166
334KS	2	12.820512820512821	8.769448619459792	MBM166
334M8	10	57.70818070818071	39.47337620014554	MBM166
334PZ	7	25.925925925925924	17.733773874907577	MBM166
334X2	4	13.333333333333334	9.120226564238184	MBM166
33566	2	4.938271604938271	3.3778616904585865	MBM166
335ET	605	1120.3703703703702	766.3523710227917	MBM166
335JD	5	22.52252252252252	15.405788115267201	MBM166
