feature	lfc_(Intercept)	lfc_regionCh	lfc_mol_typeRNA	lfc_region:mol_type	se_(Intercept)	se_regionCh	se_mol_typeRNA	se_region:mol_type	W_(Intercept)	W_regionCh	W_mol_typeRNA	W_region:mol_type	p_(Intercept)	p_regionCh	p_mol_typeRNA	p_region:mol_type	q_(Intercept)	q_regionCh	q_mol_typeRNA	q_region:mol_type	diff_(Intercept)	diff_regionCh	diff_mol_typeRNA	diff_regionCh:mol_typeRNA	passed_ss_(Intercept)	passed_ss_regionCh	passed_ss_mol_typeRNA	passed_ss_region:mol_type
COG0230	0.02754662311848076	-1.2397354834186551	1.9482990789090262	-0.9709132054939147	0.1996064505071447	0.2548369506759962	0.2979438861396558	0.3831056426690804	0.13800467393960675	-4.864818387325921	6.539147703792104	-2.534322383584863	0.890602378970484	8.78988803191787e-6	2.312323328237254e-8	0.014243494594999764	0.9304299602181846	5.9372589420054905e-5	1.991228193083929e-7	0.06864835458651079	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0231	-0.4187429279633078	0.04720273595929444	0.883768254056381	-0.11587738231243369	0.18190311727615197	0.23424044622180445	0.27396582333028807	0.3529855212464397	-2.302010730951922	0.20151402851494626	3.225833950065102	-0.32827800387748185	0.024038198421838866	0.8408280670226008	0.0018447807389503812	0.7435925191716011	0.07440784758514689	0.978721715426051	0.004572942159171682	0.8573017813038066	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0232	0.040180341471374746	-0.1506135717760327	-1.7152665360883448	0.7324915199849067	0.1800430836390986	0.22430762596203674	0.32729391856082457	0.3908195521969296	0.2231707025853732	-0.6714598807332726	-5.240752848787132	1.8742448167378596	0.8241174214913546	0.5048618193170707	2.518013030623313e-6	0.06630548665876587	0.8923845976458828	0.8301664485964865	1.2851768754613931e-5	0.19815307443910787	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0233	-0.38928339322108185	-0.07217028643047725	1.1533854500145948	-0.5448101608366289	0.18056160552146613	0.23238401648758364	0.27200315339790015	0.3513988538005444	-2.1559588601176998	-0.3105647605257453	4.240338524044107	-1.55040392119738	0.034251134330840496	0.7571424902574342	8.007608906085621e-5	0.12642246016148423	0.09769907547745241	0.974311547307194	2.892609419951804e-4	0.29337114957013644	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0234	-0.7127825245120901	-0.01979537147973614	1.8854259068507684	-0.5975102049395381	0.16902650413228365	0.21678774028664413	0.2536668561917916	0.32704282006217433	-4.21698672744395	-0.09131222758981677	7.4326852753094474	-1.8270090895924425	6.612081232910403e-5	0.9274786007402407	1.171243376222421e-10	0.0715236537853209	7.41614296308531e-4	0.9872458216432439	1.5310426004288771e-9	0.20793356628468493	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0235	0.227133396749313	0.376913317990672	-0.5740313975135971	-1.8369660347661614	0.2748397084565724	0.34357562338890996	0.4713013658410597	0.5740822206445126	0.8264213276343308	1.0970316062383316	-1.2179710035196074	-3.199830910464062	0.4115668309358541	0.2776861313254635	0.2285501027052738	0.002339455729999523	0.5892962425614239	0.5819558253960406	0.30445420572982584	0.020241862197186346	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
COG0236	-0.337950830536383	0.07207753319163482	1.5478314374984128	-1.5090144774246261	0.17152434653907647	0.21874835258261488	0.2552891014025233	0.3292242033687035	-1.970279073235772	0.3294997760699168	6.0630533344151365	-4.583546598287783	0.05235732998550006	0.742857905167432	1.1262587725209572e-7	2.5346347595856918e-5	0.1324975885566206	0.9674033957834977	8.056740904214878e-7	9.210862716334405e-4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
COG0237	-0.04482854715090657	0.053429987147950456	0.1459439898464831	-1.1893243343131505	0.17290578199797965	0.22198242804984433	0.28031760254760507	0.35248310419635814	-0.2592657494324301	0.2406946694715547	0.520637978207944	-3.374131469435234	0.7962021589389425	0.8106292802600974	0.6045592248774294	0.0013305190533906173	0.8767874683588235	0.9781407214901638	0.6789147784933802	0.013974295491391628	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
COG0238	-0.5911823711578106	0.012346593673509548	2.1113841434411076	-1.4981202341701536	0.18378882164325	0.2367944452441431	0.27429880822541186	0.35478896750961875	-3.216639433628595	0.05214055448293896	7.697387229280359	-4.222567135291595	0.0018890789204613848	0.9585500024023104	3.620498059661812e-11	6.480300233745325e-5	0.011557092250768808	0.9958087494848068	5.139410136254306e-10	0.0015699607366287008	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0239	-0.22878554408305005	-0.011546751687053953	0.3292456623852125	-0.5799640695840157	0.14661300602547991	0.18577929626430356	0.23222750346923632	0.29258816129770937	-1.5604723638453286	-0.062153059674780325	1.417772044510776	-1.9821857009241752	0.12309584984156277	0.9506596504271585	0.1618113763600989	0.052566914824110585	0.25163717893634346	0.9951206920945946	0.22633662112879116	0.17161853408482303	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0240	0.16939069743989826	0.09129702785802876	-0.15504829485960475	-0.7493909774106563	0.20246806463184963	0.259143390853751	0.3062470788962517	0.3920964852132359	0.8366292123545687	0.35230313054579404	-0.5062849755772886	-1.911241252272667	0.40546209727357974	0.7258745708929019	0.6147103458387551	0.06138022700284163	0.5854963227536744	0.961543327843353	0.6881877377627961	0.18807398391933094	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0242	0.1622452115841163	-0.336742844310208	0.622452568770079	-1.0937329083383907	0.15258501893572093	0.1916853625833129	0.23018569331676866	0.2936458210182696	1.0633102300329031	-1.756747827648281	2.704132302060557	-3.724667031002435	0.2910243959653314	0.08421888321113771	0.009208104521100985	4.8378838426550686e-4	0.4712935182433219	0.2417467785065359	0.019077680632657343	0.006659420410685045	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
COG0243	0.6110872497978974	-0.028745384761944628	-2.060883719005004	0.34546569033246227	0.2159933782911955	0.275486832504788	0.33357714694520996	0.4255464970433239	2.8291943699035476	-0.10434395176199585	-6.1781322188222445	0.81181655290959	0.006066020497260932	0.9172591076769591	8.090740521095232e-8	0.4204445373039193	0.02818915407550669	0.9845259183745676	6.049743015156393e-7	0.6151023191645405	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0244	-1.26583898718548	0.11264291428317134	3.0986987194594287	-1.053410923323487	0.14626768233396248	0.18589684535584858	0.22180158909642783	0.2842317767534936	-8.654262971743005	0.605943118978417	13.970588452872965	-3.7061687308702336	5.060520208369388e-13	0.5463118458759118	6.247580623021544e-23	3.9155624926411677e-4	1.0100823617704807e-10	0.8703401204135696	1.2613171102255718e-20	0.005681113578471889	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0245	-0.17002037854744068	0.04895615004545394	0.16117611332726028	-0.8852332073770317	0.16558071286156015	0.21211377860520952	0.2727335054240309	0.340662255588322	-1.0268126982252606	0.2308013669237967	0.590965576732762	-2.5985655670841443	0.30814745983175307	0.8181621247670626	0.5565027576528331	0.011469091304291112	0.4902836554415896	0.9781407214901638	0.6363533736030194	0.0592026673292527	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0247	0.20858086383721888	0.11873731171593735	-1.246241191741768	0.7886332506896161	0.20729056106571528	0.26858646681976456	0.3171416985595603	0.40788932201686035	1.006224609383418	0.44208225798515843	-3.9296036989210976	1.933449119947831	0.3175865156935142	0.6597190135597474	1.8956920649065544e-4	0.05700615500920146	0.4987508202377833	0.9450241812584063	6.251311219483139e-4	0.17950629782452454	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0248	0.10523455107082347	-0.2906143801873344	-0.13306038912152882	-0.13114848819956562	0.15807220465222444	0.20192441643195144	0.2461460653098478	0.3131074638501382	0.6657372262400629	-1.4392235734665177	-0.540574918205712	-0.4188609450151494	0.5076772919225587	0.1543614771794308	0.5904462235052541	0.6765476344518244	0.6713607273823066	0.3852675879602002	0.6673525284568992	0.8203190425086732	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0249	0.5309484222204094	-2.4377183531029374	0.24338235847862502	1.9719134588200695	0.36662240668678353	0.48728106120153936	0.6159998144728368	0.7707035586804369	1.4482159642632384	-5.002694640115918	0.39510135029327553	2.5585887551840147	0.15215204870475477	4.2294897809322975e-6	0.694004775733269	0.012741162765178447	0.2944198855128215	3.0255838314779466e-5	0.7561440707437311	0.06377601306977751	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0250	-0.36556916128513584	-0.03621126473344156	0.8792878182765079	-0.10625161913519382	0.18379890086139017	0.23415256946857285	0.27322371809879836	0.3519431075461087	-1.9889627172516424	-0.15464816301450712	3.2181972502056184	-0.30189998569946025	0.05026331917504573	0.8776079556036414	0.0021656168107871453	0.7638755028176498	0.12809039402672945	0.9823427928793574	0.0052959969652762355	0.8745820974289034	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0251	-0.1577006933537061	-0.30324347496981663	0.8022541462738687	-0.19254394706626576	0.2303299909762392	0.29969014348074746	0.3429451916930235	0.4449710794124583	-0.6846728586464211	-1.0118566845335621	2.339307171251962	-0.43271114904928565	0.4956061489166983	0.31477566994292006	0.02191365968030615	0.6664342039852547	0.6602026191947513	0.632725036833332	0.04067121515742214	0.8163912509472301	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0252	0.5242996712019679	0.01315893285037558	-0.9237446378066587	-1.3358193090354429	0.18629644315068586	0.2388715536360586	0.30125381499200415	0.3776277760996599	2.814330012612684	0.055087902473411915	-3.0663334100222985	-3.5373968589717992	0.006342076075701699	0.9562763310640245	0.003403691956754263	8.76234224935265e-4	0.02909987936755047	0.9958087494848068	0.007969727171936206	0.010312520888576347	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
COG0253	-0.08064557335873146	-0.07187911061339651	-0.41135073144119716	0.11635170097093336	0.16322467979624528	0.20120146819793414	0.254275005281544	0.3180182802487427	-0.4940770811093151	-0.35724943389918334	-1.6177395453624406	0.3658648203490918	0.6228257431878776	0.7222720807420352	0.11157298373731206	0.7159441864128107	0.7605338544169179	0.961543327843353	0.16535735028604895	0.8414428115860781	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0254	-0.5346480216083936	0.03069026978426177	1.8434283872667618	-1.3117490724479528	0.1856034565808979	0.23666108184243176	0.27588124128835695	0.35548399617065257	-2.8805930205042256	0.12968025644662293	6.68196350958118	-3.690036925933055	0.005140660196144937	0.8972349662701096	1.0858307020170289e-8	5.060632668272482e-4	0.025520709225123908	0.9823427928793574	9.914343646054981e-8	0.006811236709815629	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
COG0255	-1.4203125913249568	-0.042280090219460685	3.7076587066089677	-1.2783703027397022	0.14390574475517737	0.18268984008960495	0.21848366751026047	0.2797823067330777	-9.869742126982443	-0.23143098816400146	16.969958207218614	-4.569160636592053	2.245813476783654e-15	0.8175860326851607	6.636921572400859e-28	1.8062373855893574e-5	6.801071812193165e-13	0.9781407214901638	6.02964324852618e-25	7.527903604114054e-4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0256	-0.8927488281741528	-0.015359897660610761	2.653183048248032	-1.3315881829918859	0.15031700057811706	0.19050532700240963	0.22631374939259855	0.29028650340731926	-5.939107517716915	-0.08062712944723315	11.723472636412442	-4.5871515463584975	7.54938977519731e-8	0.9359982988546118	1.468810857716079e-16	2.6551085785688497e-5	2.1773398764338906e-6	0.9922455711895155	5.0355270348492745e-15	9.30450192868352e-4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0257	-0.27491426097746297	0.06649236548826287	1.276509061130548	-1.7565126038876853	0.2162339747265732	0.2787160237058169	0.3324494501667752	0.42546910317135767	-1.2713740351167788	0.2385667124701993	3.8397087451646557	-4.128414004201499	0.20763301345285767	0.812255930856999	3.111513846940095e-4	1.2276046230091158e-4	0.3657336717572301	0.9781407214901638	9.47005135659992e-4	0.002563859310353521	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
COG0260	0.07481317137269423	0.046076501967988154	-0.24656156117856595	-0.8186430876519881	0.17732140562246537	0.2239971422692008	0.2740627411746164	0.3483887028835937	0.4219071640565426	0.2057012937808519	-0.8996537074752226	-2.34979802983313	0.674371316967209	0.8377331560556027	0.37210470953889474	0.022340321354532903	0.8014272720959252	0.9781407214901638	0.45663443534710685	0.09440084628182857	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0261	-1.3763459590162779	0.03787113753381112	3.502826903012592	-1.2212699095762023	0.1443504548306932	0.181379356380779	0.21661448383237325	0.27727686599655993	-9.534753185437319	0.20879519196388752	16.170788033376606	-4.4045142575701	1.0237163580807985e-14	0.8352888597362301	1.2422750340520433e-22	4.9009034834506114e-5	2.3251157782910137e-12	0.9781407214901638	2.0520124880659662e-20	0.0012721345184899657	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0262	0.018308764323246757	-0.22585128658876144	0.25977715286344677	-0.6930162956158301	0.1471319095818047	0.181676662823142	0.22236785092975955	0.28263546792263755	0.12443775368161837	-1.243149687357602	1.1682316116168423	-2.451979225075606	0.9013225210421169	0.21897066652736066	0.24800919355604906	0.017605782221292315	0.9376029153266761	0.49795957582004297	0.3258370966676364	0.07977482866854897	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0263	-0.3082885378712191	-0.062290434563995405	-0.2263313989687679	0.6018993738542395	0.14768311538479706	0.18351566132955266	0.23211340998341126	0.2906824062731325	-2.087500233645229	-0.33942843958225377	-0.9750897157770565	2.0706426012198333	0.040525444623343475	0.7356060926572145	0.3339543102875192	0.04346418115173396	0.10911869748065865	0.9629656126499704	0.4178831153486885	0.1512919868825682	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0264	-0.9285499510983014	0.020973835021984404	2.5474739467119494	-1.0899634289968532	0.14000672534631864	0.17739696370866487	0.21299794880765213	0.27243218340126624	-6.632181052741956	0.11823108233368228	11.960086756574574	-4.000861481888292	3.912617908127356e-9	0.9061885083924008	2.5300942938908046e-19	1.4257256776151878e-4	1.92141263218038e-7	0.9823427928793574	1.768146666153689e-17	0.0029437994957122685	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0265	0.04552843301787132	-0.05638285070406838	0.03948634362068713	-0.03311398548984139	0.17713242687089248	0.22213080706810134	0.25994479672364695	0.33419166976297837	0.2570304817821747	-0.25382724462340067	0.15190280443530452	-0.09908680702103408	0.7978458143793782	0.800465178978703	0.8798047391192356	0.9214219192766839	0.8775338043143645	0.9781407214901638	0.9082984153293473	0.9656155971364531	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0266	0.47825059668379605	-0.049057501732484014	-1.1694528727614255	-0.19773829110984656	0.18481477846154806	0.2369300037344943	0.2855047851442433	0.364273379291426	2.5877291884604308	-0.20705483036862757	-4.096088519744396	-0.5428293758234031	0.011650400520696283	0.8366514701072584	1.3002289692475255e-4	0.5893303563077077	0.04542656168692091	0.9781407214901638	4.424187335435869e-4	0.7620176866236703	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0267	-1.0941325888922486	0.17516322022502573	2.4824057827685118	-0.6915461119162007	0.18366350052457353	0.23645610005223386	0.27390091247392034	0.35425385263818443	-5.95726742530347	0.7407853727873024	9.063152657459202	-1.9521202289435882	6.985560337088983e-8	0.46150556751590965	1.0026535673937285e-12	0.05573530489521427	2.0472198600791422e-06	0.7952648620028258	1.9177068757414787e-11	0.17673830540070565	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0268	-0.768795935939133	0.01685800871700766	2.1710306566208297	-0.9802384872267231	0.17285998565544966	0.2219858353120583	0.25902537272533166	0.3342485063162969	-4.447506651258915	0.07594182166312272	8.381536657117264	-2.9326637777077478	2.8450889582295326e-5	0.9396598310398918	1.712838257807593e-12	0.004409735284034949	3.5651907842090076e-4	0.9942748935576919	3.208481561274636e-11	0.031056158957719	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0269	-0.6388547551243816	0.3940355863153636	2.0543505958434625	-2.0550615537934247	0.2548199103868221	0.3221616824199176	0.36898326683655214	0.47679000363094953	-2.50708335213911	1.2230988594160708	5.567598263889496	-4.310202684920607	0.014324087626737347	0.22605164248017082	7.928183653342596e-7	6.888499395585032e-5	0.051743274786842465	0.5105127609755588	4.6171505442703515e-6	0.001604667102792052	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
COG0272	0.17292163818365192	0.02091519472593796	-0.7499474135891111	0.23199674282628738	0.17082933702970562	0.2169670948191817	0.2600058565955753	0.33251238272589867	1.012247903026062	0.0963980033164406	-2.8843481581863473	0.6977085813298274	0.3147269131242536	0.9235870831131683	0.006003601011930413	0.48903033454810385	0.49640520932879234	0.9872215631442425	0.013142822938165736	0.6799701342618618	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
COG0274	-0.05137070253294486	0.23975022022085876	-0.480284409440504	-0.351877070675258	0.1834347266919813	0.22731960312234004	0.286792151197559	0.35861134890894875	-0.2800489496146778	1.0546834365702669	-1.6746776626730495	-0.9812212350384912	0.7802763746065673	0.29610419181215714	0.09968907648061033	0.33091613074762083	0.8650165788042299	0.6086213987813229	0.15007046558845813	0.5398544694948748	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0275	-0.14993628259501413	-0.26366780173012777	-0.06685756198984705	0.4669761432636506	0.20129321008950538	0.2543993478213069	0.31432868871506403	0.3951081827225628	-0.74486507780538	-1.0364326952415426	-0.21269952247487275	1.181894386610444	0.45878584547265366	0.3041685830512111	0.8322991085294876	0.24215737468813106	0.6258362471650238	0.6199987161266713	0.8731451964192143	0.44444439374579203	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0276	0.8668830289957002	-2.3771560033114625	-0.3107822347626362	1.669161928468943	0.32344052332949563	0.3931033870542454	0.45202095735750525	0.5870709738360145	2.680193007579908	-6.047152178272715	-0.6875394375062952	2.843202956471132	0.009259123523008235	1.9547022709384402e-7	0.4953559470050203	0.006720037740344798	0.0387247873771032	2.416118385234793e-6	0.5773327490109826	0.042544629178419856	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0277	0.5444785567157007	-0.18799665937974092	-1.1243006745265434	-0.03575969533213019	0.19849310836509823	0.24628978169096657	0.29096309490290834	0.372979425712514	2.7430602563501307	-0.7633148971467714	-3.8640662483388555	-0.09587578527640593	0.007661187674268821	0.44838728590099586	3.0505713115759934e-4	0.92398428791642	0.03362410145929094	0.7879300759014599	9.30014777371406e-4	0.9659623330098394	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0280	0.2838547984012787	-2.2787008073934842	2.1122732830556474	-0.3011692707553163	0.33455764431285945	0.3708185686954943	0.4214687707856518	0.5413875958393981	0.8484481022225088	-6.145055829889384	5.01169583482591	-0.556291413157271	0.3993344947579808	9.386585073759261e-8	6.81358975266476e-6	0.5804557689981513	0.5781599816535865	1.5176017539071513e-6	3.0873547582523366e-5	0.7560488403366602	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0281	0.07721044201738718	0.30884987921500623	-1.5838289992810923	1.1919262868417408	0.19798150201267775	0.24557430228560254	0.2984446646707425	0.378299932131573	0.3899881616841305	1.2576636738473324	-5.306943587108329	3.150744120216199	0.6977126247616139	0.21354747888405048	2.017208964704625e-6	0.0026476406664668515	0.8138188421810532	0.4886848477737024	1.0383197418890379e-5	0.02167010401337959	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
COG0282	0.40041061119399685	-2.333640363097425	1.5484918801384437	0.23444825445324524	0.31498722477569785	0.40408940841073765	0.4525849529048475	0.5950560339079314	1.2711963524207337	-5.775059465863037	3.4214391578855743	0.39399357555211295	0.20772545363426606	3.0207572699447165e-7	0.0012031722767551082	0.6951545083861304	0.3657336717572301	3.286656263167395e-6	0.0031186362722739392	0.8337265622030356	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0283	0.10141847774275553	-0.02730494033640393	-0.21356257917421234	-0.7096543437928952	0.18239839154567153	0.2349112919799478	0.28340231871469523	0.36275254320880446	0.5560272592500407	-0.1162351120129836	-0.7535668026386494	-1.9563042550039687	0.5799161064247418	0.9077898072337577	0.45356663066074976	0.054308686690952394	0.7292093878019071	0.9823427928793574	0.5368928781176432	0.17410524760416768	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0284	0.04623201082404075	-0.08754325807560644	0.11524579037362935	-0.501834384675127	0.18846128635525197	0.23947725969914918	0.2880546778447873	0.36631429947434047	0.24531303865183648	-0.3655597954711249	0.4000830371368846	-1.3699557603818833	0.8068942699414704	0.7159354336434889	0.6905303211037402	0.17596286326636074	0.8816156876029174	0.961543327843353	0.7535697257930907	0.3617019417696778	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0285	0.0975565097940735	-0.08606141997709356	-0.6601701687781241	0.4110722175388777	0.1603296885806758	0.20331743443080938	0.2474949187117901	0.31473791888250974	0.6084743920960362	-0.42328598242459614	-2.667408980411827	1.306077828176557	0.5447632777070635	0.6735796421709332	0.009887593140588659	0.19676801667552543	0.6995299474160666	0.9502284237768523	0.020300290097683155	0.38861683293416277	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0286	1.1388733348791862	-2.1826169474005543	-0.14029245786400563	0.15761782087315668	0.33237914288801407	0.4171589584581524	0.506582426925204	0.6412161117459821	3.4264284003611443	-5.232098947287753	-0.276939053562392	0.24581076174766645	0.0010278726647461127	3.5269205852050985e-6	0.7830556668488424	0.8069466371526848	0.007267099734800338	2.637207696838545e-5	0.8365188436274419	0.903305420679907	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0287	0.2611836155697523	0.04936066091395752	-2.2042710378045167	-0.01686052328535807	0.1672287744031254	0.2122175211789528	0.3209136742139345	0.37956684437689914	1.5618341789681318	0.23259465401225782	-6.868735161266631	-0.04442043222462299	0.12334078859180142	0.817046158473135	5.535555215160865e-9	0.9647347018802195	0.25180922794528443	0.9781407214901638	5.4075827021222e-8	0.9847898172293248	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0288	0.8320873776112346	-2.2702516158055763	1.2426840491713014	-1.296009899610027	0.3355957694986184	0.4208301064519433	0.48960632788413777	0.6481767408222334	2.4794334530926205	-5.394698670554426	2.5381290608347173	-1.9994699253879369	0.016136393689733654	4.119287841452346e-6	0.015958491080789516	0.0535188505176948	0.056821370802802425	2.958397631588503e-5	0.03081464218256594	0.17314323954919625	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0289	-0.24522800500256436	-0.04224975468302051	0.5899773321485677	-0.060554616039326346	0.1717041443152075	0.22004476605498408	0.25894170077227	0.33294364459369047	-1.428200850833191	-0.1920052698388803	2.27841761442446	-0.18187647375946908	0.15727794753376267	0.8484061749965215	0.026893478103852154	0.8564018860521547	0.30113174991448555	0.980632328224351	0.048525769329393606	0.9312281430022533	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0290	-0.886325884001111	0.12231808235910446	2.0381419587620435	-0.5352502713242872	0.16905090536444548	0.21682083357239537	0.25370096815544474	0.3270886885690005	-5.242952601113497	0.56414358502253	8.033638868548804	-1.6364071581502406	1.3150776274047627e-6	0.574275025264293	8.099402352245004e-12	0.10578334373170832	2.6258198340598392e-5	0.8918442059018977	1.337874006729925e-10	0.26293889953558686	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0291	-0.4514179920511208	-1.0152184055642166	2.791065686144081	-1.1562466958779205	0.19274310478763584	0.2438736621621006	0.28028247054809724	0.3628360336885349	-2.342070771084095	-4.162886621554935	9.958045826719392	-3.1866920275907984	0.0217507436996979	1.1353412718693861e-4	5.35073456130908e-13	0.0026036514585028965	0.06909283444466972	6.289375277398399e-4	1.0802538553220666e-11	0.021406491855655033	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0292	-0.7275206759756835	-0.05772393515776554	2.332985870605033	-1.2669326467984363	0.14073296453196094	0.1783826646667358	0.21402065881855617	0.27380177935136907	-5.169511481515484	-0.32359610316175363	10.900750812952626	-4.627189238140725	1.7633922211330115e-6	0.7471098710530453	2.415652690724658e-17	1.4511558316614812e-5	3.44525125354697e-5	0.9692082685575961	1.0973102347616759e-15	6.277976538402169e-4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0294	0.608600455155602	-0.1100919302527419	-0.9907740365392805	-0.5457231844728384	0.21244200898364468	0.27215672884768555	0.3165498816889998	0.4091302434407543	2.8647839382956337	-0.4045166574380589	-3.129914411128053	-1.3338617548371585	0.005412095724958206	0.6872651160928309	0.002793778156465124	0.18776639160044867	0.02615366471342835	0.9569047631729302	0.006661804344221956	0.37740213886948587	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0295	-0.11414343427741608	-0.05627632158534419	0.45648905858429145	-0.8942111394999301	0.1734871336127345	0.22283605060255274	0.2769334814297913	0.3493897321556065	-0.657936020386457	-0.2525458579667517	1.6483707792480176	-2.5593515126588735	0.5127068802298679	0.8013488803088833	0.10369513498457957	0.012618191861186054	0.6760438326398186	0.9781407214901638	0.15507330063126015	0.06351040058663451	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0296	0.5452479082880147	-0.016400867563144225	-1.1678355590468468	-0.13708502925588018	0.2305063204883031	0.29756151209645004	0.34856613006253534	0.44757949479837417	2.3654358246358065	-0.055117570305356335	-3.3503988435059036	-0.3062808525614747	0.020595772215127768	0.9562218135165517	0.0014193083301301407	0.7604997002614637	0.06658811052471024	0.9958087494848068	0.0036220270166382944	0.872379165728355	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0297	0.07996479066941614	-0.088861617037395	0.3952288901324093	-1.6432039308261148	0.1968950407324544	0.25386132519749405	0.3139606380697811	0.3977708402209109	0.40612902372728715	-0.3500399951361799	1.2588485377092573	-4.131031651072072	0.6858867520006005	0.7275489123761625	0.2130655373208098	1.1885826969770589e-4	0.808207670807452	0.961543327843353	0.28934236271443303	0.0025112264655899022	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
COG0299	0.1932353092924087	-0.011577918581680894	-0.13718294616239074	-0.7541724660325455	0.1789402297754452	0.23022654942182588	0.2781216430108914	0.3537502922010131	1.0798874547937187	-0.05028924166546748	-0.4932480071571366	-2.131934538739543	0.28369941063991394	0.9600273918725475	0.6232980017616307	0.03633162492282185	0.4630704693751855	0.9958087494848068	0.6956587648654072	0.13371606931439511	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
