feature	lfc_(Intercept)	lfc_regionTw	lfc_mol_typeRNA	lfc_region:mol_type	se_(Intercept)	se_regionTw	se_mol_typeRNA	se_region:mol_type	W_(Intercept)	W_regionTw	W_mol_typeRNA	W_region:mol_type	p_(Intercept)	p_regionTw	p_mol_typeRNA	p_region:mol_type	q_(Intercept)	q_regionTw	q_mol_typeRNA	q_region:mol_type	diff_(Intercept)	diff_regionTw	diff_mol_typeRNA	diff_regionTw:mol_typeRNA	passed_ss_(Intercept)	passed_ss_regionTw	passed_ss_mol_typeRNA	passed_ss_region:mol_type
3NVXY	0.4684931552155193	-0.19075754099331885	-0.4388430260994631	0.014246643768687227	0.29911633163919377	0.49275194094514374	0.41710766095039653	0.6511279371289415	1.56625735762444	-0.387126919535676	-1.052109724140625	0.021879945485837746	0.12381531276997246	0.7005710472631039	0.2994559396056921	0.9826535973426399	0.2690601989039786	0.9770563778141853	0.42298151469304013	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NW2G	-0.4190832836854666	-0.0029037914635965433	1.819444809152537	-0.3588239402028321	0.24445233099115316	0.3994990934069469	0.3533278665568454	0.536965720831739	-1.7143763039045572	-0.007268580859177612	5.149451773738923	-0.6682436630163798	0.09198980023901711	0.9942263947986907	3.4983896324717024e-6	0.5067231520399904	0.20789694854017865	0.9942318693737984	1.2180587188934192e-4	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
3NW3Q	0.6440364572161856	0.14752450592631264	-2.066942961755387	-0.03553638345997693	0.29390923015557674	0.5254992873728378	0.4062134585164017	0.7273459196769481	2.191276731510861	0.28073207608680373	-5.0883172834903245	-0.048857610249275166	0.03445026432791948	0.7806256125719953	5.201577860718697e-5	0.9613631764082213	0.10813555191819169	0.9889120038053194	3.67361436413258e-4	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
3NW49	0.12054409858051045	0.32840759858871904	0.272242408325858	-1.3424818546398027	0.3300485126499913	0.5742499020071214	0.49029586186496027	0.7742720174101904	0.36523145525683565	0.5718896902565712	0.5552614849538345	-1.7338633251014013	0.7165104743121113	0.5700111187559489	0.5812420623311916	0.08923079681163067	0.834697769044006	0.9770563778141853	0.7139168809067896	0.9217150406803057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NW4N	0.2727774746902039	-0.11976873561706737	0.36059020672605413	-0.9346141767848248	0.2954774353076302	0.4680750149533882	0.4137901362633024	0.6354171795335246	0.9231753159296489	-0.25587508794716196	0.8714325817003135	-1.4708670254571148	0.3604029859843977	0.7998222772562085	0.39338551340710814	0.15497863515863547	0.5817933916605277	0.9889120038053194	0.5330532150704641	0.9217150406803057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NW5V	-0.08656013454345342	0.24162875498811293	-0.3966229049237871	-0.10716987692190255	0.25826217374406346	0.43108715724007934	0.3821665423916923	0.611017977143113	-0.3351638115972573	0.5605102145354471	-1.0378273891838448	-0.17539561998320904	0.7392529606231597	0.5782576912233088	0.3055836967077922	0.8616536677389165	0.8353558455041704	0.9770563778141853	0.42630812009852487	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NW5Z	0.31329246122666266	-0.29337437162349217	-0.18183034338272805	-0.12662527098275306	0.2761016025690389	0.4519090980436291	0.40487582673534855	0.619604202028748	1.134699901455024	-0.6491889030195375	-0.44910150563664897	-0.20436477120095126	0.26237943648697565	0.5194446847693027	0.6554672393590423	0.8389699874208522	0.45473934105389746	0.9770563778141853	0.7796610320797028	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NW6K	0.14922492874959267	-0.28303396770535544	-0.4015751888140057	-0.5407479171658901	0.2532169902760978	0.4530835621689144	0.3698051962901833	0.6206649766936948	0.5893164143009666	-0.6246838140639438	-1.0859100760144342	-0.8712396179440867	0.5588825358675555	0.5356397438624614	0.2838623481792575	0.3886964556279562	0.7608882717232985	0.9770563778141853	0.41657721226306615	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NW78	0.9109238419761323	-0.5016126053980033	-1.3487073719874823	0.6577722856843915	0.27411753210328865	0.4417063377607941	0.42847535129466935	0.6331974004462669	3.32311412183914	-1.135624650397594	-3.1476895179903934	1.0388107803677094	0.0017302941726297955	0.2618716100522549	0.0028565468496346384	0.30420759226940425	0.025321263710753925	0.9770563778141853	0.008724048486722003	0.9737186131559217	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
3NW85	0.21300031475156278	0.3525388891308259	-0.4783776955305022	0.27191667586808255	0.291983757708115	0.4705445700277387	0.40411080383401704	0.6491421833435211	0.7294937102785389	0.7492146580504451	-1.1837785354706558	0.41888615906538046	0.46944161434559406	0.4580956671181985	0.2452516405561153	0.6778495803771616	0.6549000298895324	0.9770563778141853	0.374901695851758	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NW87	0.39653337874570554	-0.24431246328856554	-0.9717260922702143	0.6251245134355499	0.284974252550215	0.46271630846254747	0.4225593515820606	0.6901938698061244	1.39147089674648	-0.527996223215764	-2.2996203696168966	0.9057230740272258	0.1712399470237136	0.6002163117415158	0.02638819634949749	0.37012971906434755	0.3336226554082696	0.9770563778141853	0.05942880716999691	0.9737186131559217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NW8I	-0.13613742621606764	-0.19990617681883383	0.044167376618036915	0.0979350065481715	0.25581950563147954	0.3867807613096469	0.3191286776043136	0.5113167254511629	-0.5321620252529932	-0.5168462261203163	0.13839989859137594	0.1915349169573087	0.5980854143250398	0.609326416098982	0.8911454251400617	0.8497443991461374	0.785911767000763	0.9770563778141853	0.9379668971049346	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NW8J	0.6231262390728072	-0.26969938838837565	-0.4429598113064199	-0.11514767065903422	0.26547770889636785	0.41898710917146437	0.3776328835318916	0.5938484236120827	2.3471885517742335	-0.6436937616570086	-1.1729905700042442	-0.19390077683232462	0.022688423552972698	0.523095896647134	0.2488285591936447	0.847246540137645	0.08299826873251956	0.9770563778141853	0.374901695851758	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
3NW98	-0.22201690588983622	-0.3288903448857926	1.8202071989791782	-1.0264617301667966	0.3040033533902782	0.49018072287269915	0.4197465669562329	0.6366199101041933	-0.7303107133979929	-0.6709573215330339	4.336443326215392	-1.6123619664970883	0.4683275923955046	0.5056542899122523	1.299745283681131e-4	0.11550568458954535	0.6549000298895324	0.9770563778141853	7.730064055577253e-4	0.9217150406803057	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
3NWAG	-0.29108308475187533	-0.021916282439224534	0.7354343505179355	-0.5521761586140435	0.26203602156954975	0.3912301665649566	0.31921358976180253	0.5120427851444764	-1.110851412749815	-0.056018897089792116	2.303894239172954	-1.078378945341927	0.27393636301261576	0.9557058676519093	0.029770321025197943	0.2902739112695721	0.4620120749317251	0.9942318693737984	0.06229715325643273	0.9737186131559217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NWB5	0.7249469452379186	-0.346880851781997	-1.4787674727011213	1.07588947406127	0.2960497762129036	0.457873720371806	0.43954290098844706	0.7266874708279577	2.4487332992157858	-0.7575906551271828	-3.3643302380169464	1.4805394578159519	0.018296556175473936	0.45264513992881517	0.0015765403098531973	0.1456973812305988	0.07383967313673409	0.9770563778141853	0.005239678088629744	0.9217150406803057	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3NWFJ	0.2705470012968024	0.169020294426873	-0.9283696116005437	0.12251021970744423	0.2990003736228247	0.4672944160526498	0.4400177207759922	0.6545442436007182	0.9048383385570116	0.36169979486300896	-2.109845962483783	0.18716873749206372	0.37071245964278243	0.7196935848850039	0.04283967470289634	0.8528007638237451	0.5830997649476768	0.9770563778141853	0.08644434359691583	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NWH8	0.2677667628709697	0.3583957215678335	-0.5168602821574515	-0.18878420226892254	0.3232964745141115	0.49854092810618755	0.4811487273214218	0.7574854935778805	0.8282390436623274	0.7188892653794242	-1.0742214471496947	-0.24922484175535273	0.411721270218693	0.47576826517347093	0.2882076261851731	0.804272830525769	0.6203267137961641	0.9770563778141853	0.4175315610118533	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NWIH	-0.09426766918193145	0.2651510657103241	0.12060581146708274	-0.34380525311479065	0.2778456678758672	0.45681012395292586	0.4021646538997068	0.634780213104032	-0.33928068737802786	0.5804404320462211	0.29989162473030223	-0.5416130591620152	0.7359443548443557	0.5647638985130032	0.7659868101640614	0.5913966874585481	0.8353558455041704	0.9770563778141853	0.8642860419652284	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NWIQ	-0.5656184026139557	0.2851015730953634	1.344100971847385	-0.584206141263804	0.24821213592901833	0.3903489200220489	0.3288554476224931	0.5089378122959728	-2.2787701354606873	0.7303762312939392	4.087209080964761	-1.1478929785709435	0.02696636269553036	0.4694764131028599	2.512453974125817e-4	0.2583976590073619	0.08962349954690974	0.9770563778141853	0.0011356291963048693	0.9737186131559217	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
3NWM6	0.11411131705207102	0.20861140368225833	-0.06427636041262887	0.020651825441110175	0.2886338147890954	0.46327505741525393	0.42374137066744433	0.6372683853887307	0.395349786494878	0.45029707588006557	-0.1516877153424641	0.032406794240251946	0.6943363750694518	0.6545235652087098	0.8800690061458005	0.9742820260175002	0.8215439746005292	0.9770563778141853	0.9379668971049346	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
3NWQ7	0.46918731801844143	0.03528120079119707	-0.08281199582598478	-0.2534726209122816	0.2846901092921858	0.41688894601687543	0.38320354663280926	0.5850036606048439	1.6480632895359941	0.08462973443716329	-0.21610446081110082	-0.4332838202246676	0.1058415599352059	0.9330358900754998	0.83036238592307	0.6676170118503151	0.2345116916211425	0.9942318693737984	0.9109800932942418	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
3NWQ9	0.9362320812643958	-0.17301706711643253	-2.3857537378778937	0.9289479741257081	0.31210538841439917	0.5010553961611494	0.4725300889434838	0.7190714218484979	2.9997305910698024	-0.34530526652742966	-5.048892745035836	1.291871635974193	0.004481591160570678	0.7315484206304441	8.623424558537481e-6	0.20330213336675793	0.03376132007629911	0.9770563778141853	1.2180587188934192e-4	0.9737186131559217	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3NWQC	0.5493098893696453	-0.00813813922067447	-2.08610960845477	0.6721513727900338	0.27380414525235547	0.5275181900185244	0.4146589471998083	0.7151553149183545	2.006214657062135	-0.015427220093374772	-5.030904608575957	0.9398676885548558	0.051804013039664934	0.9877700006368366	1.1359885764628566e-5	0.35307051672550516	0.14306048327670595	0.9942318693737984	1.4262967682255866e-4	0.9737186131559217	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
3NWY5	0.23769027234134943	0.14873604416406555	-0.4832330938526162	-0.27953150829327345	0.2717809288003717	0.44569684579450786	0.4113910440560213	0.6546353991391614	0.8745656782854602	0.3337157208257236	-1.1746320218551278	-0.4270033497437725	0.38655914688183	0.7401793347707725	0.24646005357294454	0.6714591601063499	0.5902862648330648	0.9770563778141853	0.374901695851758	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NX3C	-0.39710497960824126	0.32085227015733436	1.4729758336364562	-1.4756123800436611	0.2855529831121547	0.5007361144097859	0.4185264359446128	0.6602701442262257	-1.3906525341823273	0.6407611932195476	3.5194331997498667	-2.2348615834704137	0.17074491617645263	0.5247253410384876	9.579929657613636e-4	0.03011610943272414	0.3336226554082696	0.9770563778141853	0.0033829126603448154	0.9217150406803057	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3NX6Q	-0.13356091121496272	0.2736049464610445	0.2554910723313961	0.4958978117257512	0.2633070679306704	0.4200837301380352	0.38506065645319976	0.5956196388248046	-0.5072439272694713	0.6513105051013062	0.6635086396120775	0.8325746489893938	0.6143063459030778	0.5179522956314178	0.5101791737601467	0.4092080925321465	0.785911767000763	0.9770563778141853	0.6551164390329156	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
3NX80	0.9422621058319587	0.14998849712956244	-0.122474637309725	0.011599106842783475	0.24054603330070293	0.36414268050093873	0.3451016656539046	0.5005231685058126	3.9171799796592413	0.4118948564975365	-0.3548943673675349	0.023173965907331968	2.1032764225922045e-4	0.6817120099802484	0.7237670836803289	0.9815793746369859	0.005812014027440893	0.9770563778141853	0.8431513449059502	0.9826535973426399	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
3NXB5	1.1324522129692174	0.24545821262529777	-0.9640145246900688	0.025433739645729335	0.2922956404718382	0.43731122805901385	0.42809704749951905	0.6134076090120308	3.8743383621498992	0.5612895276317349	-2.251859783478539	0.04146303252855558	2.571687622761457e-4	0.5765913616712175	0.02782589905095064	0.9670578904321643	0.005812014027440893	0.9770563778141853	0.060467819091488885	0.9826535973426399	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
3NXHG	-0.11420929784621489	0.010202596345955661	-0.15048291954289486	-0.5131759864828738	0.22663920371457644	0.3773864380211228	0.32457572234153254	0.519758153709336	-0.5039256049895372	0.02703487809327321	-0.4636296222566833	-0.9873360962603712	0.6171800167239294	0.978594617275387	0.646953922558934	0.33209374321199336	0.785911767000763	0.9942318693737984	0.777721204778293	0.9737186131559217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NXN8	0.0628277805482191	0.6045693739176125	-0.4203580745719658	0.4172119763557866	0.28521495075267617	0.4407624502530013	0.3978556063966789	0.6338289392601273	0.2202822130551639	1.3716444619331447	-1.05655938439347	0.6582406553459059	0.826669629940837	0.17806701845405393	0.2994531239701298	0.5154818145715755	0.8878210722791983	0.9770563778141853	0.42298151469304013	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NXV8	0.06359028387060874	0.5158578329001193	0.5713592867714513	-1.3357929212191648	0.2946627889061744	0.47391991037868103	0.43020586445190656	0.6688489460553767	0.2158069707636445	1.088491581811636	1.328106690268804	-1.9971518667961976	0.8299991861154452	0.2832882854271135	0.1938661990083047	0.053313941354391645	0.8878210722791983	0.9770563778141853	0.31295543554197763	0.9217150406803057	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
3NXXS	-0.5171532722913252	-0.024358754254610537	0.7514643517539094	-0.31273457855547654	0.2540267886423453	0.4235855767135837	0.3586482831074018	0.5611523366225126	-2.0358217928718	-0.057506099342662986	2.0952682255804183	-0.5573078077831354	0.04781686001159469	0.9544024133587661	0.041935931685052066	0.5801413959492003	0.14219224161342633	0.9942318693737984	0.08615927782565243	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NY0G	0.3325109034793869	0.7370937318511465	-0.6105728230982287	-0.2792077788978295	0.2352929648706061	0.36703931261689055	0.35611574796020884	0.545952233897784	1.4131782633715526	2.0082146694202003	-1.7145347449404345	-0.5114142988379167	0.1641921400423089	0.050386709199429204	0.0930184844772529	0.6114553620524663	0.3336226554082696	0.9770563778141853	0.16423576165514966	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NYGG	0.3388109040843602	0.5536329049252117	0.8275834121302271	-0.28204020013437614	0.24160184420062256	0.3640602736582259	0.3445618873328909	0.499818579894156	1.4023523090453593	1.5207177079830292	2.401842579097193	-0.564285145610438	0.1653619591673362	0.1338701700092669	0.01996584367887666	0.5750153166084152	0.3336226554082696	0.9770563778141853	0.04800298586623537	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
3NZ8A	0.05987800298715807	-0.30011990457421295	0.5263062209573012	-1.0668837143779748	0.28173128582351276	0.4301640849644766	0.3730071627744252	0.6018996800446879	0.21253586662245222	-0.6976870340047034	1.4109815399860914	-1.772527465538384	0.8328233067397788	0.4902920054491723	0.1702904342452345	0.08638639298977048	0.8878210722791983	0.9770563778141853	0.28298263337811025	0.9217150406803057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3NZK6	1.1446429232951918	1.3992172771216855	-2.601639745683314	1.6765392246643689	0.5603525251377253	0.6575215312637168	0.6657346205278234	0.9985155394148416	2.04271930962363	2.128017426946421	-3.9079231655710207	1.6790316810160695	0.04719812692858152	0.04021427057404792	4.3572575491700936e-4	0.10233497890876062	0.14219224161342633	0.9770563778141853	0.0018178055383558749	0.9217150406803057	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
3P0H0	0.7298164854339823	0.4589432232195838	0.2636831593537063	-0.7653846259061553	0.2537628158011114	0.38436300786910355	0.36432441970153223	0.5275994148567672	2.8759788274338103	1.1940358822872956	0.7237592241819121	-1.4506927118445385	0.005395813294186619	0.23667431988938073	0.47173308009075643	0.1515312831513143	0.038107931390192994	0.9770563778141853	0.6127107821868446	0.9217150406803057	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
3P0K6	0.7185506249366065	0.5599997690679916	-0.46992918073023465	-0.02663140004927963	0.2535590733727405	0.376172888657587	0.3528414430711604	0.5163099604442534	2.833858853397498	1.4886765791825414	-1.3318423613732364	-0.051580256221214336	0.006214273101086831	0.14279761417839681	0.18959491404447681	0.95908782627906	0.041306638848400704	0.9770563778141853	0.310496018652549	0.9826535973426399	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
3P274	0.6130113997922586	0.09445104201512125	-0.5347683196279823	-0.05355375787224706	0.2610001811630463	0.41863001561928115	0.3720323797533212	0.5705800456837726	2.3487010509364805	0.2256193738888967	-1.4374241295409942	-0.09385844856889312	0.022769436554938995	0.8226347642274339	0.16017052972760837	0.9257242419870024	0.08299826873251956	0.9889120038053194	0.2701383561077574	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
3P44Q	0.8765658073669876	0.2837106262233451	-0.918185317894408	0.3530635787740912	0.2869669077800751	0.418631492500751	0.40017779338794524	0.5841204162662973	3.0545884685727165	0.6777097072381293	-2.2944434525488266	0.6044362924872181	0.00350017225795999	0.5022316534547029	0.028632815997352134	0.5498508291978669	0.028251390367819918	0.9770563778141853	0.061047324673599836	0.9826535973426399	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
3P5CB	0.8072381770962671	0.6174233567260724	-1.2590137818252234	0.18901652102456865	0.326559249711781	0.4803086731144906	0.47449582738733304	0.6944735924140454	2.4719501217887108	1.28547201265903	-2.6533716613644422	0.272172366363899	0.016620710590606092	0.20411310551884018	0.010444759829485678	0.7865274804424831	0.06956075173105512	0.9770563778141853	0.029506446518297043	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
3P5VP	-0.05182059470505794	-0.22400802469705744	0.7446393486820572	-0.6761930296469377	0.32786374119432277	0.5603267471506393	0.4144700455452758	0.7020467076759332	-0.15805527783062842	-0.39978106673682434	1.7966059470049554	-0.9631738490526052	0.8752139254396107	0.6925476619627762	0.0913243453044462	0.3465072712254693	0.9073318676575781	0.9770563778141853	0.16380398443495908	0.9737186131559217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3P783	0.7620714664209265	0.9690783216670428	-1.8124122007384587	-0.3264419058073404	0.27194921523472304	0.39457398366288976	0.3629358421776461	0.5575590337103259	2.8022565380936006	2.4560117032322877	-4.993753688982137	-0.5854840224451281	0.007405370934464585	0.018635206018068562	1.8406890080626797e-5	0.5619791699042009	0.04404246924181569	0.9770563778141853	1.7333154825923566e-4	0.9826535973426399	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
3P7BC	-0.13008204385307034	0.1467533404705232	1.712528048226766	0.11515163153940323	0.2739354098579616	0.4155017894289153	0.3935162249933042	0.5692367823549069	-0.4748639247497038	0.3531954475388126	4.351861345122187	0.20229126983506954	0.6364515902477738	0.7250675466132905	4.7958518557429856e-5	0.8403112995214915	0.785911767000763	0.9770563778141853	3.6128750646597155e-4	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3P7V5	0.8512380946682392	-0.005646135742776352	-2.2006837255221985	0.023207585202677926	0.26805746924728074	0.4539486392581899	0.3965177282061796	0.6570567022326841	3.175580583740344	-0.0124378294249386	-5.5500260618307	0.035320521233279195	0.0028379048591733454	0.9901366302757832	1.8848399607446576e-6	0.9719955661569775	0.026207024050902486	0.9942318693737984	1.0649345778207315e-4	0.9826535973426399	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
3PNHA	0.14014886041189817	-0.04745308727653485	-0.7909045951288832	0.11904643022641313	0.3403222339721814	0.659975848050147	0.4840202692671679	0.8414882358584549	0.4118122368206898	-0.07190124823011587	-1.6340319721038838	0.14147129472935105	0.6826167734689972	0.9430580789292601	0.11338716120392141	0.8884695050441704	0.8205925042765605	0.9942318693737984	0.1971192187083557	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3PUJR	1.7214107099307268	-0.4638632707218765	-1.6393359032272998	-0.11561797995349683	0.5426844262484529	0.6087468566962608	0.5860366302419332	0.8813914935123204	3.172028948445679	-0.7619969871209122	-2.797326683402936	-0.13117664602452928	0.003014967368687897	0.45058209180836084	0.00810347358025309	0.8963382343901789	0.026207024050902486	0.9770563778141853	0.023479295245348697	0.9826535973426399	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3Q3J7	0.37171442121503157	0.49039229894093445	-0.728919626198704	0.1601954118765792	0.2695831109372095	0.43131890742182305	0.3929538594356879	0.6131125140572713	1.3788490678171978	1.1369598932544327	-1.854975103808597	0.26128224135646205	0.17421353547545723	0.2616744957662959	0.07181401981215699	0.7952048816627981	0.3336632120123164	0.9770563778141853	0.13303252850448755	0.9826535973426399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NU9Y	0.8976076946810023	-0.17457837494729825	-1.5049484991377353	0.05359213360218554	0.24526533940554884	0.3816120404763344	0.35455571824005716	0.5421891668646677	3.659741310600755	-0.4574760658216828	-4.244603659498132	0.09884397711613135	6.644500330295827e-4	0.6499512853869477	1.7223321137423232e-4	0.9218293185012683	0.012513808955390473	0.9770563778141853	8.846524038767388e-4	0.9826535973426399	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
3NVF6	0.6170187671112445	0.5757971903974027	-1.8500009576938559	0.1536132126160936	0.3144053430523012	0.46036016547442704	0.3737870963271714	0.6085830909555507	1.9624945337159987	1.250753721934241	-4.9493440941968	0.2524112399753037	0.058202576564102236	0.22095257867036205	6.119612996189648e-5	0.802957147634298	0.14946660629514577	0.9770563778141853	4.0677427562907663e-4	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
3P2I4	1.8087574841239176	-0.3769943668403024	-2.0785669023218056	-0.3069611222048433	0.3648565514721586	0.5116799724866221	0.5033426526520489	0.748795701304043	4.9574482815938685	-0.7367776483574583	-4.129526658172319	-0.40993974948075185	7.684378132042203e-6	0.46576441300719795	2.2006531939383164e-4	0.68424108191299	8.683347289207689e-4	0.9770563778141853	0.0010361408788126239	0.9826535973426399	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3NUU6	1.0103069846497124	-0.7035441743738235	-2.385391988531957	1.2902964250363649	0.31280018054743214	0.5273358283519758	0.4702545641347896	0.7874182959662445	3.2298798002020725	-1.3341482534432227	-5.072554676679819	1.6386416618031925	0.0023754741073272368	0.18917828117688992	7.978922016285488e-6	0.10858550996987558	0.025321263710753925	0.9770563778141853	1.2180587188934192e-4	0.9217150406803057	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
3NXM3	0.48975115009971687	0.008536924505541749	-1.4849864384970473	0.29535156555667336	0.24424760229332304	0.4016834366036976	0.34454728861873735	0.5819085881786147	2.005142099661484	0.02125286662980906	-4.309964081999425	0.507556636139586	0.051906901011902165	0.9831802169432324	2.964977143522632e-4	0.6161787374336195	0.14306048327670595	0.9942318693737984	0.001288624681607913	0.9826535973426399	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
3NV19	0.34752969220983415	-0.07806254868926585	-0.8956949182825943	0.9365949221470371	0.3379492714803812	0.5715443291033168	0.5131324359996806	0.78575751447068	1.02834869472417	-0.13658179202256535	-1.7455433635521567	1.19196432092408	0.309535884571668	0.8919988453784978	0.08803294704377297	0.23981225851257687	0.5069210863275142	0.9942318693737984	0.16044714541848945	0.9737186131559217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3NVAS	1.2310501522604826	-0.98010616409359	-2.319416893683699	1.4791160462129804	0.28293035324384985	0.4737992786214998	0.4278455529334389	0.6787041262965735	4.351071343693812	-2.068610503049245	-5.421154614746077	2.1793237861746118	7.938105779743588e-5	0.04530856100250109	7.309482491392048e-6	0.03645346254512671	0.002990019843703418	0.9770563778141853	1.2180587188934192e-4	0.9217150406803057	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
