paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
4310077	2291544	Malassezia_globosa	non_contaminant	86.47853073394081	TRUE	5008803	50088.030000000006	457503.31965541467	TRUE	TRUE	MHS416
538232	1357812	Malassezia_furfur	non_contaminant	10.799229933476926	TRUE	5008803	50088.030000000006	271085.1275244804	TRUE	TRUE	MHS416
91998	586726	Malassezia_restricta	non_contaminant	1.8458723290700112	TRUE	5008803	50088.030000000006	117138.96513797807	TRUE	TRUE	MHS416
5026	88345	Malassezia_dermatis	non_contaminant	0.10084300012941452	TRUE	5008803	50088.030000000006	17637.946631161176	TRUE	TRUE	MHS416
38652	248944	Cutibacterium_acnes	non_contaminant	0.7755240033828352	TRUE	5008803	50088.030000000006	49701.2958984412	TRUE	TRUE	MHS416
