1.20	11968	0	0	unclassified
36.38	363802	15468932	656373	 Plesiomonas shigelloides
0.24	2424	4667	89	 Klebsiella pneumoniae
0.02	179	4012	13	 Klebsiella grimontii
0.00	2	44	36	 Klebsiella aerogenes
0.00	2	59	50	 Klebsiella oxytoca
0.00	1	36	18	 Klebsiella variicola
0.00	13	250	126	 Citrobacter freundii
0.00	2	15	11	 Citrobacter werkmanii
0.00	1	17	14	 Citrobacter braakii
0.00	1	10	6	 Citrobacter sedlakii
0.00	2	38	29	 Citrobacter sp. RHB25-C09
0.00	1	23	19	 Citrobacter sp. R56
0.00	1	7	7	 Citrobacter sp. CRE-46
0.00	2	37	22	 Citrobacter tructae
0.00	1	31	26	 Citrobacter rodentium
0.01	59	1106	397	 Escherichia coli
0.00	1	44	35	 Escherichia albertii
0.00	1	29	20	 Escherichia marmotae
0.00	6	150	59	 Enterobacter hormaechei
0.00	5	232	111	 Enterobacter cloacae
0.00	1	19	18	 Enterobacter ludwigii
0.00	2	414	20	 Enterobacter sp. RHBSTW-00994
0.00	1	26	20	 Enterobacter sp. C2
0.00	1	26	18	 Enterobacter sp. 638
0.00	1	3	2	 Enterobacter sp. SGAir0187
0.00	1	17	11	 Enterobacter bugandensis
0.00	1	29	18	 Enterobacter soli
0.00	4	60	48	 Cronobacter sakazakii
0.00	1	21	19	 Cronobacter condimenti
0.00	3	87	30	 Candidatus Doolittlea endobia
0.00	2	24	15	 Candidatus Hoaglandella endobia
0.00	1	175	4	 Candidatus Blochmannia vafer
0.00	1	39	12	 Candidatus Gullanella endobia
0.00	4	363	232	 Salmonella enterica
0.00	1	13	11	 Kosakonia sp. MUSA4
0.00	1	6	5	 Leclercia sp. W6
0.00	2	103	68	 Lelliottia amnigena
0.00	2	249	20	 Candidatus Profftia tarda
0.00	2	45	37	 Pluralibacter gergoviae
0.00	2	160	24	 Candidatus Moranella endobia
0.00	1	178	31	 Atlantibacter hermannii
0.00	1	80	58	 Cedecea neteri
0.00	1	16	13	 Phytobacter ursingii
0.00	1	57	40	 Scandinavium goeteborgense
0.01	74	336	22	 Edwardsiella piscicida
0.00	17	259	108	 Edwardsiella ictaluri
0.00	2	62	53	 Hafnia alvei
0.00	1	60	22	 Obesumbacterium proteus
0.00	3	274	42	 Serratia fonticola
0.00	2	133	89	 Serratia marcescens
0.00	2	45	28	 Serratia proteamaculans
