2556584	496724	 Gordonia
515	0	 Skermania
192928	11533	 Corynebacterium
121496	17379	 Mycolicibacterium
42561	4854	 Mycobacterium
4203	173	 Mycobacteroides
2064	60	 Mycolicibacter
136	0	 Hoyosella
26787	5897	 Rhodococcus
12513	1297	 Nocardia
3744	391	 Dietzia
2484	161	 Tsukamurella
1021	0	 Tomitella
196	0	 Lawsonella
91	0	 Segniliparus
2026974	35088	 Cutibacterium
16089	341	 Microlunatus
8999	1530	 Tessaracoccus
2726	101	 Propionibacterium
2235	17	 Brevilactibacter
1952	161	 Acidipropionibacterium
1571	0	 Auraticoccus
1561	34	 Arachnia
462	0	 Raineyella
21	0	 Propionimicrobium
489874	35601	 Nocardioides
14969	1071	 Aeromicrobium
10201	0	 Marmoricola
5765	0	 Pimelobacter
3759	0	 Micropruina
3097	0	 Friedmanniella
1485	0	 Mumia
2144	40	 Kribbella
963	0	 Actinopolymorpha
997937	234120	 Micrococcus
38313	3235	 Kocuria
19741	64	 Rothia
9326	282	 Arthrobacter
1587	122	 Pseudarthrobacter
1459	27	 Sinomonas
1019	0	 Zhihengliuella
958	159	 Glutamicibacter
571	0	 Citricoccus
453	23	 Paenarthrobacter
181	0	 Nesterenkonia
118	0	 Auritidibacter
66	0	 Paeniglutamicibacter
52	0	 Neomicrococcus
29	0	 Psychromicrobium
14	0	 Renibacterium
221538	24948	 Microbacterium
5445	1076	 Rathayibacter
5036	177	 Agromyces
4643	212	 Curtobacterium
3841	102	 Protaetiibacter
3265	185	 Agrococcus
3146	104	 Leifsonia
2892	293	 Clavibacter
2650	116	 Leucobacter
1158	8	 Salinibacterium
1130	283	 Cryobacterium
1067	0	 Frondihabitans
1054	361	 Plantibacter
831	0	 Microterricola
813	0	 Frigoribacterium
813	0	 Humibacter
695	0	 Herbiconiux
640	326	 Chryseoglobus
511	0	 Gryllotalpicola
405	0	 Glaciihabitans
378	0	 Marisediminicola
372	0	 Microcella
325	0	 Diaminobutyricimonas
316	0	 Cnuibacter
314	0	 Mycetocola
273	0	 Agreia
153	0	 Subtercola
77	7	 Aurantimicrobium
51	0	 Rhodoluna
6	0	 Aquiluna
5	0	 Pontimonas
127710	18194	 Janibacter
2997	77	 Phycicoccus
1819	0	 Arsenicicoccus
1425	0	 Pedococcus
1149	0	 Intrasporangium
998	0	 Tetrasphaera
30321	2864	 Brachybacterium
3756	116	 Dermabacter
92	0	 Devriesea
23980	1492	 Brevibacterium
15374	960	 Cellulomonas
1665	0	 Pseudactinotalea
1126	0	 Actinotalea
951	0	 Oerskovia
753	0	 Paraoerskovia
10412	3442	 Cellulosimicrobium
2503	1	 Isoptericola
1782	37	 Xylanimonas
1076	0	 Xylanimicrobium
9846	130	 Dermacoccus
2999	0	 Luteipulveratus
1651	0	 Yimella
5479	250	 Ornithinimicrobium
4954	628	 Serinicoccus
6571	128	 Ruania
2078	0	 Beutenbergia
2049	0	 Miniimonas
3486	46	 Georgenia
1901	0	 Kytococcus
1656	1	 Sanguibacter
995	0	 Luteimicrobium
484	0	 Mobilicoccus
310	0	 Austwickia
53	0	 Dermatophilus
34	0	 Jonesia
3	0	 Tropheryma
113796	26514	 Streptomyces
2333	148	 Kitasatospora
1083	7	 Streptacidiphilus
10296	404	 Pseudonocardia
9994	1158	 Amycolatopsis
2839	538	 Saccharopolyspora
2640	69	 Saccharothrix
1938	167	 Saccharomonospora
1899	16	 Kutzneria
1300	765	 Actinosynnema
1239	0	 Lentzea
1149	402	 Actinoalloteichus
866	0	 Allokutzneria
744	0	 Alloactinosynnema
675	0	 Kibdelosporangium
348	0	 Prauserella
14031	2512	 Micromonospora
7079	597	 Actinoplanes
1749	71	 Phytohabitans
1490	191	 Actinocatenispora
1161	0	 Dactylosporangium
1153	0	 Plantactinospora
1039	0	 Polymorphospora
852	0	 Catellatospora
369	0	 Verrucosispora
246	0	 Salinispora
13751	1322	 Actinomyces
4659	24	 Schaalia
643	0	 Pauljensenia
359	7	 Trueperella
292	0	 Flaviflexus
223	0	 Fannyhessea
157	0	 Actinotignum
144	0	 Winkia
123	2	 Arcanobacterium
96	0	 Mobiluncus
60	0	 Actinobaculum
9	0	 Boudabousia
3628	232	 Nonomuraea
1442	26	 Streptosporangium
473	0	 Thermobispora
3981	138	 Actinomadura
1270	22	 Thermomonospora
2506	356	 Nocardiopsis
519	0	 Streptomonospora
400	0	 Thermobifida
5427	33	 Nakamurella
3952	405	 Bifidobacterium
970	19	 Gardnerella
12	0	 Parascardovia
2	0	 Scardovia
1468	0	 Modestobacter
1367	0	 Geodermatophilus
1141	0	 Blastococcus
3477	488	 Frankia
2853	217	 Jiangella
2723	0	 Epidermidibacterium
1010	0	 Kineococcus
767	0	 Catenulispora
509	0	 Stackebrandtia
54	0	 Natronoglycomyces
410	0	 Jatrophihabitans
392	0	 Actinopolyspora
123	0	 Acidothermus
30	3	 Candidatus Planktophila
1	0	 Candidatus Nanopelagicus
914	0	 Iamia
482	0	 Aquihabitans
449	0	 Actinomarinicola
171	0	 Ilumatobacter
46	0	 Acidimicrobium
1260	10	 Conexibacter
625	73	 Miltoncostaea
933	12	 Rubrobacter
683	0	 Baekduia
533	4	 Olsenella
106	0	 Lancefieldella
80	0	 Parafannyhessea
33	2	 Parolsenella
2	0	 Atopobium
102	0	 Collinsella
12	0	 Coriobacterium
255	9	 Eggerthella
112	25	 Gordonibacter
77	0	 Arabia
36	12	 Adlercreutzia
29	0	 Berryella
27	0	 Slackia
12	0	 Denitrobacterium
7	0	 Cryptobacterium
6	0	 Phoenicibacter
380	0	 Egibacter
380	0	 Egicoccus
372	0	 Euzebya
42760	2030	 Staphylococcus
26	0	 Mammaliicoccus
11	0	 Jeotgalicoccus
8	2	 Macrococcus
4	0	 Salinicoccus
2	0	 Abyssicoccus
1	0	 Nosocomiicoccus
30303	912	 Listeria
3	0	 Brochothrix
2825	26	 Gemella
275	26	 Exiguobacterium
1256	168	 Paenibacillus
73	3	 Brevibacillus
51	0	 Cohnella
46	0	 Saccharibacillus
27	0	 Thermobacillus
21	20	 Aneurinibacillus
461	75	 Bacillus
114	12	 Priestia
114	0	 Weizmannia
98	0	 Hydrogenibacillus
51	10	 Geobacillus
31	0	 Niallia
26	3	 Salicibibacter
21	5	 Anoxybacillus
21	4	 Lysinibacillus
20	0	 Cytobacillus
18	0	 Alkalihalobacillus
16	1	 Virgibacillus
16	0	 Halobacillus
13	0	 Metabacillus
12	0	 Lentibacillus
11	0	 Peribacillus
10	0	 Radiobacillus
10	0	 Neobacillus
7	0	 Caldibacillus
7	0	 Heyndrickxia
6	0	 Sediminibacillus
6	0	 Terribacillus
4	0	 Parageobacillus
4	0	 Psychrobacillus
4	0	 Pontibacillus
3	0	 Fictibacillus
3	0	 Pradoshia
3	0	 Mesobacillus
3	0	 Evansella
2	0	 Anaerobacillus
1	0	 Salimicrobium
1	0	 Sutcliffiella
1	0	 Rossellomorea
1	0	 Oceanobacillus
1	0	 Lederbergia
1	0	 Aeribacillus
121	4	 Planococcus
28	2	 Sporosarcina
6	0	 Solibacillus
3	0	 Kurthia
3	0	 Viridibacillus
2	0	 Paenisporosarcina
1	0	 Ureibacillus
1	0	 Rummeliibacillus
93	0	 Alicyclobacillus
39	0	 Tumebacillus
16	7	 Kyrpidia
6	0	 Effusibacillus
12	0	 Staphylospora
6	0	 Laceyella
6	0	 Novibacillus
5	0	 Polycladomyces
4	0	 Thermoactinomyces
4	0	 Kroppenstedtia
1	0	 Sporolactobacillus
38227	3237	 Streptococcus
79	11	 Lactococcus
462	112	 Lacticaseibacillus
189	9	 Lactobacillus
62	1	 Limosilactobacillus
37	4	 Weissella
37	0	 Ligilactobacillus
31	0	 Lentilactobacillus
26	0	 Levilactobacillus
25	5	 Lactiplantibacillus
21	1	 Leuconostoc
17	1	 Oenococcus
16	0	 Companilactobacillus
9	1	 Pediococcus
4	0	 Loigolactobacillus
4	0	 Schleiferilactobacillus
3	0	 Apilactobacillus
3	0	 Lapidilactobacillus
3	0	 Paucilactobacillus
2	0	 Latilactobacillus
