2.43	15854	0	0	unclassified
71.30	464485	26447453	743803	 Cutibacterium
0.00	12	139	109	 Tessaracoccus
0.00	11	122	92	 Microlunatus
0.00	9	418	269	 Arachnia
0.00	4	95	90	 Brevilactibacter
0.00	3	88	46	 Propionimicrobium
0.00	3	275	257	 Acidipropionibacterium
0.00	2	73	68	 Propionibacterium
0.00	2	17	13	 Auraticoccus
0.00	2	18	14	 Raineyella
0.01	77	595	456	 Nocardioides
0.00	9	182	100	 Micropruina
0.00	6	39	33	 Marmoricola
0.00	4	61	53	 Aeromicrobium
0.00	4	44	39	 Friedmanniella
0.00	2	14	13	 Pimelobacter
0.00	6	23	19	 Kribbella
0.00	1	8	7	 Actinopolymorpha
0.12	770	25145	18533	 Corynebacterium
0.06	398	11032	7285	 Mycolicibacterium
0.03	213	2778	2083	 Mycobacterium
0.00	7	94	81	 Mycobacteroides
0.00	4	47	35	 Mycolicibacter
0.01	55	1359	1077	 Gordonia
0.00	2	12	10	 Skermania
0.01	33	927	578	 Rhodococcus
0.00	14	178	131	 Nocardia
0.00	20	326	176	 Lawsonella
0.00	5	92	75	 Dietzia
0.00	4	31	27	 Tsukamurella
0.00	1	8	6	 Segniliparus
0.06	388	16700	11365	 Dermacoccus
0.00	2	9	9	 Yimella
0.02	119	4341	3073	 Micrococcus
0.01	46	1823	1261	 Rothia
0.00	26	653	396	 Kocuria
0.00	23	171	132	 Arthrobacter
0.00	7	34	25	 Pseudarthrobacter
0.00	4	12	6	 Nesterenkonia
0.00	3	18	11	 Citricoccus
0.00	2	35	27	 Auritidibacter
0.00	1	115	14	 Glutamicibacter
0.01	49	691	483	 Microbacterium
0.00	8	58	49	 Curtobacterium
0.00	5	38	29	 Agrococcus
0.00	5	31	27	 Leifsonia
0.00	4	37	32	 Rathayibacter
0.00	4	5	3	 Gryllotalpicola
0.00	3	28	19	 Cryobacterium
0.00	3	15	10	 Plantibacter
0.00	3	10	10	 Microterricola
0.00	2	47	35	 Agromyces
0.00	2	28	27	 Leucobacter
0.00	2	12	10	 Frondihabitans
0.00	1	9	9	 Protaetiibacter
0.00	1	14	11	 Clavibacter
0.00	1	11	10	 Chryseoglobus
0.00	1	2	2	 Herbiconiux
0.00	1	5	4	 Humibacter
0.00	1	13	12	 Salinibacterium
0.00	1	8	6	 Frigoribacterium
0.01	42	1547	1281	 Kytococcus
0.00	28	724	542	 Brevibacterium
0.00	18	253	196	 Janibacter
0.00	3	17	13	 Pedococcus
0.00	2	18	13	 Intrasporangium
0.00	2	24	14	 Arsenicicoccus
0.00	2	28	22	 Phycicoccus
0.00	1	7	6	 Tetrasphaera
0.00	14	75	51	 Ornithinimicrobium
0.00	4	38	32	 Serinicoccus
0.00	15	184	160	 Brachybacterium
0.00	2	43	30	 Dermabacter
0.00	14	113	88	 Cellulomonas
0.00	2	28	22	 Cellulosimicrobium
0.00	2	10	8	 Isoptericola
0.00	1	9	6	 Xylanimicrobium
0.00	5	26	23	 Georgenia
0.00	5	27	22	 Ruania
0.00	4	21	14	 Miniimonas
0.00	1	8	7	 Luteimicrobium
0.00	1	15	13	 Sanguibacter
0.03	170	1573	1173	 Streptomyces
0.00	2	34	29	 Kitasatospora
0.00	1	31	22	 Streptacidiphilus
0.02	119	2975	2053	 Actinomyces
0.00	12	218	124	 Schaalia
0.00	3	52	25	 Mobiluncus
0.00	3	10	6	 Actinobaculum
0.00	2	86	63	 Pauljensenia
0.01	55	499	377	 Pseudonocardia
0.00	23	155	108	 Amycolatopsis
0.00	6	39	18	 Actinosynnema
0.00	5	19	14	 Lentzea
0.00	4	58	45	 Saccharopolyspora
0.00	4	46	34	 Saccharothrix
0.00	3	37	24	 Saccharomonospora
0.00	3	36	29	 Actinoalloteichus
0.00	2	12	11	 Kibdelosporangium
0.00	1	30	26	 Kutzneria
