975017	25106	 Cutibacterium
2515	450	 Acidipropionibacterium
740	173	 Tessaracoccus
377	7	 Propionibacterium
350	11	 Microlunatus
268	16	 Arachnia
147	2	 Brevilactibacter
49	0	 Auraticoccus
39	0	 Raineyella
38	0	 Propionimicrobium
2073	149	 Nocardioides
237	9	 Aeromicrobium
148	0	 Pimelobacter
53	0	 Friedmanniella
40	0	 Marmoricola
26	0	 Mumia
21	0	 Micropruina
67	1	 Kribbella
18	0	 Actinopolymorpha
6683	40	 Dermacoccus
1108	0	 Yimella
153	0	 Luteipulveratus
1423	183	 Kocuria
547	124	 Micrococcus
540	2	 Rothia
536	62	 Arthrobacter
93	16	 Pseudarthrobacter
77	26	 Glutamicibacter
75	0	 Sinomonas
46	0	 Paeniglutamicibacter
46	2	 Paenarthrobacter
35	0	 Psychromicrobium
27	0	 Auritidibacter
17	0	 Zhihengliuella
13	0	 Renibacterium
12	0	 Nesterenkonia
10	0	 Citricoccus
4	0	 Neomicrococcus
1712	236	 Microbacterium
238	9	 Agromyces
180	10	 Curtobacterium
153	13	 Rathayibacter
103	3	 Leucobacter
99	2	 Leifsonia
89	2	 Agrococcus
67	5	 Clavibacter
61	10	 Chryseoglobus
42	18	 Cryobacterium
40	0	 Mycetocola
37	0	 Frondihabitans
36	0	 Aurantimicrobium
36	0	 Salinibacterium
32	0	 Protaetiibacter
31	0	 Humibacter
31	0	 Frigoribacterium
27	0	 Pontimonas
26	0	 Microterricola
19	0	 Aquiluna
6	0	 Rhodoluna
20	4	 Plantibacter
17	0	 Herbiconiux
16	0	 Glaciihabitans
12	0	 Cnuibacter
10	0	 Gryllotalpicola
9	0	 Diaminobutyricimonas
6	0	 Marisediminicola
5	0	 Microcella
5	0	 Agreia
3	0	 Subtercola
1511	136	 Brevibacterium
899	161	 Janibacter
134	0	 Phycicoccus
108	0	 Arsenicicoccus
52	0	 Tetrasphaera
47	0	 Pedococcus
34	0	 Intrasporangium
376	15	 Cellulomonas
36	0	 Oerskovia
31	0	 Actinotalea
21	0	 Pseudactinotalea
6	0	 Paraoerskovia
227	19	 Serinicoccus
202	5	 Ornithinimicrobium
305	19	 Brachybacterium
40	6	 Dermabacter
16	0	 Devriesea
185	46	 Cellulosimicrobium
80	0	 Xylanimonas
37	2	 Isoptericola
23	0	 Xylanimicrobium
127	0	 Austwickia
124	0	 Mobilicoccus
38	0	 Dermatophilus
91	0	 Ruania
88	0	 Kytococcus
76	0	 Jonesia
74	0	 Georgenia
43	0	 Beutenbergia
17	0	 Miniimonas
48	0	 Sanguibacter
28	0	 Luteimicrobium
6147	416	 Corynebacterium
4193	768	 Gordonia
17	0	 Skermania
1853	193	 Mycolicibacterium
1091	149	 Mycobacterium
201	4	 Mycobacteroides
59	2	 Mycolicibacter
3	0	 Hoyosella
735	156	 Rhodococcus
411	36	 Nocardia
123	1	 Dietzia
62	3	 Tsukamurella
54	0	 Lawsonella
37	0	 Tomitella
7	0	 Segniliparus
4233	977	 Streptomyces
84	0	 Streptacidiphilus
65	0	 Kitasatospora
1700	126	 Actinomyces
111	1	 Schaalia
98	0	 Flaviflexus
93	0	 Pauljensenia
73	0	 Trueperella
60	0	 Arcanobacterium
25	0	 Boudabousia
19	0	 Winkia
18	0	 Actinobaculum
11	0	 Mobiluncus
4	0	 Actinotignum
1	0	 Fannyhessea
448	29	 Pseudonocardia
363	27	 Amycolatopsis
120	29	 Saccharopolyspora
107	60	 Saccharomonospora
76	2	 Saccharothrix
72	0	 Lentzea
48	0	 Kibdelosporangium
46	0	 Kutzneria
40	0	 Allokutzneria
36	5	 Actinoalloteichus
36	0	 Alloactinosynnema
32	15	 Actinosynnema
8	0	 Prauserella
1457	158	 Bifidobacterium
3	2	 Gardnerella
2	0	 Scardovia
515	70	 Micromonospora
286	20	 Actinoplanes
94	0	 Plantactinospora
77	0	 Dactylosporangium
67	0	 Phytohabitans
55	6	 Actinocatenispora
28	0	 Catellatospora
23	0	 Verrucosispora
22	0	 Polymorphospora
6	0	 Salinispora
154	9	 Nonomuraea
61	0	 Streptosporangium
19	0	 Thermobispora
103	43	 Nocardiopsis
17	0	 Streptomonospora
4	0	 Thermobifida
102	1	 Actinomadura
