5.62	134488	0	0	unclassified
68.59	1640603	80697112	819508	 Cutibacterium acnes
0.80	19163	276888	45683	 Cutibacterium modestum
0.35	8269	146978	23452	 Cutibacterium avidum
0.06	1414	38892	19454	 Cutibacterium granulosum
0.02	448	4437	293	 Propionibacterium freudenreichii
0.00	26	548	97	 Propionibacterium australiense
0.00	19	559	133	 Propionibacterium acidifaciens
0.00	116	2854	449	 Acidipropionibacterium acidipropionici
0.00	113	3063	454	 Acidipropionibacterium jensenii
0.00	94	1524	280	 Acidipropionibacterium virtanenii
0.00	96	844	162	 Tessaracoccus timonensis
0.00	40	495	132	 Tessaracoccus flavescens
0.00	11	288	55	 Tessaracoccus sp. J1M15
0.00	8	257	56	 Tessaracoccus sp. MC1865
0.00	8	412	60	 Tessaracoccus aquimaris
0.00	7	230	50	 Tessaracoccus flavus
0.00	1	177	61	 Tessaracoccus defluvii
0.00	22	241	52	 Brevilactibacter sp. MC1595
0.00	20	223	46	 Brevilactibacter coleopterorum
0.00	27	487	146	 Arachnia propionica
0.00	5	603	64	 Arachnia rubra
0.00	9	215	44	 Microlunatus sp. Gsoil 973
0.00	5	133	41	 Microlunatus sp. KUDC0627
0.00	9	221	61	 Microlunatus phosphovorus
0.00	7	119	51	 Microlunatus sagamiharensis
0.00	14	201	57	 Auraticoccus monumenti
0.00	8	352	66	 Raineyella sp. CBA3103
0.00	6	267	71	 Propionimicrobium sp. Marseille-P3275
0.00	31	65	17	 Nocardioides sp. SCSIO 67246
0.00	16	85	41	 Nocardioides sp. S5
0.00	14	36	12	 Nocardioides sp. JS614
0.00	6	321	32	 Nocardioides sp. CF8
0.00	5	57	24	 Nocardioides sp. S-1144
0.00	5	69	25	 Nocardioides sp. JQ2195
0.00	4	20	19	 Nocardioides sp. zg-536
0.00	4	88	73	 Nocardioides sp. LMS-CY
0.00	3	17	16	 Nocardioides sp. dk884
0.00	3	58	27	 Nocardioides sp. G188
0.00	2	80	24	 Nocardioides sp. HDW12B
0.00	1	19	14	 Nocardioides sp. 603
0.00	1	77	27	 Nocardioides sp. HY056
0.00	1	49	27	 Nocardioides sp. zg-579
0.00	1	54	18	 Nocardioides sp. MC1495
0.00	29	143	48	 Nocardioides aquaticus
0.00	18	245	133	 Nocardioides rotundus
0.00	18	107	30	 Nocardioides cynanchi
0.00	11	101	34	 Nocardioides humi
0.00	6	84	26	 Nocardioides sambongensis
0.00	5	43	25	 Nocardioides daphniae
0.00	4	54	29	 Nocardioides piscis
0.00	3	57	29	 Nocardioides mesophilus
0.00	3	24	20	 Nocardioides dokdonensis
0.00	3	38	18	 Nocardioides anomalus
0.00	2	62	24	 Nocardioides dongkuii
0.00	2	48	18	 Nocardioides marinisabuli
0.00	1	64	18	 Nocardioides baekrokdamisoli
0.00	1	71	28	 Nocardioides seonyuensis
0.00	1	63	25	 Nocardioides euryhalodurans
0.00	1	59	21	 Nocardioides houyundeii
0.00	1	73	30	 Nocardioides ungokensis
0.00	17	137	33	 Aeromicrobium choanae
0.00	13	78	21	 Aeromicrobium marinum
0.00	2	71	17	 Aeromicrobium chenweiae
0.00	1	82	25	 Aeromicrobium sp. zg-629
0.00	1	62	19	 Aeromicrobium yanjiei
0.00	11	88	30	 Pimelobacter simplex
0.00	7	405	81	 Micropruina glycogenica
0.00	4	87	37	 Marmoricola scoriae
0.00	3	131	42	 Friedmanniella luteola
0.00	7	42	23	 Kribbella qitaiheensis
0.00	5	130	36	 Kribbella flavida
0.00	2	69	28	 Actinopolymorpha singaporensis
0.02	474	8537	5921	 Corynebacterium ureicelerivorans
0.01	173	1157	823	 Corynebacterium sp. zg-917
0.00	38	159	22	 Corynebacterium sp. 4H37-19
0.00	28	154	22	 Corynebacterium sp. 1959
