normalized_position	All_Reads.normalized_coverage
0	1.603345
1	1.529181
2	1.427416
3	1.485867
4	1.446107
5	1.362273
6	1.406116
7	1.427148
8	1.424996
9	1.307632
10	1.297045
11	1.271661
12	1.294742
13	1.200536
14	1.168817
15	1.091679
16	1.083401
17	1.095882
18	1.133103
19	1.099261
20	1.049016
21	1.036043
22	0.997022
23	1.018515
24	1.020385
25	0.99691
26	0.968554
27	0.944431
28	0.892331
29	0.881776
30	0.925887
31	0.948389
32	0.914582
33	0.868294
34	0.828824
35	0.834001
36	0.867081
37	0.914028
38	0.908343
39	0.896693
40	0.885614
41	0.893584
42	0.894355
43	0.88657
44	0.90141
45	0.917225
46	0.856386
47	0.869269
48	0.842895
49	0.80747
50	0.778857
51	0.781313
52	0.749225
53	0.762697
54	0.715129
55	0.683527
56	0.723421
57	0.724752
58	0.768495
59	0.745532
60	0.736817
61	0.797896
62	0.834153
63	0.832768
64	0.857289
65	0.809395
66	0.842399
67	0.824961
68	0.873952
69	0.828562
70	0.77684
71	0.802123
72	0.803029
73	0.753647
74	0.765105
75	0.843984
76	0.837849
77	0.8341
78	0.829173
79	0.816755
80	0.807799
81	0.843119
82	0.876552
83	0.893164
84	0.880098
85	0.863222
86	0.84867
87	0.861229
88	0.862251
89	0.928699
90	1.016283
91	1.113635
92	1.180269
93	1.256636
94	1.3735
95	1.438775
96	1.501556
97	1.588812
98	1.627122
99	1.739526
100	1.735406
