normalized_position	All_Reads.normalized_coverage
0	0.56097
1	0.603291
2	0.634841
3	0.66562
4	0.699225
5	0.739791
6	0.773295
7	0.802645
8	0.828222
9	0.857905
10	0.881022
11	0.8989
12	0.913403
13	0.926007
14	0.936038
15	0.950328
16	0.96413
17	0.969168
18	0.975619
19	0.982365
20	0.988986
21	0.993809
22	0.994302
23	0.991703
24	0.988878
25	0.984103
26	0.981714
27	0.977073
28	0.972925
29	0.96848
30	0.96719
31	0.96821
32	0.971471
33	0.97581
34	0.984499
35	0.997097
36	1.004731
37	1.014318
38	1.020184
39	1.029974
40	1.036442
41	1.041749
42	1.044139
43	1.053218
44	1.060989
45	1.071453
46	1.08181
47	1.087803
48	1.095063
49	1.099902
50	1.101749
51	1.104963
52	1.105404
53	1.10517
54	1.101493
55	1.104197
56	1.116265
57	1.127379
58	1.131467
59	1.135293
60	1.138977
61	1.144106
62	1.145187
63	1.146874
64	1.153664
65	1.156334
66	1.156735
67	1.159201
68	1.164803
69	1.16714
70	1.167079
71	1.165995
72	1.162996
73	1.159027
74	1.153015
75	1.146598
76	1.137546
77	1.128621
78	1.122146
79	1.120516
80	1.109162
81	1.10234
82	1.094323
83	1.082318
84	1.072957
85	1.065159
86	1.053669
87	1.0386
88	1.023126
89	0.999684
90	0.976848
91	0.95583
92	0.928092
93	0.895789
94	0.858437
95	0.816597
96	0.767989
97	0.721727
98	0.677202
99	0.63609
100	0.612148
