normalized_position	All_Reads.normalized_coverage
0	0.565753
1	0.625337
2	0.694958
3	0.7486
4	0.784231
5	0.838139
6	0.886038
7	0.899963
8	0.91148
9	0.913994
10	0.920531
11	0.937038
12	0.948451
13	0.956117
14	0.972995
15	0.987586
16	1.010419
17	1.004299
18	1.000533
19	1.014591
20	1.058877
21	1.074942
22	1.058632
23	1.042433
24	1.018653
25	0.999407
26	1.012631
27	1.031042
28	1.041653
29	1.040345
30	1.028851
31	0.99992
32	0.989247
33	0.980383
34	0.986459
35	0.97712
36	0.975014
37	0.979687
38	0.982785
39	0.987399
40	0.998277
41	1.00021
42	1.013768
43	1.029014
44	1.028199
45	1.038148
46	1.054241
47	1.056929
48	1.06319
49	1.053527
50	1.048989
51	1.038708
52	1.024506
53	1.016128
54	1.010517
55	1.023124
56	1.030391
57	1.038437
58	1.062118
59	1.10724
60	1.107289
61	1.114299
62	1.108406
63	1.099558
64	1.109513
65	1.135657
66	1.13078
67	1.121861
68	1.118704
69	1.129821
70	1.135595
71	1.151028
72	1.155905
73	1.154754
74	1.138849
75	1.115688
76	1.122419
77	1.116553
78	1.099888
79	1.125649
80	1.120273
81	1.11456
82	1.110232
83	1.098824
84	1.10356
85	1.08976
86	1.057475
87	1.049521
88	1.023524
89	1.007839
90	0.999317
91	0.96488
92	0.923506
93	0.877515
94	0.847834
95	0.793731
96	0.72746
97	0.712263
98	0.664372
99	0.620133
100	0.594722
