normalized_position	All_Reads.normalized_coverage
0	0.617674
1	0.671324
2	0.716018
3	0.75607
4	0.805613
5	0.857887
6	0.904135
7	0.942209
8	0.97434
9	1.005813
10	1.032588
11	1.054781
12	1.0721
13	1.08399
14	1.096441
15	1.107874
16	1.109679
17	1.105157
18	1.104096
19	1.101488
20	1.101273
21	1.100312
22	1.098683
23	1.096966
24	1.092318
25	1.086527
26	1.084139
27	1.078361
28	1.072095
29	1.061178
30	1.053025
31	1.048989
32	1.045923
33	1.046684
34	1.047241
35	1.049665
36	1.051668
37	1.055862
38	1.056055
39	1.051771
40	1.04949
41	1.050111
42	1.051578
43	1.056615
44	1.062766
45	1.05998
46	1.052347
47	1.049847
48	1.048167
49	1.046571
50	1.045145
51	1.042477
52	1.032368
53	1.022355
54	1.014149
55	1.010862
56	1.013356
57	1.014952
58	1.015769
59	1.014966
60	1.014489
61	1.016567
62	1.020451
63	1.026036
64	1.028786
65	1.034215
66	1.043048
67	1.047633
68	1.052395
69	1.058598
70	1.06534
71	1.070004
72	1.074115
73	1.074129
74	1.071344
75	1.068954
76	1.063319
77	1.05338
78	1.046129
79	1.039965
80	1.032416
81	1.028666
82	1.023391
83	1.019338
84	1.014485
85	1.006114
86	0.995232
87	0.983444
88	0.959722
89	0.940994
90	0.922665
91	0.906177
92	0.882419
93	0.851337
94	0.816227
95	0.779322
96	0.738418
97	0.693516
98	0.647774
99	0.602437
100	0.576122
