normalized_position	All_Reads.normalized_coverage
0	0.624635
1	0.689816
2	0.7466
3	0.793819
4	0.845216
5	0.89626
6	0.942863
7	0.97939
8	1.011105
9	1.037226
10	1.056093
11	1.068516
12	1.081069
13	1.093085
14	1.101084
15	1.106323
16	1.107062
17	1.102109
18	1.097271
19	1.098244
20	1.095021
21	1.089257
22	1.08245
23	1.075311
24	1.066264
25	1.059772
26	1.056392
27	1.05575
28	1.05516
29	1.053908
30	1.047909
31	1.039141
32	1.031008
33	1.025004
34	1.019385
35	1.019086
36	1.018677
37	1.019911
38	1.019258
39	1.023251
40	1.023779
41	1.024645
42	1.023639
43	1.028809
44	1.031842
45	1.034513
46	1.036977
47	1.03977
48	1.043304
49	1.045889
50	1.046878
51	1.044818
52	1.042861
53	1.041587
54	1.041581
55	1.041115
56	1.041029
57	1.046397
58	1.052269
59	1.054124
60	1.051114
61	1.051094
62	1.054946
63	1.05905
64	1.060227
65	1.060188
66	1.061925
67	1.062254
68	1.065526
69	1.065875
70	1.067529
71	1.068075
72	1.066363
73	1.063618
74	1.06252
75	1.062197
76	1.05759
77	1.052188
78	1.047596
79	1.044047
80	1.038472
81	1.032763
82	1.018652
83	1.007496
84	0.992755
85	0.979538
86	0.963571
87	0.949116
88	0.937332
89	0.921073
90	0.902345
91	0.888866
92	0.872303
93	0.843666
94	0.810708
95	0.775809
96	0.737772
97	0.699612
98	0.658795
99	0.623777
100	0.604985
