normalized_position	All_Reads.normalized_coverage
0	0.847541
1	0.886627
2	0.924953
3	0.959785
4	0.995701
5	1.022713
6	1.041252
7	1.056888
8	1.077612
9	1.099469
10	1.118169
11	1.127608
12	1.123515
13	1.1139
14	1.115975
15	1.115943
16	1.11022
17	1.109303
18	1.104576
19	1.09473
20	1.086776
21	1.078732
22	1.080043
23	1.08051
24	1.079733
25	1.068883
26	1.058422
27	1.053192
28	1.046902
29	1.038915
30	1.029793
31	1.032302
32	1.032257
33	1.02518
34	1.011823
35	1.005554
36	1.000703
37	0.994872
38	0.99197
39	0.990499
40	0.985605
41	0.984425
42	0.9811
43	0.975893
44	0.971608
45	0.970018
46	0.970808
47	0.968683
48	0.96797
49	0.967719
50	0.965521
51	0.969126
52	0.971733
53	0.972062
54	0.976267
55	0.980474
56	0.986847
57	0.987748
58	0.987784
59	0.986859
60	0.990798
61	0.997596
62	0.998539
63	0.993936
64	0.979626
65	0.974404
66	0.972285
67	0.967643
68	0.96685
69	0.965516
70	0.961898
71	0.961368
72	0.959912
73	0.962193
74	0.969237
75	0.975369
76	0.98514
77	0.985492
78	0.977245
79	0.964445
80	0.961258
81	0.961524
82	0.964134
83	0.963096
84	0.961877
85	0.964814
86	0.963804
87	0.970357
88	0.974091
89	0.97097
90	0.973629
91	0.971406
92	0.96183
93	0.959354
94	0.955195
95	0.950156
96	0.942749
97	0.929373
98	0.915337
99	0.901156
100	0.895976
