normalized_position	All_Reads.normalized_coverage
0	0.605885
1	0.657514
2	0.700404
3	0.739318
4	0.784613
5	0.834253
6	0.878038
7	0.914016
8	0.946753
9	0.974945
10	0.997933
11	1.013888
12	1.030046
13	1.04349
14	1.058379
15	1.070202
16	1.079157
17	1.082133
18	1.083321
19	1.086483
20	1.086016
21	1.086585
22	1.085575
23	1.080248
24	1.074654
25	1.070888
26	1.066266
27	1.065586
28	1.066946
29	1.064504
30	1.059846
31	1.051152
32	1.04316
33	1.038299
34	1.036978
35	1.037153
36	1.037162
37	1.037855
38	1.037176
39	1.038291
40	1.037729
41	1.040644
42	1.040646
43	1.042169
44	1.044042
45	1.04435
46	1.046459
47	1.050683
48	1.053744
49	1.059038
50	1.063998
51	1.062409
52	1.06065
53	1.058417
54	1.057202
55	1.056768
56	1.057545
57	1.058818
58	1.060095
59	1.06099
60	1.059163
61	1.060047
62	1.061655
63	1.06473
64	1.064765
65	1.062792
66	1.062279
67	1.063376
68	1.068497
69	1.069822
70	1.070158
71	1.07241
72	1.076759
73	1.07506
74	1.073996
75	1.072415
76	1.066402
77	1.062635
78	1.058795
79	1.056549
80	1.05035
81	1.045284
82	1.034078
83	1.02668
84	1.014054
85	0.998215
86	0.982325
87	0.964323
88	0.949988
89	0.932566
90	0.913459
91	0.898529
92	0.878813
93	0.847218
94	0.814107
95	0.780903
96	0.74629
97	0.713045
98	0.675356
99	0.643132
100	0.623355
