normalized_position	All_Reads.normalized_coverage
0	0.853533
1	0.891832
2	0.930464
3	0.971385
4	1.008386
5	1.045789
6	1.073378
7	1.095752
8	1.116471
9	1.131086
10	1.147747
11	1.154738
12	1.155309
13	1.147905
14	1.146237
15	1.143306
16	1.139051
17	1.136093
18	1.133338
19	1.130043
20	1.125262
21	1.116078
22	1.119951
23	1.113915
24	1.109422
25	1.093004
26	1.078271
27	1.06914
28	1.059983
29	1.046045
30	1.037025
31	1.033818
32	1.030085
33	1.02079
34	1.012323
35	1.000466
36	0.992173
37	0.989305
38	0.98667
39	0.985884
40	0.98258
41	0.981306
42	0.97619
43	0.973088
44	0.969346
45	0.969377
46	0.969348
47	0.966803
48	0.967026
49	0.967353
50	0.965433
51	0.964252
52	0.962429
53	0.965397
54	0.972652
55	0.978839
56	0.979843
57	0.980382
58	0.975635
59	0.974935
60	0.987446
61	1.002236
62	1.00052
63	0.996326
64	0.977629
65	0.968406
66	0.964612
67	0.955509
68	0.951407
69	0.945976
70	0.939279
71	0.935077
72	0.930395
73	0.930991
74	0.930792
75	0.933271
76	0.942048
77	0.944177
78	0.943773
79	0.936791
80	0.933413
81	0.933023
82	0.937401
83	0.939811
84	0.945024
85	0.95767
86	0.961831
87	0.962815
88	0.963622
89	0.959738
90	0.959666
91	0.954053
92	0.950982
93	0.950929
94	0.946127
95	0.938133
96	0.931956
97	0.923013
98	0.911269
99	0.899566
100	0.896419
