normalized_position	All_Reads.normalized_coverage
0	0.853314
1	0.903348
2	0.955399
3	0.997315
4	1.032192
5	1.063049
6	1.082454
7	1.099318
8	1.122215
9	1.139113
10	1.151162
11	1.153012
12	1.150826
13	1.143808
14	1.135458
15	1.129131
16	1.125453
17	1.11558
18	1.110938
19	1.106145
20	1.094879
21	1.09544
22	1.10028
23	1.095381
24	1.086509
25	1.064955
26	1.047629
27	1.037045
28	1.037787
29	1.032925
30	1.024865
31	1.024636
32	1.019134
33	1.015239
34	1.013753
35	1.005815
36	1.000786
37	0.997345
38	0.995011
39	0.989995
40	0.987194
41	0.981572
42	0.971467
43	0.965622
44	0.961101
45	0.958428
46	0.955022
47	0.950032
48	0.950742
49	0.95539
50	0.958286
51	0.967656
52	0.975328
53	0.978941
54	0.98348
55	0.991512
56	0.990373
57	0.981971
58	0.979023
59	0.973314
60	0.973891
61	0.974555
62	0.969223
63	0.96083
64	0.951486
65	0.947239
66	0.94966
67	0.94717
68	0.948043
69	0.94671
70	0.948748
71	0.942566
72	0.939827
73	0.937146
74	0.940989
75	0.950133
76	0.954776
77	0.951073
78	0.952749
79	0.945231
80	0.946707
81	0.944185
82	0.94522
83	0.948307
84	0.952295
85	0.959132
86	0.966825
87	0.973644
88	0.982627
89	0.981067
90	0.984703
91	0.984654
92	0.985823
93	0.988736
94	0.983946
95	0.973057
96	0.954098
97	0.933817
98	0.911345
99	0.898307
100	0.890933
