normalized_position	All_Reads.normalized_coverage
0	0.872508
1	0.909303
2	0.944907
3	0.978687
4	1.014601
5	1.050278
6	1.079638
7	1.104472
8	1.124313
9	1.138505
10	1.151649
11	1.15906
12	1.158093
13	1.154714
14	1.150623
15	1.144116
16	1.138775
17	1.133517
18	1.126898
19	1.118953
20	1.108903
21	1.096906
22	1.086964
23	1.077608
24	1.067999
25	1.056816
26	1.046513
27	1.041581
28	1.038342
29	1.03059
30	1.025844
31	1.025066
32	1.023042
33	1.018393
34	1.009885
35	1.00118
36	0.994524
37	0.987874
38	0.984389
39	0.982026
40	0.979594
41	0.976123
42	0.969098
43	0.961537
44	0.956052
45	0.952924
46	0.952743
47	0.949683
48	0.950582
49	0.950689
50	0.946592
51	0.942963
52	0.940589
53	0.938539
54	0.940732
55	0.94623
56	0.948929
57	0.948425
58	0.948375
59	0.949006
60	0.949134
61	0.948301
62	0.948042
63	0.948125
64	0.947717
65	0.945635
66	0.944687
67	0.940164
68	0.94052
69	0.939592
70	0.938756
71	0.937254
72	0.937469
73	0.941233
74	0.94213
75	0.944806
76	0.947758
77	0.950486
78	0.951625
79	0.95203
80	0.953646
81	0.958343
82	0.963313
83	0.968149
84	0.974706
85	0.986986
86	0.991775
87	0.996131
88	1.001086
89	1.000177
90	1.003169
91	1.003454
92	0.999836
93	1.002508
94	0.998205
95	0.993323
96	0.985402
97	0.973925
98	0.960002
99	0.951415
100	0.951431
