normalized_position	All_Reads.normalized_coverage
0	0.934177
1	0.98037
2	1.027551
3	1.075505
4	1.124249
5	1.158339
6	1.182193
7	1.203177
8	1.218117
9	1.231299
10	1.244866
11	1.237707
12	1.229241
13	1.210199
14	1.196334
15	1.182187
16	1.173076
17	1.164021
18	1.146245
19	1.132983
20	1.120022
21	1.103603
22	1.099725
23	1.094267
24	1.083775
25	1.053689
26	1.032671
27	1.018934
28	1.007391
29	0.987716
30	0.971795
31	0.965147
32	0.960836
33	0.953649
34	0.949614
35	0.944401
36	0.932677
37	0.924163
38	0.923549
39	0.924151
40	0.917934
41	0.915794
42	0.916094
43	0.915124
44	0.910933
45	0.909627
46	0.918456
47	0.921568
48	0.919716
49	0.923695
50	0.924729
51	0.930152
52	0.934483
53	0.937168
54	0.944679
55	0.951465
56	0.95332
57	0.957526
58	0.954018
59	0.949684
60	0.952074
61	0.959456
62	0.956965
63	0.949725
64	0.94003
65	0.935245
66	0.937338
67	0.934006
68	0.936207
69	0.936265
70	0.938249
71	0.934376
72	0.932939
73	0.934773
74	0.935458
75	0.936196
76	0.940305
77	0.93759
78	0.94116
79	0.932802
80	0.929826
81	0.939348
82	0.950129
83	0.951693
84	0.958014
85	0.972462
86	0.978454
87	0.987616
88	0.990434
89	0.990942
90	0.995013
91	0.993565
92	0.999253
93	1.002022
94	0.994844
95	0.992796
96	0.99077
97	0.977853
98	0.964788
99	0.942642
100	0.93127
