normalized_position	All_Reads.normalized_coverage
0	1.123886
1	1.209415
2	1.388492
3	1.402247
4	1.491841
5	1.421628
6	1.214065
7	1.248141
8	1.242879
9	1.173655
10	1.216083
11	1.239611
12	1.188916
13	1.060281
14	1.100259
15	1.14062
16	1.148579
17	1.131548
18	1.045145
19	0.99532
20	0.899322
21	0.961789
22	0.983609
23	0.916356
24	0.994617
25	0.988528
26	0.949215
27	0.896213
28	0.915183
29	0.968045
30	0.928265
31	0.865714
32	0.718969
33	0.611175
34	0.594016
35	0.648156
36	0.704002
37	0.751088
38	0.855635
39	0.825515
40	0.803824
41	0.824246
42	0.944289
43	1.067193
44	1.173721
45	1.229312
46	1.256838
47	1.211611
48	1.244605
49	1.29951
50	1.297081
51	1.155891
52	1.054515
53	1.069009
54	1.12417
55	1.10158
56	1.051383
57	1.040629
58	1.138046
59	1.160239
60	1.131076
61	1.067121
62	0.989308
63	1.030377
64	0.930503
65	0.87982
66	0.867071
67	0.84635
68	0.844121
69	0.86786
70	0.940186
71	0.943212
72	0.906281
73	0.931153
74	0.869264
75	0.804607
76	0.740631
77	0.720682
78	0.762426
79	0.930371
80	0.973427
81	0.969571
82	0.892418
83	0.783113
84	0.881577
85	0.847775
86	0.837871
87	0.829746
88	0.901573
89	0.848825
90	0.86723
91	1.038967
92	1.103184
93	1.066449
94	1.128513
95	1.026925
96	0.961862
97	0.907414
98	0.78536
99	0.912704
100	1.061835
