normalized_position	All_Reads.normalized_coverage
0	1.042527
1	1.065743
2	1.067485
3	1.076096
4	1.075724
5	1.079435
6	1.071541
7	1.051706
8	1.023194
9	1.019015
10	1.007052
11	1.006464
12	1.010693
13	1.022518
14	1.043181
15	1.060093
16	1.056038
17	1.054017
18	1.073954
19	1.093919
20	1.086601
21	1.082947
22	1.099555
23	1.115581
24	1.109759
25	1.110582
26	1.113345
27	1.131279
28	1.126911
29	1.14956
30	1.145129
31	1.102871
32	1.103924
33	1.071543
34	1.06801
35	1.067144
36	1.095053
37	1.114931
38	1.092116
39	1.079991
40	1.095091
41	1.078995
42	1.049042
43	1.011124
44	0.975489
45	0.938836
46	0.911176
47	0.890997
48	0.895474
49	0.893685
50	0.887967
51	0.895097
52	0.889539
53	0.906206
54	0.91087
55	0.931532
56	0.911695
57	0.90941
58	0.948257
59	0.947953
60	0.979328
61	1.010377
62	1.027439
63	1.012936
64	0.969847
65	0.933641
66	0.934543
67	0.939738
68	0.95451
69	0.95864
70	0.95386
71	0.91683
72	0.891599
73	0.891038
74	0.86239
75	0.865398
76	0.886108
77	0.915447
78	0.911766
79	0.89666
80	0.924707
81	0.933201
82	0.932735
83	0.924447
84	0.928069
85	0.940389
86	0.945707
87	0.929805
88	0.925287
89	0.911373
90	0.9228
91	0.957932
92	0.970618
93	1.004128
94	1.016192
95	1.020314
96	1.02308
97	1.01156
98	1.049174
99	1.058312
100	1.071461
