normalized_position	All_Reads.normalized_coverage
0	1.068356
1	1.127131
2	1.179384
3	1.263826
4	1.27454
5	1.246204
6	1.223434
7	1.182704
8	1.199416
9	1.127414
10	1.064111
11	1.067834
12	1.067651
13	1.028386
14	1.041322
15	1.042907
16	1.031996
17	1.031155
18	1.049802
19	1.032038
20	1.013445
21	1.017165
22	0.982419
23	0.966855
24	0.979324
25	0.995098
26	1.01738
27	1.005687
28	0.985304
29	0.998286
30	0.964632
31	0.958156
32	0.95348
33	0.953456
34	0.927072
35	0.933394
36	0.935505
37	0.924558
38	0.936033
39	0.903661
40	0.912077
41	0.913635
42	0.932635
43	0.939079
44	0.922182
45	0.95097
46	0.972052
47	1.011869
48	1.051752
49	1.056491
50	1.069947
51	1.079278
52	1.072604
53	1.10556
54	1.0912
55	1.073492
56	1.044577
57	1.034151
58	0.98903
59	0.965843
60	0.975105
61	1.002275
62	1.035183
63	1.033811
64	1.009367
65	1.001624
66	0.990669
67	0.967596
68	0.909196
69	0.875779
70	0.87331
71	0.864389
72	0.819639
73	0.834607
74	0.858541
75	0.857605
76	0.857561
77	0.863927
78	0.901142
79	0.886491
80	0.87803
81	0.884773
82	0.890307
83	0.900749
84	0.928366
85	0.954048
86	0.946736
87	0.966216
88	0.963243
89	0.97388
90	1.033989
91	1.009936
92	1.056166
93	1.062072
94	1.058278
95	1.049558
96	1.076401
97	1.067697
98	1.040302
99	0.989901
100	0.961368
