normalized_position	All_Reads.normalized_coverage
0	0.585575
1	0.655765
2	0.71178
3	0.771057
4	0.826229
5	0.88295
6	0.930203
7	0.976125
8	1.01657
9	1.04809
10	1.071612
11	1.08497
12	1.096672
13	1.09374
14	1.097992
15	1.09852
16	1.093285
17	1.091956
18	1.096816
19	1.10424
20	1.105656
21	1.097132
22	1.079294
23	1.073814
24	1.064738
25	1.057293
26	1.045654
27	1.041351
28	1.042021
29	1.048615
30	1.047574
31	1.028801
32	1.025105
33	1.023217
34	1.022598
35	1.025543
36	1.015495
37	1.007083
38	1.004498
39	1.001516
40	0.996575
41	0.998351
42	1.00058
43	0.999044
44	1.013704
45	1.019197
46	1.028153
47	1.040274
48	1.046497
49	1.051951
50	1.056976
51	1.052453
52	1.052844
53	1.053531
54	1.040835
55	1.037933
56	1.050673
57	1.064649
58	1.054866
59	1.058541
60	1.05904
61	1.065203
62	1.08017
63	1.080971
64	1.08389
65	1.072381
66	1.077613
67	1.080756
68	1.076949
69	1.065176
70	1.060273
71	1.066478
72	1.069919
73	1.069006
74	1.0576
75	1.056243
76	1.051456
77	1.038372
78	1.025901
79	1.035538
80	1.041029
81	1.051525
82	1.050898
83	1.042595
84	1.03749
85	1.038524
86	1.021221
87	1.001799
88	0.975534
89	0.951841
90	0.920644
91	0.898382
92	0.872662
93	0.834161
94	0.796689
95	0.763036
96	0.718322
97	0.672375
98	0.624596
99	0.568248
100	0.542575
