normalized_position	All_Reads.normalized_coverage
0	0.659145
1	0.715961
2	0.762841
3	0.806148
4	0.85475
5	0.907152
6	0.951391
7	0.988604
8	1.022534
9	1.052356
10	1.074925
11	1.092173
12	1.105448
13	1.113138
14	1.124187
15	1.132118
16	1.130872
17	1.122083
18	1.116644
19	1.11268
20	1.113205
21	1.111241
22	1.105491
23	1.100058
24	1.094197
25	1.088463
26	1.08329
27	1.07479
28	1.06569
29	1.054222
30	1.04619
31	1.041461
32	1.037199
33	1.036408
34	1.03668
35	1.038995
36	1.039078
37	1.044878
38	1.047177
39	1.043379
40	1.040743
41	1.039909
42	1.040356
43	1.043253
44	1.047413
45	1.045893
46	1.038977
47	1.038364
48	1.034546
49	1.033103
50	1.031096
51	1.027901
52	1.017357
53	1.006372
54	0.996225
55	0.991273
56	0.994745
57	0.997499
58	0.997614
59	0.996157
60	0.998039
61	1.004398
62	1.010259
63	1.01662
64	1.020443
65	1.027041
66	1.035591
67	1.04046
68	1.045849
69	1.051408
70	1.05338
71	1.055522
72	1.058702
73	1.059763
74	1.058726
75	1.058215
76	1.053281
77	1.040344
78	1.030853
79	1.0248
80	1.018272
81	1.018947
82	1.018107
83	1.013579
84	1.007891
85	0.997434
86	0.986691
87	0.974299
88	0.953522
89	0.93657
90	0.917542
91	0.900766
92	0.879299
93	0.84911
94	0.814113
95	0.778833
96	0.738117
97	0.691769
98	0.64396
99	0.599157
100	0.57328
