normalized_position	All_Reads.normalized_coverage
0	0.585394
1	0.637241
2	0.682307
3	0.722016
4	0.768095
5	0.813726
6	0.854047
7	0.891455
8	0.918275
9	0.938357
10	0.958907
11	0.973057
12	0.983477
13	0.987757
14	0.997579
15	1.006129
16	1.012068
17	1.011976
18	1.014719
19	1.022851
20	1.031119
21	1.035156
22	1.031563
23	1.026996
24	1.02169
25	1.019495
26	1.016442
27	1.018272
28	1.02122
29	1.019361
30	1.01406
31	1.007563
32	1.008267
33	1.008361
34	1.010169
35	1.014358
36	1.012706
37	1.012161
38	1.011564
39	1.011708
40	1.010244
41	1.008409
42	1.003355
43	1.00286
44	1.009831
45	1.012324
46	1.015375
47	1.016995
48	1.018504
49	1.024866
50	1.029829
51	1.028386
52	1.024689
53	1.025118
54	1.026863
55	1.033175
56	1.041901
57	1.049016
58	1.058022
59	1.064436
60	1.069529
61	1.072433
62	1.0754
63	1.083508
64	1.085124
65	1.084682
66	1.084583
67	1.090175
68	1.098951
69	1.105408
70	1.109611
71	1.109824
72	1.111066
73	1.11373
74	1.116246
75	1.117948
76	1.114247
77	1.116221
78	1.114801
79	1.11401
80	1.111092
81	1.109723
82	1.103695
83	1.097035
84	1.088023
85	1.075182
86	1.066088
87	1.058982
88	1.048804
89	1.031832
90	1.0122
91	0.994002
92	0.972474
93	0.942477
94	0.899742
95	0.856942
96	0.81003
97	0.75585
98	0.702114
99	0.656481
100	0.632268
