normalized_position	All_Reads.normalized_coverage
0	1.198243
1	1.291216
2	1.380108
3	1.398454
4	1.374652
5	1.296864
6	1.224278
7	1.188716
8	1.173287
9	1.198392
10	1.225165
11	1.207467
12	1.168862
13	1.098073
14	1.102221
15	1.087008
16	1.051075
17	1.046005
18	1.06897
19	1.102572
20	1.09713
21	1.133479
22	1.151881
23	1.141441
24	1.196763
25	1.188274
26	1.119975
27	1.072052
28	1.035973
29	1.02
30	1.007425
31	0.968309
32	0.932559
33	0.942734
34	0.948605
35	0.939544
36	0.923176
37	0.918652
38	0.940002
39	0.965314
40	1.002142
41	0.968323
42	0.967488
43	0.974669
44	0.893964
45	0.893268
46	0.855474
47	0.880176
48	0.91905
49	0.883922
50	0.867688
51	0.869807
52	0.859024
53	0.841794
54	0.86895
55	0.871419
56	0.886418
57	0.912826
58	0.924906
59	0.923156
60	0.937123
61	0.923314
62	0.931308
63	0.943334
64	0.916256
65	0.87201
66	0.879752
67	0.810412
68	0.784359
69	0.781147
70	0.789734
71	0.789333
72	0.849313
73	0.873317
74	0.89995
75	0.92156
76	0.979718
77	0.980818
78	0.988016
79	0.942061
80	0.938337
81	0.962848
82	0.958929
83	0.913942
84	0.896797
85	0.888346
86	0.913663
87	0.92886
88	0.916255
89	0.887525
90	0.921463
91	0.922201
92	0.919545
93	0.957908
94	0.967854
95	1.008549
96	1.135019
97	1.183424
98	1.196648
99	1.199731
100	1.132429
