normalized_position	All_Reads.normalized_coverage
0	0.873867
1	0.926934
2	0.977229
3	1.02288
4	1.060179
5	1.092885
6	1.123038
7	1.141534
8	1.156582
9	1.168403
10	1.178029
11	1.180389
12	1.176061
13	1.162188
14	1.157862
15	1.15184
16	1.147548
17	1.145038
18	1.139177
19	1.129007
20	1.110964
21	1.099216
22	1.096752
23	1.087915
24	1.076202
25	1.051613
26	1.040776
27	1.03697
28	1.033614
29	1.026695
30	1.019524
31	1.021415
32	1.021205
33	1.016402
34	1.008728
35	1.004177
36	1.001465
37	0.99403
38	0.987205
39	0.981899
40	0.978628
41	0.976784
42	0.979347
43	0.981183
44	0.982742
45	0.980239
46	0.980684
47	0.977903
48	0.984607
49	0.983228
50	0.973346
51	0.97275
52	0.975356
53	0.972977
54	0.975758
55	0.976504
56	0.978551
57	0.973076
58	0.962765
59	0.96012
60	0.969654
61	0.980455
62	0.977007
63	0.968886
64	0.950535
65	0.94799
66	0.945877
67	0.94345
68	0.942665
69	0.934531
70	0.929186
71	0.921586
72	0.919178
73	0.925774
74	0.931984
75	0.936557
76	0.947128
77	0.949633
78	0.944165
79	0.929432
80	0.924425
81	0.929124
82	0.934668
83	0.942189
84	0.950194
85	0.960916
86	0.961541
87	0.963609
88	0.965617
89	0.960961
90	0.962546
91	0.958644
92	0.952622
93	0.948026
94	0.941915
95	0.933159
96	0.924203
97	0.905748
98	0.890129
99	0.865098
100	0.852027
