normalized_position	All_Reads.normalized_coverage
0	0.600046
1	0.6577
2	0.704251
3	0.752155
4	0.805968
5	0.856998
6	0.90238
7	0.941279
8	0.969963
9	0.997018
10	1.022229
11	1.041624
12	1.05375
13	1.065224
14	1.072575
15	1.078494
16	1.078935
17	1.073072
18	1.073391
19	1.072388
20	1.068733
21	1.067595
22	1.064695
23	1.05894
24	1.048089
25	1.042787
26	1.038276
27	1.034226
28	1.034844
29	1.03595
30	1.031853
31	1.024253
32	1.017206
33	1.014297
34	1.014188
35	1.01453
36	1.010321
37	1.007098
38	1.003168
39	1.002819
40	1.007114
41	1.009936
42	1.017747
43	1.031719
44	1.040845
45	1.04178
46	1.039873
47	1.039317
48	1.042499
49	1.048009
50	1.04386
51	1.040472
52	1.038335
53	1.035497
54	1.027637
55	1.024152
56	1.028832
57	1.035381
58	1.037494
59	1.042341
60	1.053327
61	1.063703
62	1.068362
63	1.073596
64	1.079109
65	1.08059
66	1.084989
67	1.089838
68	1.096848
69	1.102811
70	1.108401
71	1.113802
72	1.114813
73	1.114316
74	1.110456
75	1.104178
76	1.099626
77	1.091812
78	1.087902
79	1.084958
80	1.080894
81	1.073924
82	1.067941
83	1.058229
84	1.0448
85	1.033551
86	1.021016
87	1.009414
88	0.996139
89	0.976153
90	0.953657
91	0.931413
92	0.900838
93	0.860297
94	0.818204
95	0.773318
96	0.720966
97	0.66541
98	0.605907
99	0.552153
100	0.520357
