normalized_position	All_Reads.normalized_coverage
0	1.009678
1	1.068685
2	1.130493
3	1.174223
4	1.166817
5	1.171151
6	1.14812
7	1.133312
8	1.117109
9	1.070289
10	1.091321
11	1.09762
12	1.124121
13	1.11916
14	1.131494
15	1.128359
16	1.092975
17	1.100623
18	1.113816
19	1.064833
20	1.039513
21	1.043351
22	1.100628
23	1.151297
24	1.146234
25	1.146413
26	1.138447
27	1.138659
28	1.073392
29	1.005806
30	0.995109
31	1.004044
32	1.044976
33	1.045774
34	1.040086
35	1.013259
36	1.002454
37	1.028718
38	1.009708
39	1.020098
40	1.042373
41	1.019649
42	1.022522
43	0.996762
44	1.005634
45	0.982558
46	0.940067
47	0.950535
48	1.008786
49	1.00252
50	0.991573
51	1.029138
52	1.076349
53	1.058374
54	1.053076
55	1.093163
56	1.126856
57	1.058229
58	1.012403
59	1.036869
60	1.027463
61	1.041956
62	1.020592
63	0.992267
64	0.945758
65	0.884745
66	0.873027
67	0.835045
68	0.839626
69	0.809477
70	0.780223
71	0.779809
72	0.792496
73	0.815503
74	0.800162
75	0.805372
76	0.798891
77	0.798752
78	0.783602
79	0.81941
80	0.875859
81	0.89111
82	0.896091
83	0.929721
84	0.939711
85	0.970727
86	0.981052
87	1.001817
88	0.982447
89	1.010702
90	1.017137
91	1.000933
92	0.990679
93	1.004363
94	0.992639
95	0.96657
96	0.924932
97	0.868407
98	0.872618
99	0.835937
100	0.765223
