normalized_position	All_Reads.normalized_coverage
0	0.999507
1	0.997065
2	1.037958
3	1.053015
4	1.062089
5	1.080131
6	1.089799
7	1.081573
8	1.080987
9	1.064632
10	1.078992
11	1.088735
12	1.100329
13	1.107127
14	1.078819
15	1.045551
16	1.019183
17	1.00751
18	0.968622
19	0.947064
20	0.928549
21	0.906857
22	0.892323
23	0.877795
24	0.922985
25	0.93559
26	0.914688
27	0.891266
28	0.88965
29	0.880979
30	0.911461
31	0.901229
32	0.904232
33	0.883992
34	0.862999
35	0.90432
36	0.904127
37	0.929868
38	0.936626
39	0.964671
40	1.01027
41	1.040491
42	1.023842
43	1.013195
44	1.035033
45	1.039029
46	1.101291
47	1.126288
48	1.104926
49	1.106087
50	1.080364
51	1.020653
52	1.043389
53	1.060744
54	1.01836
55	1.009975
56	0.96537
57	0.928498
58	0.902425
59	0.89024
60	0.904739
61	0.962922
62	0.950433
63	0.968549
64	0.981917
65	0.952221
66	0.947974
67	0.903753
68	0.877704
69	0.906847
70	0.908765
71	0.907448
72	0.912812
73	0.906435
74	0.895475
75	0.925638
76	0.928522
77	0.924545
78	0.959835
79	0.975064
80	0.985852
81	1.004254
82	1.060146
83	1.054747
84	1.04945
85	1.048057
86	1.048889
87	1.042479
88	1.022254
89	1.001565
90	1.006213
91	1.032961
92	1.04612
93	1.078422
94	1.144425
95	1.138157
96	1.133087
97	1.213418
98	1.208525
99	1.264751
100	1.28881
