normalized_position	All_Reads.normalized_coverage
0	0.837101
1	0.857387
2	0.906166
3	0.929306
4	0.952528
5	0.964009
6	0.98448
7	1.03281
8	1.060463
9	1.075797
10	1.084548
11	1.119441
12	1.118865
13	1.111783
14	1.126205
15	1.135115
16	1.124843
17	1.114404
18	1.119794
19	1.117209
20	1.137662
21	1.137552
22	1.124725
23	1.131444
24	1.115572
25	1.10257
26	1.083587
27	1.064195
28	1.062232
29	1.042692
30	1.025021
31	1.023452
32	1.035542
33	1.025681
34	1.009176
35	0.991241
36	0.983085
37	0.990733
38	1.001109
39	1.015521
40	1.003377
41	0.992579
42	0.97734
43	0.949403
44	0.942508
45	0.934836
46	0.927088
47	0.908716
48	0.90969
49	0.923005
50	0.940095
51	0.930392
52	0.93419
53	0.931069
54	0.958867
55	0.966024
56	0.969891
57	0.990922
58	0.999706
59	0.99517
60	0.985068
61	1.004373
62	0.988741
63	0.99425
64	0.973459
65	0.962609
66	0.971393
67	0.978857
68	0.986334
69	0.981428
70	0.961184
71	0.953823
72	0.945946
73	0.940268
74	0.958317
75	0.953586
76	0.94451
77	0.950848
78	0.957647
79	0.946329
80	0.936095
81	0.940835
82	0.948885
83	0.967492
84	0.972451
85	0.982768
86	0.981259
87	0.988418
88	0.998841
89	1.001906
90	1.013207
91	1.023274
92	1.033038
93	1.020663
94	1.020614
95	1.018216
96	0.992764
97	0.975578
98	0.939773
99	0.91727
100	0.900869
