normalized_position	All_Reads.normalized_coverage
0	0.899556
1	0.946049
2	0.98603
3	1.025
4	1.062263
5	1.10272
6	1.128925
7	1.145816
8	1.16313
9	1.173888
10	1.185423
11	1.188139
12	1.18167
13	1.172375
14	1.166939
15	1.161925
16	1.156269
17	1.150668
18	1.141905
19	1.132893
20	1.123588
21	1.118337
22	1.120337
23	1.116073
24	1.10916
25	1.08781
26	1.067059
27	1.058133
28	1.052382
29	1.042005
30	1.031144
31	1.027687
32	1.025723
33	1.019659
34	1.010897
35	0.99902
36	0.995418
37	0.988694
38	0.984842
39	0.97728
40	0.969637
41	0.965002
42	0.95994
43	0.954725
44	0.946803
45	0.942627
46	0.946123
47	0.945054
48	0.946042
49	0.94563
50	0.939158
51	0.936811
52	0.943363
53	0.947618
54	0.953735
55	0.956686
56	0.955228
57	0.948141
58	0.944249
59	0.940935
60	0.949763
61	0.967196
62	0.967839
63	0.95976
64	0.937725
65	0.929768
66	0.927148
67	0.919639
68	0.918277
69	0.916013
70	0.919444
71	0.919355
72	0.920738
73	0.925782
74	0.928293
75	0.933074
76	0.942409
77	0.946316
78	0.942844
79	0.94149
80	0.944107
81	0.944257
82	0.945368
83	0.95164
84	0.960408
85	0.969734
86	0.97056
87	0.970177
88	0.971775
89	0.967872
90	0.968475
91	0.965126
92	0.964725
93	0.963828
94	0.957471
95	0.950505
96	0.945164
97	0.936193
98	0.922002
99	0.910297
100	0.906112
