normalized_position	All_Reads.normalized_coverage
0	0.959945
1	0.996939
2	1.033254
3	1.073392
4	1.104092
5	1.142004
6	1.168028
7	1.181678
8	1.197392
9	1.208886
10	1.218251
11	1.218007
12	1.212472
13	1.202537
14	1.193959
15	1.192494
16	1.186042
17	1.180202
18	1.171262
19	1.165803
20	1.153081
21	1.143627
22	1.140226
23	1.131103
24	1.119295
25	1.092297
26	1.072026
27	1.060856
28	1.058749
29	1.047618
30	1.035362
31	1.028697
32	1.021674
33	1.011263
34	1.001638
35	0.990832
36	0.981535
37	0.967192
38	0.962492
39	0.965412
40	0.962367
41	0.960416
42	0.957135
43	0.948762
44	0.938608
45	0.937857
46	0.941992
47	0.950984
48	0.954836
49	0.956314
50	0.950646
51	0.947796
52	0.945512
53	0.944887
54	0.942144
55	0.937143
56	0.935446
57	0.930372
58	0.925559
59	0.921205
60	0.929598
61	0.94758
62	0.945413
63	0.937754
64	0.91086
65	0.901691
66	0.902936
67	0.905611
68	0.907764
69	0.910695
70	0.915253
71	0.918151
72	0.92377
73	0.921146
74	0.921092
75	0.930353
76	0.93635
77	0.93969
78	0.936827
79	0.923746
80	0.923281
81	0.927021
82	0.932927
83	0.930917
84	0.932287
85	0.934216
86	0.932004
87	0.936693
88	0.936656
89	0.93245
90	0.93832
91	0.934434
92	0.93025
93	0.932393
94	0.932341
95	0.931781
96	0.937292
97	0.941904
98	0.938872
99	0.938375
100	0.93558
